access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
95,0,12,321,0,0,0
96,0,7,312,0,0,0
97,0,10,291,0,0,0
98,1,9,240,0,0,0
99,0,6,252,0,0,0
100,0,6,234,0,0,0
101,0,5,294,0,0,0
102,0,7,258,0,0,0
103,0,13,225,0,0,0
104,0,15,243,0,0,0
105,1,10,267,0,0,0
106,0,5,225,0,0,0
107,0,4,204,0,0,0
108,0,5,264,0,0,0
109,0,5,225,0,0,0
110,0,7,231,0,0,0
111,0,7,213,0,0,0
112,0,6,201,0,0,0
113,0,9,198,0,20,0
114,1,8,201,0,183,0
115,0,2,243,0,633,0
116,0,5,222,2,1242,0
117,0,9,216,50,2495,0
118,0,4,177,206,4480,0
119,0,3,186,552,6321,0
120,0,4,180,958,8080,0
121,0,2,186,1576,8658,0
122,1,7,165,2244,9885,0
123,1,6,168,2887,9884,0
124,0,2,189,2799,8464,0
125,0,2,120,2519,7009,0
126,0,10,234,2147,5755,0
127,0,5,207,1447,4538,0
128,1,5,129,938,3171,0
129,1,6,171,672,2851,0
130,0,3,147,611,2345,0
131,0,3,165,510,2297,0
132,0,5,174,506,2370,0
133,0,3,156,530,2258,0
134,0,2,159,586,2388,0
135,0,6,159,552,2147,0
136,0,2,141,466,2148,0
137,0,4,135,287,1754,0
138,0,2,117,333,1973,0
139,0,5,186,260,1754,0
140,0,5,111,292,1647,0
141,0,4,135,244,1491,0
142,0,6,126,282,1519,0
143,0,6,156,269,1409,0
144,1,7,135,279,1434,0
145,0,1,141,296,1414,0
146,0,3,111,280,1272,0
147,0,5,117,318,1387,0
148,0,3,108,265,1254,0
149,0,3,117,289,1279,0
150,0,1,93,211,1265,0
151,0,8,105,194,1139,0
152,0,2,108,167,1123,0
153,1,3,120,197,1174,0
154,0,2,123,141,903,0
155,0,4,93,206,1089,0
156,0,4,93,187,1134,0
157,0,3,123,228,1089,0
158,0,3,90,208,905,0
159,0,2,108,140,808,0
160,0,1,102,103,824,0
161,0,3,90,107,770,0
162,0,2,102,152,815,0
163,1,4,75,201,810,0
164,0,3,60,211,903,0
165,0,4,87,206,889,0
166,0,2,81,120,766,0
167,0,0,54,146,793,0
168,0,0,75,126,723,0
169,0,3,54,168,676,0
170,0,0,87,183,828,0
171,0,3,54,108,739,0
172,0,1,60,207,952,0
173,0,3,72,193,852,0
174,0,6,81,140,879,0
175,0,3,69,227,951,0
176,0,2,66,181,846,0
177,0,0,81,110,699,0
178,0,0,48,114,742,0
179,0,2,66,208,813,0
180,0,3,57,146,761,0
181,0,0,63,136,679,0
182,0,1,63,135,739,0
183,0,1,57,158,665,0
184,0,1,51,84,543,0
185,0,1,45,188,829,0
186,0,0,75,109,714,0
187,0,1,63,146,630,0
188,0,2,72,183,703,0
189,0,0,60,133,548,0
190,0,0,63,119,624,0
191,0,1,66,104,527,0
192,0,1,60,63,446,0
193,0,2,57,114,646,0
194,0,1,51,78,504,0
195,1,1,45,74,512,0
196,0,2,45,107,622,0
197,0,5,42,68,565,0
198,0,0,69,98,580,0
199,0,1,54,150,670,0
200,0,3,27,142,533,0
201,0,2,39,111,449,0
202,0,2,42,87,398,0
203,1,2,39,56,481,0
204,0,2,36,94,638,0
205,0,1,42,145,545,0
206,0,1,30,100,636,0
207,0,0,66,75,692,0
208,0,1,42,44,611,0
209,0,3,54,81,592,0
210,0,6,51,49,551,0
211,0,3,33,140,534,0
212,0,3,33,161,556,0
213,0,0,72,135,575,0
214,0,6,24,87,521,0
215,0,3,51,93,540,0
216,0,1,42,72,465,0
217,0,0,42,102,513,0
218,0,5,39,103,481,0
219,1,1,51,67,491,0
220,0,0,39,106,545,0
221,0,1,30,71,452,0
222,0,2,48,57,388,0
223,0,0,72,56,291,0
224,0,2,39,114,476,0
225,0,0,33,67,501,0
226,0,2,33,90,432,0
227,0,1,45,119,596,0
228,0,0,54,119,622,0
229,0,1,27,82,437,0
230,0,2,42,128,407,0
231,0,1,39,121,500,0
232,0,1,45,46,374,0
233,0,2,45,97,400,0
234,0,1,63,56,351,0
235,0,3,39,96,408,0
236,0,1,42,57,373,0
237,0,2,42,90,454,0
238,0,3,30,91,418,0
239,0,1,33,102,577,0
240,0,4,30,74,403,0
241,0,4,45,89,392,0
242,0,2,21,106,450,0
243,0,3,54,113,352,0
244,0,3,18,101,509,0
245,0,6,15,71,350,0
246,0,2,33,49,329,0
247,1,6,30,52,275,0
248,0,1,21,112,304,0
249,0,2,36,76,361,0
250,0,1,24,52,260,0
251,0,2,9,66,337,0
252,0,0,39,86,366,0
253,0,2,36,125,361,0
254,0,1,21,141,380,0
255,0,0,15,109,466,0
256,0,1,42,68,356,0
257,0,0,12,67,388,0
258,0,1,18,86,407,0
259,0,1,24,81,305,0
260,0,1,39,75,391,0
261,0,1,33,103,343,0
262,0,0,18,75,242,0
263,0,0,33,53,260,0
264,0,0,21,112,334,0
265,0,0,27,64,299,0
266,0,0,21,50,346,0
267,0,0,30,79,287,0
268,0,1,21,72,338,0
269,0,1,18,66,281,0
270,0,0,24,98,329,0
271,0,0,21,67,248,0
272,0,2,30,39,276,0
273,0,0,21,45,256,0
274,0,0,18,31,270,0
275,0,0,21,77,313,0
276,0,1,21,89,294,0
277,0,0,18,50,238,0
278,0,0,27,66,265,0
279,0,1,36,63,294,0
280,0,1,39,82,293,0
281,0,0,27,32,212,0
282,0,0,30,47,330,0
283,0,0,21,61,234,0
284,0,1,27,48,358,0
285,0,0,36,55,269,0
286,0,0,27,54,238,0
287,0,0,9,96,282,0
288,0,0,18,106,319,0
289,0,1,27,66,309,0
290,0,0,33,103,345,0
291,0,2,21,88,296,0
292,0,1,24,73,279,0
293,0,1,24,54,205,0
294,0,1,21,56,262,0
295,0,0,21,55,272,0
296,0,1,15,77,298,0
297,0,0,9,96,280,0
298,0,0,18,69,276,0
299,0,0,18,72,343,0
300,0,0,27,100,351,0
301,0,1,15,78,347,0
302,1,1,21,98,278,0
303,0,0,15,40,299,0
304,0,1,24,77,310,0
305,0,2,12,61,304,0
306,0,0,21,59,279,0
307,0,1,9,107,436,0
308,0,1,12,82,329,0
309,0,1,24,69,384,0
310,0,0,18,55,278,0
311,0,0,27,68,231,0
312,0,1,24,55,246,0
313,0,0,24,66,292,0
314,0,1,21,54,246,0
315,0,0,6,45,229,0
316,0,0,30,64,298,0
317,0,0,21,60,269,0
318,0,0,18,64,268,0
319,0,0,12,48,312,0
320,0,0,18,30,257,0
321,0,0,30,76,331,0
322,0,0,12,86,250,0
323,0,0,21,62,265,0
324,0,0,9,51,216,0
325,0,0,15,37,301,0
326,0,1,27,46,233,0
327,0,0,6,52,238,0
328,0,0,21,37,201,0
329,0,0,21,58,146,0
330,0,0,9,67,188,0
331,0,1,36,53,257,0
332,0,1,30,72,322,0
333,0,0,18,55,214,0
334,0,0,21,42,294,0
335,0,0,15,65,223,0
336,0,0,15,59,285,0
337,0,0,27,67,273,0
338,0,0,12,50,166,0
339,0,1,9,52,203,0
340,0,1,12,50,238,0
341,0,1,9,29,210,0
342,0,0,12,28,233,0
343,0,0,18,53,235,0
344,0,3,24,65,286,0
345,0,0,33,56,193,0
346,0,0,18,72,208,0
347,0,0,18,50,186,0
348,0,1,21,62,210,0
349,0,1,27,60,163,0
350,0,0,15,51,149,0
351,0,1,6,63,236,0
352,0,1,12,83,289,0
353,0,0,24,72,144,0
354,0,1,15,56,136,0
355,0,1,9,45,131,0
356,0,0,12,59,213,0
357,0,0,18,69,240,0
358,0,0,18,39,202,0
359,0,0,9,44,130,0
360,0,0,18,62,182,0
361,0,1,18,47,249,0
362,0,0,9,48,298,0
363,0,0,15,87,265,0
364,0,0,12,39,240,0
365,0,0,9,32,199,0
366,0,0,3,52,253,0
367,0,0,18,66,288,0
368,0,0,12,38,220,0
369,0,0,18,33,153,0
370,0,0,15,32,184,0
371,0,1,3,40,172,0
372,0,0,12,48,184,0
373,0,3,12,51,173,0
374,0,0,6,63,229,0
375,0,0,21,57,254,0
376,0,0,3,49,193,0
377,0,0,12,28,169,0
378,0,0,9,27,165,0
379,0,0,12,38,221,0
380,0,0,9,37,164,0
381,0,0,18,58,170,0
382,0,0,18,61,191,0
383,0,0,0,80,252,0
384,0,2,9,78,239,0
385,0,0,18,50,170,0
386,0,0,15,75,149,0
387,0,0,21,64,246,0
388,0,0,27,90,293,0
389,0,1,18,68,265,0
390,0,0,27,69,268,0
391,0,2,18,59,165,0
392,0,0,15,64,154,0
393,0,0,15,55,181,0
394,0,0,12,111,202,0
395,0,0,12,71,224,0
396,0,2,9,44,129,0
397,0,1,9,42,208,0
398,0,2,12,45,135,0
399,0,3,18,60,158,0
400,0,0,3,50,160,0
401,0,1,21,34,123,0
402,0,3,9,18,126,0
403,0,0,6,36,124,0
404,0,0,6,48,132,0
405,0,0,9,42,119,0
406,0,0,3,50,159,0
407,0,0,6,22,122,0
408,0,0,6,37,140,0
409,0,0,9,54,184,0
410,0,0,24,42,189,0
411,0,0,9,51,153,0
412,0,1,18,55,211,0
413,0,1,0,35,209,0
414,0,0,12,42,197,0
415,0,1,12,38,232,0
416,0,0,9,41,183,0
417,0,0,9,23,162,0
418,0,0,6,15,116,0
419,0,0,3,33,171,0
420,0,1,6,70,214,0
421,0,1,9,37,167,0
422,0,0,6,95,205,0
423,0,0,24,16,75,0
424,0,0,12,17,106,0
425,0,0,3,28,132,0
426,0,1,9,41,212,0
427,0,0,12,23,131,0
428,0,0,18,23,94,0
429,0,0,6,37,118,0
430,0,1,15,34,114,0
431,0,0,9,15,118,0
432,0,0,3,27,134,0
433,0,0,15,25,187,0
434,0,0,6,31,146,0
435,0,1,18,40,122,0
436,0,1,3,14,151,0
437,0,0,21,29,178,0
438,0,0,15,58,157,0
439,0,0,9,27,172,0
440,0,1,0,32,163,0
441,0,0,15,55,184,0
442,0,0,12,49,214,0
443,0,0,6,48,183,0
444,0,0,0,19,138,0
445,0,0,15,27,168,0
446,0,0,9,58,248,0
447,0,0,9,33,120,0
448,0,0,3,45,183,0
449,0,0,9,35,193,0
450,0,0,12,29,124,0
451,0,0,6,33,165,0
452,0,0,3,25,116,0
453,0,2,6,15,77,0
454,0,0,3,22,117,0
455,0,0,3,45,122,0
456,0,0,12,22,130,0
457,0,0,3,24,124,0
458,0,0,12,37,144,0
459,0,0,9,56,213,0
460,0,0,3,74,218,0
461,0,0,6,26,96,0
462,0,0,15,20,78,0
463,0,0,9,25,123,0
464,0,0,15,30,114,0
465,0,0,6,45,185,0
466,0,0,12,35,162,0
467,0,0,3,36,128,0
468,0,0,24,23,144,0
469,0,0,0,22,136,0
470,0,0,3,23,196,0
471,0,1,6,33,97,0
472,0,1,12,16,74,0
473,0,1,6,44,178,0
474,0,0,9,29,127,0
475,0,0,6,29,109,0
476,0,1,9,31,170,0
477,0,0,6,19,131,0
478,0,0,6,29,92,0
479,0,0,6,35,118,0
480,0,0,3,51,208,0
481,0,0,12,21,155,0
482,0,0,3,23,135,0
483,0,0,3,21,159,0
484,0,0,6,12,86,0
485,0,0,21,26,138,0
486,0,0,3,30,113,0
487,0,0,9,21,115,0
488,0,0,6,18,72,0
489,0,0,3,31,150,0
490,0,0,6,42,95,0
491,0,0,6,43,115,0
492,0,0,6,39,120,0
493,0,0,12,35,102,0
494,0,0,12,36,77,0
495,0,0,3,48,118,0
496,0,0,6,49,153,0
497,0,0,3,28,143,0
498,0,0,6,24,120,0
499,0,0,9,13,95,0
500,0,0,6,26,93,0
501,0,0,0,31,85,0
502,0,0,3,40,136,0
503,0,0,12,26,93,0
504,0,0,6,40,168,0
505,0,0,0,24,81,0
506,0,1,0,39,134,0
507,0,0,3,42,134,0
508,0,0,6,55,159,0
509,0,0,6,57,199,0
510,0,0,9,49,157,0
511,0,1,0,27,130,0
512,0,0,0,10,148,0
513,0,0,0,23,123,0
514,0,0,12,7,70,0
515,0,1,6,9,105,0
516,0,0,3,37,133,0
517,0,0,3,12,51,0
518,0,0,9,5,46,0
519,0,0,0,24,47,0
520,0,0,0,29,60,0
521,0,0,9,22,45,0
522,0,0,12,24,84,0
523,0,0,6,21,99,0
524,0,0,6,31,78,0
525,0,0,3,19,89,0
526,1,1,3,28,81,0
527,0,0,9,33,129,0
528,0,0,6,23,76,0
529,0,1,6,14,66,0
530,0,0,3,19,78,0
531,0,1,15,13,92,0
532,0,0,12,20,94,0
533,0,1,3,17,81,0
534,0,0,6,20,93,0
535,0,0,9,25,73,0
536,0,0,3,31,119,0
537,0,0,12,15,125,0
538,0,0,3,24,109,0
539,0,0,9,33,193,0
540,0,0,12,49,162,0
541,0,0,3,32,137,0
542,0,0,12,29,130,0
543,0,0,0,17,69,0
544,0,0,3,13,66,0
545,0,0,9,17,37,0
546,0,0,6,9,124,0
547,0,0,6,32,95,0
548,0,0,6,21,80,0
549,0,0,12,15,112,0
550,0,1,3,19,101,0
551,0,0,9,26,93,0
552,0,1,15,35,145,0
553,0,0,18,21,102,0
554,0,0,12,28,119,0
555,0,1,0,36,89,0
556,0,0,9,32,115,0
557,0,0,9,22,97,0
558,0,0,18,19,131,0
559,0,0,15,25,88,0
560,0,0,0,27,99,0
561,0,0,3,18,71,0
562,0,2,6,17,101,0
563,0,2,3,18,137,0
564,0,2,6,38,198,0
565,0,3,6,12,178,0
566,0,2,3,15,145,0
567,0,0,6,7,125,0
568,0,2,6,4,91,0
569,0,1,0,6,84,0
570,0,5,3,12,112,0
571,0,1,3,5,95,0
572,0,0,6,6,100,0
573,0,1,0,17,59,0
574,0,2,3,17,104,0
575,0,0,0,31,102,0
576,0,2,0,45,132,0
577,0,0,3,22,105,0
578,0,0,3,23,145,0
579,0,0,3,16,97,0
580,0,0,3,17,88,0
581,0,1,3,13,65,0
582,0,0,6,6,79,0
583,0,0,0,2,88,0
584,0,0,6,8,102,0
585,0,0,3,14,104,0
586,0,0,6,7,74,0
587,0,0,3,7,41,0
588,0,0,6,14,68,0
589,0,0,3,4,60,0
590,0,0,0,3,100,0
591,0,0,3,0,80,0
592,0,0,3,5,62,0
593,0,0,6,26,88,0
594,0,0,6,25,91,0
595,0,0,0,8,58,0
596,0,0,0,9,48,0
597,0,0,6,7,70,0
598,0,0,3,7,55,0
599,0,1,0,7,44,0
600,0,0,3,4,70,0
601,0,1,3,8,92,0
602,0,0,6,16,94,0
603,0,0,3,13,69,0
604,0,0,3,6,68,0
605,0,0,6,12,96,0
606,0,1,3,18,57,0
607,0,0,3,1,67,0
608,0,0,9,7,56,0
609,0,0,3,5,42,0
610,0,0,3,1,35,0
611,0,0,6,14,116,0
612,0,1,3,9,64,0
613,0,0,0,21,72,0
614,0,1,12,19,55,0
615,0,1,0,13,47,0
616,0,0,0,15,53,0
617,0,0,0,19,32,0
618,0,0,0,11,56,0
619,0,0,3,2,69,0
620,0,0,3,12,97,0
621,0,0,9,10,81,0
622,0,0,3,24,91,0
623,0,0,9,12,44,0
624,0,0,3,9,62,0
625,0,0,6,6,81,0
626,0,0,3,8,85,0
627,0,0,3,4,44,0
628,0,0,15,3,76,0
629,0,1,6,8,46,0
630,0,0,0,13,61,0
631,0,0,3,10,31,0
632,0,0,0,5,41,0
633,0,0,9,18,77,0
634,0,0,0,11,80,0
635,0,0,3,6,48,0
636,0,1,3,17,62,0
637,0,0,6,21,55,0
638,0,0,6,5,60,0
639,0,0,0,9,57,0
640,0,0,0,16,61,0
641,0,0,0,23,64,0
642,0,0,0,12,57,0
643,0,0,0,8,60,0
644,0,0,3,14,94,0
645,0,0,9,7,38,0
646,0,0,3,6,81,0
647,0,0,3,0,59,0
648,0,0,0,2,54,0
649,0,0,3,3,28,0
650,0,0,0,6,33,0
651,0,0,0,26,58,0
652,0,0,0,4,86,0
653,0,0,0,5,79,0
654,0,0,0,2,52,0
655,0,0,3,6,28,0
656,0,0,3,5,26,0
657,0,0,3,2,35,0
658,0,0,3,0,38,0
659,0,0,3,2,59,0
660,0,0,0,2,42,0
661,0,0,0,4,68,0
662,0,0,3,8,54,0
663,0,0,12,9,55,0
664,0,0,3,9,66,0
665,0,2,3,6,34,0
666,0,0,3,13,27,0
667,0,0,0,0,16,0
668,0,0,6,1,15,0
669,0,0,3,2,34,0
670,0,0,0,0,58,0
671,0,0,9,2,56,0
672,0,0,3,1,43,0
673,0,0,6,3,31,0
674,0,0,0,3,26,0
675,0,1,0,3,35,0
676,0,0,0,0,77,0
677,0,0,0,0,34,0
678,0,0,0,1,34,0
679,0,0,0,0,31,0
680,0,0,3,12,70,0
681,0,0,3,4,62,0
682,0,0,0,1,83,0
683,0,0,3,1,30,0
684,0,0,3,0,22,0
685,0,0,0,0,31,0
686,0,0,6,2,49,0
687,0,0,0,8,53,0
688,0,0,0,23,66,0
689,0,0,0,20,73,0
690,0,0,3,2,68,0
691,0,0,3,1,58,0
692,0,0,0,1,57,0
693,0,0,0,3,34,0
694,0,0,0,7,32,0
695,0,0,3,9,60,0
696,0,0,3,5,46,0
697,0,0,0,10,45,0
698,0,0,0,12,69,0
699,0,1,3,2,59,0
700,0,0,3,1,55,0
701,0,0,0,8,28,0
702,0,0,0,2,25,0
703,0,0,3,0,35,0
704,0,0,0,1,39,0
705,0,0,9,9,56,0
706,0,0,0,8,81,0
707,0,1,0,8,49,0
708,0,0,6,1,17,0
709,0,0,3,0,4,0
710,0,0,3,2,12,0
711,0,0,0,0,26,0
712,0,0,0,2,23,0
713,0,0,0,1,31,0
714,0,0,3,3,43,0
715,0,0,0,5,52,0
716,0,0,0,5,38,0
717,0,0,0,19,31,0
718,0,0,3,6,24,0
719,0,0,0,5,45,0
720,0,0,3,6,71,0
721,0,0,0,5,28,0
722,0,1,3,1,66,0
723,0,0,3,0,25,0
724,0,0,0,0,10,0
725,0,0,6,0,23,0
726,0,0,0,0,21,0
727,0,0,3,0,41,0
728,0,1,0,1,33,0
729,0,0,3,1,15,0
730,0,0,0,3,67,0
731,0,0,0,2,57,0
732,0,0,0,9,71,0
733,0,0,0,0,46,0
734,0,0,3,4,25,0
735,0,0,0,7,38,0
736,0,0,3,0,15,0
737,0,0,9,1,32,0
738,0,0,6,2,13,0
739,0,0,3,6,42,0
740,0,0,0,1,26,0
741,0,0,6,0,18,0
742,0,0,0,1,37,0
743,0,0,3,1,31,0
744,0,0,3,4,41,0
745,0,0,0,15,44,0
746,0,0,0,1,16,0
747,0,0,6,0,8,0
748,0,0,0,2,12,0
749,0,0,0,8,17,0
750,0,0,0,8,43,0
751,0,0,0,1,24,0
752,0,0,3,1,29,0
753,0,0,3,0,24,0
754,0,0,0,0,38,0
755,0,0,3,0,5,0
756,0,0,0,0,21,0
757,0,0,0,3,29,0
758,0,0,3,3,36,0
759,0,0,3,2,20,0
760,0,0,6,1,18,0
761,0,0,12,1,18,0
762,0,0,0,0,38,0
763,0,0,3,0,36,0
764,0,0,3,2,15,0
765,0,0,3,2,22,0
766,0,0,3,3,13,0
767,0,0,0,5,31,0
768,0,0,0,10,27,0
769,0,0,0,5,13,0
770,0,1,0,0,15,0
771,0,0,0,0,5,0
772,0,0,3,0,6,0
773,0,0,3,0,19,0
774,0,0,6,1,5,0
775,0,0,3,0,39,0
776,0,0,0,1,17,0
777,0,0,3,0,9,0
778,0,0,3,0,10,0
779,0,0,0,0,16,0
780,0,0,0,1,31,0
781,0,0,6,0,18,0
782,0,0,0,2,30,0
783,0,0,0,0,18,0
784,0,0,3,1,9,0
785,0,0,3,0,23,0
786,0,0,6,0,31,0
787,0,0,0,0,37,0
788,0,0,0,0,22,0
789,0,0,0,0,29,0
790,0,0,0,1,33,0
791,0,0,3,0,35,0
792,0,0,0,2,80,0
793,0,0,6,6,34,0
794,0,0,0,1,15,0
795,0,0,3,1,29,0
796,0,0,0,1,59,0
797,0,0,0,6,63,0
798,0,0,6,4,58,0
799,0,0,0,3,60,0
800,0,0,3,7,30,0
801,0,0,0,0,18,0
802,0,0,0,1,36,0
803,0,0,0,7,65,0
804,0,0,0,0,44,0
805,0,0,0,0,27,0
806,0,0,3,0,23,0
807,0,0,0,1,45,0
808,1,1,0,0,52,0
809,0,0,6,0,49,0
810,0,0,0,3,38,0
811,0,0,0,3,22,0
812,0,0,0,2,13,0
813,0,0,3,0,27,0
814,0,0,6,0,48,0
815,0,0,12,0,58,0
816,0,0,0,0,38,0
817,0,0,3,0,28,0
818,0,0,3,7,28,0
819,0,0,0,0,45,0
820,0,0,0,0,18,0
821,0,0,0,0,18,0
822,0,0,6,0,15,0
823,0,0,0,0,10,0
824,0,0,0,0,5,0
825,0,0,0,0,18,0
826,0,0,0,0,43,0
827,0,0,0,0,30,0
828,0,0,0,0,32,0
829,0,0,3,0,32,0
830,0,0,3,0,19,0
831,0,0,3,0,36,0
832,0,0,0,1,53,0
833,0,0,0,0,47,0
834,0,0,0,0,60,0
835,0,0,3,4,51,0
836,0,0,0,0,55,0
837,0,0,0,3,28,0
838,0,0,0,0,45,0
839,0,0,3,0,46,0
840,0,1,0,0,35,0
841,0,0,3,0,47,0
842,0,0,0,0,61,0
843,0,0,3,0,28,0
844,0,0,0,0,40,0
845,0,0,0,0,40,0
846,0,0,3,0,14,0
847,0,0,0,0,16,0
848,0,0,3,0,29,0
849,0,0,0,0,64,0
850,0,0,0,0,9,0
851,0,0,0,0,4,0
852,0,0,0,0,11,0
853,0,0,0,0,18,0
854,0,0,0,0,37,0
855,0,0,3,0,11,0
856,0,0,0,0,12,0
857,0,0,3,0,40,0
858,0,0,0,0,23,0
859,0,0,0,0,29,0
860,0,0,0,0,18,0
861,0,0,0,0,32,0
862,0,1,3,0,20,0
863,0,0,0,0,12,0
864,0,0,0,0,56,0
865,0,0,0,0,14,0
866,0,0,3,0,9,0
867,0,0,0,0,36,0
868,0,0,0,0,16,0
869,0,0,3,0,2,0
870,0,1,0,0,10,0
871,0,0,0,0,15,0
872,0,0,0,0,26,0
873,0,0,0,0,22,0
874,0,0,0,0,51,0
875,0,0,0,0,34,0
876,0,0,0,0,23,0
877,0,0,0,0,18,0
878,0,0,0,0,27,0
879,0,0,0,0,20,0
880,0,0,0,0,22,0
881,0,0,0,0,13,0
882,0,0,0,0,6,0
883,0,0,0,0,7,0
884,0,0,0,0,6,0
885,0,0,0,0,22,0
886,0,0,0,0,24,0
887,0,0,0,0,47,0
888,0,0,0,0,26,0
889,0,0,0,0,9,0
890,0,0,0,0,25,0
891,0,0,0,0,5,0
892,0,0,0,0,4,0
893,0,0,0,0,21,0
894,0,0,0,0,18,0
895,0,0,0,0,34,0
896,0,0,0,0,39,0
897,0,0,0,0,25,0
898,0,0,0,0,36,0
899,0,0,0,0,17,0
900,0,0,0,0,28,0
901,0,0,3,0,26,0
902,0,0,0,0,7,0
903,0,0,0,0,25,0
904,0,0,0,0,8,0
905,0,0,0,0,22,0
906,0,0,0,0,15,0
907,0,0,3,0,12,0
908,0,0,3,0,5,0
909,0,0,0,0,10,0
910,0,0,0,0,13,0
911,0,0,0,0,23,0
912,0,0,0,0,43,0
913,0,0,0,0,56,0
914,0,0,3,0,37,0
915,0,0,0,0,12,0
916,0,0,0,0,11,0
917,0,0,0,0,36,0
918,0,0,3,0,19,0
919,0,0,3,0,11,0
920,0,0,0,0,19,0
921,0,0,0,0,25,0
922,0,0,0,0,37,0
923,0,0,0,0,25,0
924,0,2,0,0,18,0
925,0,0,0,0,14,0
926,0,0,0,0,16,0
927,0,0,0,0,26,0
928,0,0,0,0,25,0
929,0,0,0,0,24,0
930,0,0,3,0,26,0
931,0,0,0,0,35,0
932,0,0,0,0,43,0
933,0,0,0,0,10,0
934,0,0,0,0,11,0
935,0,0,0,0,21,0
936,0,0,0,0,7,0
937,0,0,0,0,29,0
938,0,0,0,0,24,0
939,0,0,0,0,39,0
940,0,0,0,0,30,0
941,0,0,0,0,10,0
942,0,0,0,0,13,0
943,0,0,0,0,7,0
944,0,0,0,0,20,0
945,0,0,0,0,12,0
946,0,0,0,0,11,0
947,0,0,0,0,16,0
948,0,0,0,0,9,0
949,0,0,0,0,8,0
950,0,0,0,0,3,0
951,0,0,0,0,15,0
952,0,0,0,0,7,0
953,0,0,0,0,24,0
954,0,0,0,0,39,0
955,0,0,0,0,20,0
956,0,0,0,0,16,0
957,0,0,3,0,11,0
958,0,0,0,0,21,0
959,0,0,0,0,41,0
960,0,0,0,0,71,0
961,0,0,3,0,37,0
962,0,0,0,0,12,0
963,0,0,0,0,18,0
964,0,0,0,0,14,0
965,0,0,0,0,10,0
966,0,0,0,0,27,0
967,0,0,0,0,18,0
968,0,0,0,0,25,0
969,0,0,0,0,19,0
970,0,0,0,0,18,0
971,0,0,0,0,7,0
972,0,0,0,0,17,0
973,0,0,0,0,25,0
974,0,0,0,0,23,0
975,0,0,3,0,22,0
976,0,0,0,0,31,0
977,0,0,0,0,8,0
978,0,0,0,0,31,0
979,0,0,0,0,22,0
980,0,0,0,0,22,0
981,0,0,0,0,31,0
982,0,0,0,0,15,0
983,0,0,0,0,19,0
984,0,0,0,0,19,0
985,0,0,0,0,28,0
986,0,0,0,0,6,0
987,0,0,0,0,13,0
988,0,0,0,0,29,0
