access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
351,0,1,0,26,175,0
352,0,0,12,52,298,0
353,1,2,15,40,149,0
354,0,0,27,30,140,0
355,0,1,3,25,105,0
356,0,0,6,17,221,0
357,0,0,9,24,239,0
358,0,0,12,15,227,0
359,0,0,9,24,156,0
360,0,0,15,23,139,0
361,0,1,12,20,223,0
362,0,0,6,21,243,0
363,0,0,9,48,293,0
364,0,0,6,25,237,0
365,0,0,6,15,169,0
366,0,1,6,23,227,0
367,0,1,6,35,227,0
368,0,0,3,17,215,0
369,0,0,0,11,168,0
370,0,0,3,30,193,0
371,0,0,6,26,205,0
372,0,0,0,32,185,0
373,0,1,3,22,138,0
374,0,1,3,22,241,0
375,0,0,3,22,223,0
376,0,0,9,23,175,0
377,0,0,3,13,209,0
378,0,0,21,16,154,0
379,0,0,6,30,197,0
380,0,0,3,27,169,0
381,0,0,12,43,171,0
382,0,0,6,40,166,0
383,0,1,3,50,208,0
384,0,1,3,39,237,0
385,0,0,21,18,188,0
386,0,0,15,33,136,0
387,0,1,21,52,181,0
388,0,0,3,65,260,0
389,0,0,12,29,226,0
390,0,0,6,40,267,0
391,0,1,12,39,163,0
392,0,1,0,39,151,0
393,0,1,6,35,193,0
394,0,1,3,66,177,0
395,0,1,12,39,212,0
396,0,3,6,28,159,0
397,0,2,3,30,208,0
398,0,0,3,33,134,0
399,1,1,12,44,176,0
400,0,2,6,29,169,0
401,0,0,9,10,131,0
402,0,0,6,12,125,0
403,0,0,12,20,93,0
404,0,0,6,33,104,0
405,0,0,18,27,143,0
406,0,1,3,29,159,0
407,0,1,9,25,102,0
408,0,0,0,25,113,0
409,0,0,3,33,152,0
410,0,0,0,37,166,0
411,0,0,12,39,164,0
412,0,0,6,39,158,0
413,0,0,15,24,192,0
414,0,0,6,35,143,0
415,0,1,3,28,232,0
416,0,1,3,12,185,0
417,0,0,0,16,184,0
418,0,0,0,11,133,0
419,0,1,6,26,139,0
420,0,0,3,50,202,0
421,0,0,6,15,176,0
422,0,0,12,35,247,0
423,0,0,3,11,87,0
424,0,0,6,4,99,0
425,0,0,9,10,117,0
426,0,1,12,21,193,0
427,0,0,6,19,149,0
428,0,1,15,17,114,0
429,0,0,9,15,121,0
430,0,0,3,18,90,0
431,0,0,9,12,86,0
432,0,0,0,20,115,0
433,0,1,15,14,180,0
434,0,1,21,12,137,0
435,0,1,6,18,139,0
436,0,0,3,7,186,0
437,0,0,12,8,174,0
438,0,0,0,26,140,0
439,0,0,0,14,164,0
440,0,1,3,18,144,0
441,0,0,3,30,170,0
442,0,0,9,29,165,0
443,0,0,6,28,193,0
444,0,0,6,11,133,0
445,0,0,12,9,100,0
446,0,0,0,25,247,0
447,0,0,6,19,128,0
448,0,1,6,27,155,0
449,0,0,3,28,188,0
450,0,0,3,11,146,0
451,0,0,0,13,130,0
452,0,0,0,11,119,0
453,0,0,3,10,83,0
454,0,0,0,15,101,0
455,0,0,3,23,107,0
456,0,0,3,11,143,0
457,0,0,6,9,112,0
458,0,0,9,14,119,0
459,0,0,3,34,173,0
460,0,0,12,41,188,0
461,0,0,3,8,136,0
462,0,0,3,13,63,0
463,0,0,3,7,115,0
464,0,0,3,24,100,0
465,0,0,6,27,148,0
466,0,0,6,25,191,0
467,0,0,6,18,161,0
468,0,0,6,16,144,0
469,0,0,0,14,119,0
470,0,0,0,10,164,0
471,0,2,3,11,133,0
472,0,1,6,7,102,0
473,0,1,3,16,135,0
474,0,0,0,17,126,0
475,0,0,6,12,119,0
476,0,0,6,17,158,0
477,0,0,3,15,136,0
478,0,0,6,17,99,0
479,0,0,3,18,88,0
480,0,0,0,15,150,0
481,0,0,3,15,171,0
482,0,0,0,15,125,0
483,0,0,3,11,160,0
484,0,0,6,8,98,0
485,0,0,3,8,111,0
486,0,0,6,10,86,0
487,0,0,3,2,108,0
488,0,0,6,9,86,0
489,0,0,3,19,137,0
490,0,0,0,27,131,0
491,0,0,3,26,126,0
492,0,0,0,21,108,0
493,0,0,9,18,90,0
494,0,0,0,18,120,0
495,0,0,3,20,115,0
496,0,0,6,18,177,0
497,0,0,3,9,146,0
498,0,0,0,2,95,0
499,0,0,6,4,76,0
500,0,0,6,14,123,0
501,0,0,3,16,74,0
502,0,0,3,37,147,0
503,0,0,0,24,110,0
504,0,0,3,17,136,0
505,0,0,0,8,82,0
506,0,1,0,22,111,0
507,0,0,3,29,130,0
508,0,0,6,22,135,0
509,0,0,3,27,163,0
510,0,0,3,18,189,0
511,0,1,0,25,148,0
512,0,0,3,1,172,0
513,0,0,0,14,109,0
514,0,0,0,4,62,0
515,0,1,6,5,99,0
516,0,0,6,31,134,0
517,0,0,6,6,73,0
518,0,0,6,3,54,0
519,0,0,3,11,43,0
520,1,1,3,23,55,0
521,0,0,3,21,56,0
522,0,0,9,11,107,0
523,0,0,6,8,110,0
524,0,0,0,16,85,0
525,0,1,0,7,68,0
526,0,0,0,10,87,0
527,0,0,12,12,88,0
528,0,1,6,11,80,0
529,0,0,0,17,79,0
530,0,0,3,14,75,0
531,0,0,3,8,92,0
532,0,0,18,19,82,0
533,1,1,12,12,105,0
534,0,0,3,10,98,0
535,0,0,0,20,63,0
536,0,0,3,18,73,0
537,0,0,0,4,104,0
538,0,0,6,8,125,0
539,0,0,0,17,129,0
540,0,0,6,18,143,0
541,0,0,3,13,140,0
542,0,0,9,22,151,0
543,0,0,6,8,95,0
544,0,0,3,10,74,0
545,0,0,3,11,54,0
546,0,1,12,4,93,0
547,0,0,12,21,99,0
548,0,0,0,13,90,0
549,0,1,0,15,100,0
550,0,0,9,12,88,0
551,0,0,15,6,114,0
552,0,0,0,13,80,0
553,0,0,24,12,97,0
554,0,0,6,25,90,0
555,0,0,0,33,89,0
556,0,1,6,24,114,0
557,0,0,0,14,135,0
558,0,0,18,9,147,0
559,0,0,0,21,115,0
560,0,0,0,10,86,0
561,0,1,0,7,63,0
562,0,1,0,12,104,0
563,0,1,0,12,141,0
564,0,3,3,31,147,0
565,1,5,0,10,160,0
566,0,1,0,7,149,0
567,0,2,3,3,88,0
568,1,1,0,5,93,0
569,0,3,0,1,82,0
570,0,1,0,4,113,0
571,0,1,0,2,103,0
572,0,1,3,2,103,0
573,0,1,3,6,59,0
574,0,1,0,7,70,0
575,0,2,0,14,100,0
576,0,0,0,18,112,0
577,0,0,0,6,90,0
578,0,0,0,11,158,0
579,0,0,3,6,100,0
580,0,1,3,3,109,0
581,0,0,0,7,67,0
582,0,0,3,1,68,0
583,0,0,0,1,76,0
584,0,0,0,5,129,0
585,0,0,6,13,99,0
586,0,0,3,4,82,0
587,0,0,0,2,62,0
588,0,0,3,10,68,0
589,0,0,3,4,59,0
590,0,0,0,1,74,0
591,0,0,6,1,75,0
592,0,0,3,4,80,0
593,0,0,0,12,67,0
594,0,0,3,9,91,0
595,0,0,0,3,123,0
596,0,0,9,9,54,0
597,0,0,0,1,46,0
598,0,0,3,2,60,0
599,0,0,0,4,29,0
600,0,2,3,4,53,0
601,0,0,3,6,58,0
602,0,0,6,17,87,0
603,0,0,6,12,68,0
604,0,1,3,3,47,0
605,0,0,0,5,96,0
606,0,0,3,8,61,0
607,0,0,9,0,61,0
608,0,0,3,1,56,0
609,0,0,0,1,39,0
610,0,0,15,0,32,0
611,0,1,6,7,81,0
612,0,0,0,2,58,0
613,0,0,0,13,58,0
614,0,2,3,1,39,0
615,0,0,0,7,63,0
616,0,0,0,8,49,0
617,0,0,6,14,28,0
618,0,0,3,0,31,0
619,0,0,3,1,43,0
620,0,0,0,8,93,0
621,0,0,0,6,70,0
622,0,0,0,8,85,0
623,0,0,3,4,50,0
624,0,0,3,8,55,0
625,0,0,0,5,53,0
626,0,0,3,7,90,0
627,0,0,6,4,58,0
628,0,0,3,3,74,0
629,0,0,0,8,70,0
630,0,0,6,8,78,0
631,0,0,3,9,44,0
632,0,1,0,5,36,0
633,0,0,0,13,56,0
634,0,0,3,10,73,0
635,0,1,3,6,58,0
636,0,0,0,7,58,0
637,0,0,3,10,49,0
638,0,0,6,5,35,0
639,0,0,0,9,37,0
640,0,0,0,15,71,0
641,0,0,0,10,60,0
642,0,0,0,7,60,0
643,0,0,0,6,53,0
644,0,0,6,14,85,0
645,0,0,0,2,38,0
646,0,0,0,3,54,0
647,0,0,0,0,60,0
648,0,0,0,1,40,0
649,0,0,3,0,31,0
650,0,0,0,0,34,0
651,0,0,0,18,62,0
652,0,0,0,4,67,0
653,0,0,0,4,89,0
654,0,0,0,1,66,0
655,0,0,3,0,37,0
656,0,0,0,1,40,0
657,0,0,0,1,43,0
658,0,0,0,0,20,0
659,0,0,3,1,46,0
660,0,0,6,2,55,0
661,0,0,0,0,45,0
662,0,0,6,3,63,0
663,0,0,3,6,68,0
664,0,1,6,3,61,0
665,0,0,0,3,29,0
666,0,1,6,8,36,0
667,0,0,6,0,11,0
668,0,0,0,0,13,0
669,0,0,0,0,38,0
670,0,0,0,0,36,0
671,0,0,0,0,54,0
672,0,0,0,1,43,0
673,0,0,0,0,31,0
674,0,0,0,0,13,0
675,0,1,0,0,20,0
676,0,0,0,0,27,0
677,0,0,0,0,58,0
678,0,0,0,0,34,0
679,0,0,0,0,35,0
680,0,0,0,6,61,0
681,0,0,3,2,69,0
682,0,0,0,1,60,0
683,0,0,3,1,49,0
684,0,0,0,0,15,0
685,0,0,0,0,15,0
686,0,0,3,0,24,0
687,0,0,0,3,38,0
688,0,0,0,12,59,0
689,0,0,6,5,76,0
690,0,0,6,1,52,0
691,0,0,0,1,60,0
692,0,0,6,1,81,0
693,0,0,0,3,34,0
694,0,0,0,7,52,0
695,0,0,3,4,57,0
696,0,0,0,0,25,0
697,0,0,3,1,35,0
698,0,1,0,2,60,0
699,0,0,3,0,37,0
700,0,0,6,1,36,0
701,0,0,3,8,42,0
702,0,0,0,2,30,0
703,0,0,0,0,23,0
704,0,0,0,1,29,0
705,0,1,3,9,43,0
706,0,0,0,8,54,0
707,0,0,0,8,69,0
708,0,0,0,1,16,0
709,0,0,0,0,14,0
710,0,0,0,1,10,0
711,0,0,0,0,15,0
712,0,0,0,2,20,0
713,0,0,0,1,38,0
714,0,0,0,3,33,0
715,0,0,0,5,69,0
716,0,0,0,5,48,0
717,0,0,6,12,37,0
718,0,0,0,1,24,0
719,0,0,0,5,37,0
720,0,1,0,3,90,0
721,0,0,0,1,26,0
722,0,0,3,1,49,0
723,0,0,3,0,29,0
724,0,0,0,0,12,0
725,0,0,0,0,19,0
726,0,1,0,0,12,0
727,0,0,3,0,50,0
728,0,0,0,1,14,0
729,0,0,0,1,6,0
730,0,0,0,0,38,0
731,0,0,3,0,53,0
732,0,0,0,2,56,0
733,0,0,0,0,57,0
734,0,0,0,4,26,0
735,0,0,3,7,26,0
736,0,0,0,0,28,0
737,0,0,0,1,22,0
738,0,0,6,2,10,0
739,0,0,0,6,50,0
740,0,0,6,1,28,0
741,0,0,0,0,21,0
742,0,0,0,1,39,0
743,0,0,6,1,18,0
744,0,0,0,2,44,0
745,0,0,0,5,53,0
746,0,0,0,1,10,0
747,0,0,0,0,12,0
748,0,0,0,1,7,0
749,0,0,0,3,25,0
750,0,0,0,2,20,0
751,0,0,3,1,15,0
752,0,0,0,1,32,0
753,0,0,6,0,37,0
754,0,0,3,0,42,0
755,0,0,3,0,12,0
756,0,0,6,0,12,0
757,0,0,3,3,33,0
758,0,0,0,2,55,0
759,0,0,0,3,38,0
760,0,0,6,1,13,0
761,0,0,3,1,22,0
762,0,0,3,0,29,0
763,0,0,0,0,9,0
764,0,0,0,2,26,0
765,0,0,0,2,14,0
766,0,0,0,3,16,0
767,0,0,0,5,29,0
768,0,0,0,10,36,0
769,0,1,0,5,25,0
770,0,0,3,0,11,0
771,0,0,0,0,11,0
772,0,0,0,0,21,0
773,0,0,6,0,28,0
774,0,0,0,1,8,0
775,0,0,0,0,14,0
776,0,0,0,1,16,0
777,0,0,3,0,9,0
778,0,0,0,0,14,0
779,0,0,0,0,24,0
780,0,0,0,1,13,0
781,0,0,0,0,27,0
782,0,0,0,2,23,0
783,0,0,0,0,11,0
784,0,0,6,1,4,0
785,0,0,0,0,16,0
786,0,0,0,0,25,0
787,0,0,0,0,30,0
788,0,0,0,0,34,0
789,0,0,0,0,20,0
790,0,0,0,1,24,0
791,0,0,0,0,23,0
792,0,0,0,2,69,0
793,0,0,3,6,26,0
794,0,0,0,1,16,0
795,0,0,0,1,13,0
796,0,0,0,1,41,0
797,0,0,0,6,48,0
798,0,0,3,4,83,0
799,0,0,0,3,43,0
800,0,0,3,7,43,0
801,0,0,0,0,30,0
802,1,1,0,0,29,0
803,0,0,0,8,44,0
804,0,0,0,0,34,0
805,0,0,0,0,25,0
806,0,0,3,0,30,0
807,0,0,3,1,40,0
808,0,0,0,0,47,0
809,0,0,0,0,34,0
810,0,0,0,3,40,0
811,0,0,3,3,24,0
812,0,0,0,2,23,0
813,0,0,0,0,32,0
814,0,0,3,0,37,0
815,0,0,3,0,52,0
816,0,0,0,0,21,0
817,0,0,0,0,14,0
818,0,0,3,7,27,0
819,0,0,0,0,45,0
820,0,0,0,0,23,0
821,0,0,0,0,15,0
822,0,0,0,0,31,0
823,0,0,3,0,18,0
824,0,0,3,0,12,0
825,0,0,0,0,9,0
826,0,0,0,0,24,0
827,0,0,3,0,29,0
828,0,0,0,0,40,0
829,0,0,6,0,45,0
830,0,0,0,0,26,0
831,0,0,0,0,20,0
832,0,0,0,1,40,0
833,0,0,0,0,62,0
834,0,0,0,0,42,0
835,0,0,3,4,51,0
836,0,0,0,0,45,0
837,0,0,3,3,43,0
838,0,0,0,0,45,0
839,0,0,0,0,26,0
840,0,0,3,0,44,0
841,0,1,0,0,44,0
842,0,0,0,0,56,0
843,0,0,0,0,21,0
844,0,0,0,0,70,0
845,0,0,3,0,9,0
846,0,0,3,0,14,0
847,0,0,0,0,13,0
848,0,0,0,0,26,0
849,0,0,0,0,57,0
850,0,0,0,0,35,0
851,0,0,3,0,14,0
852,0,0,0,0,11,0
853,0,0,0,0,20,0
854,0,0,0,0,30,0
855,0,0,0,0,34,0
856,0,0,0,0,24,0
857,0,0,0,0,30,0
858,0,0,0,0,22,0
859,0,1,0,0,25,0
860,0,0,0,0,16,0
861,0,0,0,0,24,0
862,0,0,3,0,19,0
863,0,0,0,0,14,0
864,0,0,3,0,56,0
865,0,0,0,0,29,0
866,0,0,0,0,5,0
867,0,0,0,0,33,0
868,0,0,0,0,15,0
869,0,0,0,0,15,0
870,0,0,0,0,36,0
871,0,0,0,0,14,0
872,0,0,0,0,9,0
873,0,1,0,0,23,0
874,0,0,0,0,24,0
875,0,0,0,0,23,0
876,0,0,0,0,16,0
877,0,0,0,0,23,0
878,0,0,3,0,8,0
879,0,0,0,0,26,0
880,0,0,0,0,12,0
881,0,0,0,0,14,0
882,0,0,0,0,9,0
883,0,0,0,0,15,0
884,0,0,0,0,8,0
885,0,0,3,0,9,0
886,0,0,0,0,7,0
887,0,0,0,0,33,0
888,0,0,0,0,28,0
889,0,0,3,0,20,0
890,0,0,0,0,18,0
891,0,0,0,0,5,0
892,0,0,0,0,5,0
893,0,0,0,0,19,0
894,0,0,0,0,8,0
895,0,0,0,0,34,0
896,0,0,0,0,40,0
897,0,0,0,0,32,0
898,0,0,0,0,24,0
899,0,0,0,0,22,0
900,0,0,0,0,33,0
901,0,0,0,0,13,0
902,0,0,0,0,9,0
903,0,0,3,0,9,0
904,0,0,0,0,11,0
905,0,0,0,0,15,0
906,0,0,0,0,20,0
907,0,0,0,0,15,0
908,0,0,0,0,19,0
909,0,0,0,0,8,0
910,0,0,0,0,4,0
911,0,0,0,0,9,0
912,0,0,0,0,21,0
913,0,0,0,0,59,0
914,0,0,0,0,42,0
915,0,0,0,0,12,0
916,0,0,0,0,20,0
917,0,0,0,0,26,0
918,0,1,0,0,9,0
919,0,0,0,0,11,0
920,0,0,0,0,19,0
921,0,0,0,0,22,0
922,0,0,0,0,14,0
923,0,0,0,0,23,0
924,0,0,0,0,2,0
925,0,0,3,0,8,0
926,0,0,3,0,16,0
927,0,1,3,0,13,0
928,0,0,3,0,33,0
929,0,0,3,0,18,0
930,0,0,0,0,14,0
931,0,0,3,0,10,0
932,0,0,0,0,20,0
933,0,0,0,0,12,0
934,0,0,0,0,15,0
935,0,0,3,0,15,0
936,0,0,0,0,9,0
937,0,0,0,0,28,0
938,0,0,0,0,30,0
939,0,0,0,0,18,0
940,0,0,0,0,32,0
941,0,0,0,0,3,0
942,0,0,0,0,7,0
943,0,0,0,0,15,0
944,0,0,0,0,29,0
945,0,0,0,0,10,0
946,0,0,3,0,2,0
947,0,0,3,0,2,0
948,0,0,0,0,9,0
949,0,0,0,0,7,0
950,0,0,0,0,4,0
951,0,0,0,0,6,0
952,0,0,3,0,12,0
953,0,0,0,0,14,0
954,0,0,0,0,16,0
955,0,0,0,0,27,0
956,0,0,0,0,25,0
957,0,0,0,0,9,0
958,0,0,0,0,13,0
959,0,0,0,0,27,0
960,0,0,0,0,37,0
961,0,0,0,0,44,0
962,0,0,0,0,22,0
963,0,0,0,0,13,0
964,0,0,0,0,11,0
965,0,0,0,0,16,0
966,0,0,0,0,22,0
967,0,0,0,0,22,0
968,0,0,0,0,23,0
969,0,0,0,0,21,0
970,0,0,0,0,16,0
971,0,0,0,0,9,0
972,0,0,3,0,17,0
973,0,0,0,0,15,0
974,0,0,0,0,23,0
975,0,0,0,0,20,0
976,0,0,0,0,41,0
977,0,0,0,0,15,0
978,0,0,0,0,28,0
979,0,0,0,0,10,0
980,0,0,0,0,25,0
981,0,0,0,0,28,0
982,0,0,0,0,28,0
983,0,0,0,0,14,0
984,0,0,0,0,18,0
985,0,0,0,0,23,0
986,0,0,0,0,13,0
987,0,0,0,0,13,0
988,0,0,0,0,23,0
989,0,0,0,0,17,0
990,0,0,0,0,25,0
