access,reuse distance for all0,reuse distance for all1
457,0,99
458,0,113
459,0,144
460,0,196
461,0,141
462,0,72
463,0,114
464,0,87
465,0,102
466,0,151
467,0,172
468,0,138
469,0,121
470,1,139
471,1,117
472,1,116
473,1,113
474,0,130
475,0,105
476,0,154
477,0,111
478,0,113
479,0,114
480,0,131
481,0,164
482,0,114
483,0,143
484,0,114
485,0,102
486,0,70
487,0,102
488,0,92
489,0,133
490,0,122
491,0,118
492,0,127
493,0,97
494,0,105
495,0,117
496,0,181
497,0,155
498,0,91
499,0,89
500,0,89
501,0,73
502,0,134
503,0,96
504,0,138
505,0,82
506,1,108
507,0,100
508,0,113
509,0,156
510,0,202
511,1,146
512,0,171
513,0,126
514,0,59
515,1,102
516,0,133
517,0,75
518,0,68
519,0,43
520,1,64
521,0,63
522,1,83
523,0,94
524,0,94
525,0,83
526,0,75
527,0,76
528,1,93
529,0,84
530,0,64
531,0,72
532,0,72
533,1,94
534,0,100
535,0,75
536,0,89
537,0,88
538,0,119
539,0,107
540,0,153
541,0,143
542,0,141
543,1,102
544,0,78
545,0,50
546,0,80
547,0,85
548,1,93
549,0,106
550,0,97
551,0,96
552,0,74
553,0,93
554,0,76
555,1,107
556,0,84
557,0,133
558,0,114
559,0,127
560,1,76
561,0,67
562,1,102
563,2,167
564,4,142
565,3,155
566,3,152
567,1,95
568,1,88
569,3,59
570,1,107
571,1,118
572,1,103
573,0,78
574,2,59
575,1,93
576,0,104
577,0,75
578,0,152
579,1,84
580,0,121
581,0,60
582,0,78
583,0,81
584,0,111
585,0,84
586,0,101
587,0,57
588,0,60
589,0,64
590,0,80
591,0,83
592,0,96
593,0,61
594,0,86
595,0,104
596,0,63
597,0,43
598,0,53
599,2,31
600,0,53
601,0,62
602,0,68
603,0,77
604,1,39
605,0,89
606,0,59
607,0,65
608,0,60
609,0,40
610,0,44
611,1,95
612,0,59
613,1,40
614,1,39
615,0,62
616,0,61
617,0,26
618,0,28
619,0,46
620,0,88
621,0,73
622,0,95
623,0,39
624,0,53
625,0,44
626,0,97
627,0,56
628,0,64
629,0,70
630,0,77
631,0,44
632,0,27
633,0,64
634,2,76
635,0,81
636,0,57
637,0,56
638,0,21
639,0,23
640,0,57
641,0,66
642,0,71
643,0,62
644,0,86
645,0,51
646,0,44
647,0,58
648,0,58
649,0,32
650,0,54
651,0,47
652,0,63
653,0,88
654,0,68
655,0,45
656,0,38
657,0,62
658,0,26
659,0,39
660,0,39
661,0,47
662,1,60
663,0,69
664,0,63
665,0,28
666,0,49
667,1,31
668,0,13
669,0,24
670,0,35
671,0,52
672,0,66
673,0,36
674,0,18
675,1,12
676,0,29
677,0,45
678,0,32
679,0,26
680,0,42
681,0,58
682,0,54
683,0,59
684,0,24
685,0,13
686,0,23
687,0,37
688,0,77
689,0,82
690,0,54
691,0,43
692,0,99
693,0,36
694,0,66
695,0,60
696,0,28
697,1,35
698,0,56
699,0,38
700,0,32
701,0,45
702,0,37
703,0,19
704,0,29
705,1,39
706,0,50
707,0,73
708,0,32
709,0,17
710,0,4
711,0,10
712,0,24
713,0,38
714,0,29
715,0,51
716,0,45
717,0,41
718,0,40
719,1,38
720,0,89
721,0,43
722,0,39
723,0,31
724,0,27
725,1,23
726,0,12
727,0,37
728,0,17
729,0,7
730,0,32
731,0,43
732,0,56
733,0,58
734,0,21
735,0,19
736,0,25
737,0,30
738,0,12
739,0,42
740,0,21
741,0,17
742,0,44
743,0,18
744,0,52
745,0,53
746,0,15
747,0,12
748,0,6
749,0,20
750,0,27
751,0,19
752,0,17
753,0,39
754,0,48
755,0,13
756,0,4
757,0,27
758,0,53
759,0,38
760,0,8
761,0,21
762,0,21
763,0,11
764,0,24
765,0,11
766,0,9
767,0,25
768,1,33
769,0,23
770,0,9
771,0,7
772,0,25
773,0,36
774,0,6
775,0,33
776,0,12
777,0,7
778,0,12
779,0,30
780,0,12
781,0,30
782,0,13
783,0,18
784,0,11
785,0,12
786,0,17
787,0,20
788,0,24
789,0,16
790,0,30
791,0,30
792,0,56
793,0,23
794,0,23
795,0,5
796,0,39
797,0,38
798,0,79
799,0,39
800,0,40
801,0,35
802,1,33
803,0,28
804,0,27
805,0,25
806,0,22
807,0,48
808,0,66
809,0,23
810,0,35
811,0,24
812,0,26
813,0,24
814,0,41
815,0,44
816,0,26
817,0,12
818,0,25
819,0,33
820,0,24
821,0,19
822,0,47
823,0,30
824,0,11
825,0,11
826,0,16
827,0,27
828,0,35
829,0,44
830,0,34
831,0,12
832,0,34
833,0,78
834,0,51
835,0,55
836,0,35
837,0,50
838,0,48
839,0,20
840,1,31
841,0,68
842,0,42
843,0,20
844,0,70
845,0,18
846,0,4
847,0,4
848,0,21
849,0,55
850,0,40
851,0,24
852,0,6
853,0,13
854,0,28
855,0,33
856,0,24
857,0,31
858,0,26
859,1,23
860,0,33
861,0,19
862,0,16
863,0,11
864,0,50
865,0,39
866,0,11
867,0,23
868,0,17
869,0,20
870,0,31
871,0,17
872,0,6
873,1,19
874,0,14
875,0,29
876,0,11
877,0,24
878,0,7
879,0,19
880,0,6
881,0,5
882,0,13
883,0,7
884,0,4
885,0,2
886,0,6
887,0,15
888,0,53
889,0,32
890,0,7
891,0,4
892,0,7
893,0,17
894,0,7
895,0,37
896,0,28
897,0,25
898,0,22
899,0,32
900,0,32
901,0,21
902,0,15
903,0,2
904,0,9
905,0,10
906,0,25
907,0,7
908,0,14
909,0,12
910,0,6
911,0,5
912,0,10
913,0,52
914,0,36
915,0,18
916,0,10
917,0,23
918,1,17
919,0,7
920,0,15
921,0,13
922,0,9
923,0,24
924,0,3
925,0,4
926,1,20
927,0,8
928,0,32
929,0,9
930,0,6
931,0,9
932,0,11
933,0,15
934,0,18
935,0,24
936,0,11
937,0,22
938,0,18
939,0,18
940,0,33
941,0,1
942,0,2
943,0,16
944,0,27
945,0,17
946,0,4
947,0,5
948,0,9
949,0,3
950,0,5
951,0,4
952,0,11
953,0,14
954,0,18
955,0,28
956,0,25
957,0,6
958,0,3
959,0,25
960,0,29
961,0,37
962,0,37
963,0,10
964,0,24
965,0,3
966,0,22
967,0,21
968,0,19
969,0,17
970,0,11
971,0,8
972,0,7
973,0,11
974,0,19
975,0,19
976,0,32
977,0,29
978,0,25
979,0,22
980,0,25
981,0,10
982,0,29
983,0,19
984,0,20
985,0,13
986,0,20
987,0,10
988,0,20
989,0,28
990,0,21
991,0,25
992,0,7
993,0,9
994,0,7
995,0,15
996,0,13
997,0,6
998,0,19
999,0,25
1000,0,14
1001,0,5
1002,0,10
1003,0,15
1004,0,17
1005,0,8
1006,0,6
1007,0,3
1008,0,5
1009,0,11
1010,0,11
1011,0,26
1012,0,21
1013,0,42
1014,0,15
1015,0,28
1016,0,30
1017,0,6
1018,0,24
1019,0,9
1020,0,25
1021,0,9
1022,0,15
1023,0,6
1024,9,5453
