access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
383,1,2,0,0,348,0
384,0,1,3,0,296,0
385,0,1,3,1,495,0
386,0,1,0,15,304,0
387,0,0,3,6,249,0
388,0,0,3,0,329,0
389,0,1,9,0,195,0
390,0,1,12,0,464,0
391,0,0,3,14,542,0
392,0,0,3,6,401,0
393,0,1,3,0,262,0
394,0,0,0,18,405,0
395,1,2,3,18,433,0
396,0,0,3,0,343,0
397,0,0,3,1,337,0
398,0,0,6,17,322,0
399,0,1,9,0,292,0
400,0,1,6,0,547,0
401,0,0,6,0,279,0
402,0,1,3,0,359,0
403,0,2,9,0,451,0
404,0,1,3,18,376,0
405,0,0,3,2,488,0
406,0,1,6,16,488,0
407,1,1,3,0,277,0
408,0,0,0,0,292,0
409,0,1,3,0,230,0
410,0,0,6,19,349,0
411,0,0,0,0,338,0
412,0,1,3,0,492,0
413,0,0,6,0,435,0
414,0,2,6,0,510,0
415,0,1,0,0,358,0
416,0,1,0,5,567,0
417,0,0,6,13,440,0
418,0,0,3,19,441,0
419,0,0,6,18,397,0
420,0,0,9,0,295,0
421,0,0,6,18,375,0
422,0,0,3,0,398,0
423,0,1,3,0,233,0
424,0,0,0,0,404,0
425,0,0,6,0,331,0
426,0,0,0,18,345,0
427,0,0,6,0,189,0
428,0,0,3,0,163,0
429,0,2,6,0,239,0
430,0,1,0,0,545,0
431,0,1,0,0,481,0
432,0,0,6,0,283,0
433,0,0,0,0,161,0
434,0,1,6,0,274,0
435,0,0,0,0,155,0
436,0,2,0,0,334,0
437,0,0,9,0,313,0
438,0,0,3,0,210,0
439,0,0,9,0,141,0
440,0,0,3,0,205,0
441,0,0,12,0,189,0
442,0,2,6,0,282,0
443,0,0,3,0,225,0
444,0,1,0,0,154,0
445,0,1,12,0,164,0
446,0,0,3,0,195,0
447,0,1,3,0,158,0
448,0,1,9,0,188,0
449,0,1,9,0,196,0
450,0,0,6,0,186,0
451,0,1,0,0,204,0
452,0,1,3,0,151,0
453,0,0,6,0,226,0
454,0,0,6,0,380,0
455,0,1,3,0,443,0
456,0,3,6,0,209,0
457,0,4,3,0,211,0
458,0,1,0,0,201,0
459,0,0,0,0,229,0
460,0,1,3,0,194,0
461,0,2,3,0,157,0
462,0,0,0,0,201,0
463,0,0,3,0,293,0
464,0,0,9,0,269,0
465,0,1,0,0,160,0
466,0,1,0,0,229,0
467,0,0,6,0,88,0
468,0,0,12,0,206,0
469,0,0,3,0,202,0
470,0,0,0,0,343,0
471,0,0,3,0,371,0
472,0,0,3,0,208,0
473,0,0,0,0,332,0
474,0,0,3,0,135,0
475,0,1,6,0,199,0
476,1,1,0,0,158,0
477,0,0,3,0,205,0
478,0,0,0,0,320,0
479,0,0,6,0,258,0
480,0,0,6,0,357,0
481,0,0,3,0,208,0
482,1,1,3,0,99,0
483,0,0,3,0,233,0
484,0,0,3,0,366,0
485,0,0,0,0,87,0
486,0,0,3,0,181,0
487,0,1,6,0,242,0
488,0,0,3,0,217,0
489,0,0,3,0,214,0
490,0,0,3,0,69,0
491,0,0,0,0,197,0
492,0,0,0,0,128,0
493,0,0,0,0,162,0
494,0,2,0,0,312,0
495,0,0,3,0,284,0
496,0,0,3,0,273,0
497,0,0,0,0,264,0
498,0,1,0,0,161,0
499,0,0,0,0,191,0
500,0,0,0,0,233,0
501,0,0,6,0,153,0
502,0,0,0,0,436,0
503,0,0,3,0,206,0
504,0,0,6,0,196,0
505,0,1,3,0,147,0
506,0,0,0,0,150,0
507,0,0,3,0,156,0
508,0,2,6,0,61,0
509,0,0,0,0,53,0
510,0,1,3,0,93,0
511,0,0,0,0,73,0
512,0,0,0,0,191,0
513,0,1,0,0,190,0
514,0,0,0,0,96,0
515,0,0,0,0,40,0
516,0,0,0,0,75,0
517,0,0,3,0,148,0
518,0,1,0,0,76,0
519,0,0,6,0,66,0
520,0,1,0,0,116,0
521,0,0,0,0,50,0
522,0,0,0,0,131,0
523,0,0,0,0,228,0
524,0,1,0,0,182,0
525,0,1,0,0,135,0
526,0,1,0,0,176,0
527,0,0,0,0,143,0
528,0,0,3,0,149,0
529,0,0,0,0,189,0
530,0,0,0,0,48,0
531,0,0,0,0,65,0
532,0,0,0,0,159,0
533,0,0,3,0,198,0
534,0,1,3,0,197,0
535,0,0,0,0,151,0
536,0,0,3,0,132,0
537,0,0,0,0,54,0
538,0,0,6,0,150,0
539,0,0,0,0,140,0
540,0,0,0,0,44,0
541,0,0,0,0,42,0
542,0,0,6,0,92,0
543,0,0,0,0,170,0
544,0,0,6,0,196,0
545,0,0,0,0,49,0
546,0,0,3,0,44,0
547,0,0,6,0,115,0
548,0,0,3,0,294,0
549,0,2,0,0,160,0
550,0,1,0,0,92,0
551,0,1,0,0,86,0
552,0,1,0,0,88,0
553,0,0,3,0,35,0
554,0,0,3,0,68,0
555,0,0,0,0,32,0
556,0,0,0,0,68,0
557,0,0,6,0,76,0
558,0,0,0,0,86,0
559,0,0,0,0,85,0
560,0,0,0,0,148,0
561,0,0,0,0,162,0
562,0,0,0,0,40,0
563,0,0,0,0,30,0
564,0,0,0,0,60,0
565,0,0,0,0,102,0
566,0,0,3,0,51,0
567,0,0,0,0,37,0
568,0,0,9,0,45,0
569,0,0,0,0,55,0
570,0,0,0,0,88,0
571,0,0,0,0,45,0
572,0,0,9,0,95,0
573,0,0,0,0,78,0
574,0,0,0,0,34,0
575,0,0,0,0,121,0
576,0,0,0,0,135,0
577,0,0,0,0,216,0
578,0,0,3,0,34,0
579,0,1,0,0,126,0
580,0,0,0,0,95,0
581,0,0,3,0,86,0
582,0,0,3,0,112,0
583,0,0,0,0,168,0
584,0,0,0,0,62,0
585,0,0,0,0,115,0
586,0,0,0,0,64,0
587,0,0,0,0,44,0
588,0,0,3,0,99,0
589,0,0,3,0,90,0
590,0,0,0,0,134,0
591,0,0,6,0,53,0
592,0,0,0,0,52,0
593,0,0,0,0,108,0
594,0,0,0,0,168,0
595,0,0,0,0,90,0
596,0,2,0,0,87,0
597,0,0,3,0,84,0
598,0,0,0,0,112,0
599,0,0,0,0,39,0
600,0,0,0,0,109,0
601,0,1,0,0,100,0
602,0,0,0,0,107,0
603,0,0,0,0,108,0
604,0,0,3,0,76,0
605,0,0,3,0,63,0
606,0,0,0,0,55,0
607,0,0,3,0,34,0
608,0,0,3,0,268,0
609,0,0,3,0,185,0
610,0,0,0,0,169,0
611,0,0,6,0,139,0
612,0,0,0,0,135,0
613,0,0,0,0,159,0
614,0,0,3,0,152,0
615,0,0,0,0,121,0
616,0,0,3,0,20,0
617,0,0,0,0,57,0
618,0,0,0,0,30,0
619,0,0,0,0,98,0
620,0,0,0,0,51,0
621,0,0,0,0,27,0
622,0,0,0,0,109,0
623,0,0,3,0,116,0
624,0,1,0,0,222,0
625,0,0,0,0,220,0
626,0,0,0,0,213,0
627,0,0,0,0,119,0
628,0,0,6,0,69,0
629,0,0,3,0,161,0
630,0,1,0,0,178,0
631,0,0,0,0,89,0
632,0,0,0,0,47,0
633,0,0,0,0,248,0
634,0,2,0,0,82,0
635,0,0,0,0,116,0
636,0,1,0,0,141,0
637,0,1,0,0,115,0
638,0,0,0,0,105,0
639,0,1,3,0,110,0
640,0,1,0,0,125,0
641,0,1,0,0,165,0
642,0,1,0,0,175,0
643,0,0,0,0,110,0
644,0,0,0,0,165,0
645,0,0,0,0,87,0
646,0,0,3,0,120,0
647,0,1,3,0,56,0
648,0,0,0,0,99,0
649,0,0,0,0,92,0
650,0,0,3,0,146,0
651,0,0,3,0,86,0
652,0,0,0,0,124,0
653,0,1,0,0,81,0
654,0,2,0,0,53,0
655,0,0,0,0,78,0
656,0,1,0,0,45,0
657,0,0,0,0,83,0
658,0,0,0,0,31,0
659,0,0,0,0,44,0
660,0,0,0,0,26,0
661,0,3,0,0,86,0
662,0,2,3,0,129,0
663,0,3,0,0,47,0
664,0,1,3,0,98,0
665,0,0,0,0,94,0
666,0,0,0,0,51,0
667,0,2,0,0,92,0
668,0,2,0,0,59,0
669,0,1,3,0,42,0
670,0,1,0,0,34,0
671,0,0,0,0,115,0
672,0,0,0,0,143,0
673,0,1,0,0,51,0
674,0,1,0,0,73,0
675,0,0,0,0,133,0
676,0,0,0,0,112,0
677,0,0,0,0,69,0
678,0,0,0,0,38,0
679,0,0,0,0,29,0
680,0,0,0,0,85,0
681,0,0,0,0,94,0
682,0,0,0,0,30,0
683,0,0,0,0,32,0
684,0,0,0,0,47,0
685,0,0,0,0,252,0
686,0,1,0,0,464,0
687,0,0,0,0,240,0
688,0,0,0,0,132,0
689,0,0,0,0,140,0
690,0,0,0,0,71,0
691,0,0,3,0,100,0
692,0,0,0,0,111,0
693,0,0,0,0,28,0
694,0,0,3,0,19,0
695,0,0,0,0,68,0
696,0,0,0,0,72,0
697,0,0,0,0,87,0
698,0,0,0,0,28,0
699,0,0,0,0,44,0
700,0,0,0,0,72,0
701,0,1,0,0,31,0
702,0,1,0,0,28,0
703,0,0,0,0,61,0
704,0,0,3,0,40,0
705,0,0,3,0,28,0
706,0,0,0,0,40,0
707,0,0,3,0,28,0
708,0,0,0,0,29,0
709,0,0,0,0,46,0
710,0,0,0,0,63,0
711,0,0,0,0,13,0
712,0,0,0,0,31,0
713,0,0,0,0,22,0
714,0,0,0,0,45,0
715,0,0,3,0,50,0
716,0,0,0,0,64,0
717,0,1,0,0,26,0
718,0,0,0,0,81,0
719,0,0,0,0,57,0
720,0,3,3,0,60,0
721,0,0,0,0,29,0
722,0,0,0,0,63,0
723,0,0,0,0,38,0
724,0,0,0,0,30,0
725,0,0,0,0,23,0
726,0,0,6,0,22,0
727,0,0,3,0,11,0
728,0,0,0,0,34,0
729,0,0,0,0,35,0
730,0,0,0,0,88,0
731,0,0,0,0,40,0
732,0,0,6,0,25,0
733,0,0,0,0,79,0
734,0,0,0,0,35,0
735,0,0,0,0,195,0
736,0,0,0,0,14,0
737,0,0,0,0,18,0
738,0,0,0,0,11,0
739,0,0,0,0,31,0
740,0,0,0,0,64,0
741,0,0,0,0,21,0
742,0,0,0,0,56,0
743,0,0,3,0,83,0
744,0,1,0,0,14,0
745,0,1,0,0,18,0
746,0,0,0,0,21,0
747,0,0,0,0,10,0
748,0,0,0,0,23,0
749,0,1,0,0,11,0
750,0,0,0,0,11,0
751,0,0,3,0,52,0
752,0,0,0,0,87,0
753,0,0,3,0,22,0
754,0,0,0,0,26,0
755,0,0,0,0,10,0
756,0,0,0,0,27,0
757,0,0,0,0,17,201
758,0,0,0,0,27,102
759,0,0,0,0,50,207
760,0,0,0,0,135,33
761,0,0,0,0,28,39
762,0,0,0,0,8,48
763,0,0,0,0,74,42
764,0,0,0,0,42,57
765,0,1,0,0,14,24
766,0,0,0,0,11,33
767,0,0,0,0,30,39
768,0,0,0,0,8,45
769,0,0,0,0,11,42
770,0,0,0,0,10,36
771,0,1,0,0,8,21
772,0,0,0,0,7,30
773,0,1,0,0,10,27
774,0,0,0,0,30,57
775,0,0,0,0,18,60
776,0,0,0,0,15,72
777,0,0,3,0,14,45
778,0,0,0,0,6,12
779,0,0,0,0,9,27
780,0,0,0,0,41,12
781,0,1,0,0,24,42
782,0,0,0,0,10,12
783,0,0,0,0,14,6
784,0,0,0,0,14,54
785,0,0,0,0,14,90
786,0,1,0,0,14,18
787,0,0,3,0,25,6
788,0,0,0,0,33,15
789,0,0,0,0,21,6
790,0,0,0,0,19,30
791,0,0,0,0,13,9
792,0,1,0,0,7,9
793,0,0,0,0,7,15
794,0,0,0,0,25,9
795,0,0,0,0,10,12
796,0,0,0,0,8,3
797,0,0,0,0,15,12
798,0,0,0,0,73,9
799,0,0,0,0,78,15
800,0,0,0,0,71,15
801,0,0,0,0,21,18
802,0,0,0,0,10,12
803,0,0,0,0,12,18
804,0,0,0,0,17,9
805,0,0,0,0,9,9
806,0,0,3,0,24,6
807,0,0,0,0,62,6
808,0,0,0,0,20,9
809,0,0,0,0,6,6
810,0,0,0,0,16,12
811,0,0,0,0,36,3
812,0,0,0,0,26,12
813,0,0,0,0,40,6
814,0,0,3,0,80,0
815,0,0,0,0,26,9
816,0,0,0,0,10,3
817,0,0,0,0,66,9
818,0,0,0,0,13,3
819,0,0,3,0,59,12
820,0,0,0,0,30,0
821,0,0,0,0,14,12
822,0,0,0,0,12,3
823,0,0,0,0,33,15
824,0,0,0,0,7,9
825,0,0,0,0,6,15
826,0,0,0,0,6,9
827,0,0,0,0,7,15
828,0,0,0,0,8,3
829,0,0,0,0,11,495
830,0,0,0,0,8,2616
831,0,0,0,0,9,267
832,0,0,0,0,22,180
833,0,0,0,0,18,90
834,0,0,3,0,18,153
835,0,0,0,0,5,84
836,0,0,0,0,12,102
837,0,0,0,0,22,93
838,0,0,0,0,7,99
839,0,0,0,0,19,99
840,0,0,0,0,116,60
841,0,0,0,0,42,90
842,0,0,0,0,42,75
843,0,0,0,0,72,72
844,0,0,0,0,99,93
845,0,0,0,0,9,87
846,0,0,3,0,7,81
847,0,0,0,0,7,75
848,0,0,0,0,10,60
849,0,0,0,0,1,48
850,0,0,0,0,7,39
851,0,0,0,0,5,48
852,0,0,0,0,9,33
853,0,0,0,0,5,33
854,0,0,0,0,11,54
855,0,0,0,0,28,24
856,0,0,0,0,6,30
857,0,0,0,0,6,15
858,0,0,0,0,16,51
859,0,0,0,0,27,36
860,0,0,0,0,20,42
861,0,1,0,0,9,39
862,0,0,0,0,8,51
863,0,0,0,0,5,21
864,0,0,0,0,7,36
865,0,0,0,0,12,42
866,0,0,0,0,51,24
867,0,0,6,0,2,21
868,0,0,0,0,9,39
869,0,0,0,0,33,24
870,0,0,0,0,8,33
871,0,0,0,0,34,36
872,0,0,0,0,37,24
873,0,0,0,0,23,39
874,0,0,3,0,9,21
875,0,0,0,0,17,30
876,0,0,3,0,10,27
877,0,0,0,0,59,21
878,0,0,0,0,109,24
879,0,0,0,0,1,18
880,0,0,0,0,39,21
881,0,0,3,0,5,18
882,0,0,3,0,44,27
883,0,0,3,0,74,18
884,0,0,0,0,83,15
885,0,0,0,0,15,27
886,0,0,0,0,12,24
887,0,0,0,0,57,18
888,0,0,0,0,38,12
889,0,0,0,0,44,21
890,0,0,0,0,21,15
891,0,0,3,0,20,21
892,0,0,0,0,92,24
893,0,0,3,0,35,15
894,0,0,0,0,67,15
895,0,0,0,0,76,12
896,0,0,0,0,15,24
897,0,0,0,0,6,6
898,0,0,0,0,5,12
899,0,0,0,0,1,3
900,0,0,0,0,4,27
901,0,0,0,0,13,15
902,0,0,0,0,2,6
903,0,0,0,0,1,18
904,0,0,0,0,5,21
905,0,0,0,0,3,15
906,0,0,0,0,21,6
907,0,0,0,0,89,6
908,0,0,0,0,126,6
909,0,0,0,0,41,6
910,0,0,0,0,13,3
911,0,0,0,0,0,0
912,0,0,0,0,5,6
913,0,0,0,0,1,6
914,0,0,3,0,7,9
915,0,0,0,0,18,3
916,0,0,3,0,2,12
917,0,0,0,0,63,9
918,0,0,0,0,54,6
919,0,0,0,0,21,3
920,0,0,0,0,2,6
921,0,0,0,0,5,15
922,0,0,0,0,1,6
923,0,1,3,0,2,0
924,0,0,0,0,2,12
925,0,0,0,0,6,3
926,0,0,0,0,5,15
927,0,0,3,0,2,3
928,0,0,0,0,1,3
929,0,0,3,0,6,0
930,0,0,0,0,2,12
931,0,0,0,0,6,3
932,0,0,3,0,2,6
933,0,0,0,0,29,6
934,0,0,0,0,41,6
935,0,0,0,0,17,3
936,0,0,0,0,5,6
937,0,0,0,0,3,6
938,0,0,0,0,12,3
939,0,0,0,0,4,12
940,0,0,0,0,1,6
941,0,0,0,0,10,6
942,0,0,0,0,14,9
943,0,0,3,0,7,6
944,0,0,0,0,3,6
945,0,0,0,0,19,3
946,0,0,0,0,17,6
947,0,1,0,0,2,3
948,0,0,0,0,6,0
949,0,0,0,0,14,0
950,0,1,0,0,10,0
951,0,0,0,0,4,3
952,0,0,0,0,3,3
953,0,0,0,0,6,0
954,0,0,0,0,2,3
955,0,0,0,0,13,0
956,0,0,0,0,89,6
957,0,0,0,0,43,0
958,0,0,0,0,8,3
959,0,0,0,0,9,0
960,0,0,0,0,40,6
961,0,0,0,0,1,0
962,0,0,0,0,2,0
963,0,0,0,0,6,3
964,0,0,0,0,0,0
965,0,0,0,0,1,0
966,0,0,3,0,4,0
967,0,0,0,0,6,9
968,0,0,0,0,4,0
969,0,0,0,0,3,6
970,0,0,0,0,1,0
971,0,0,6,0,0,3
972,0,0,0,0,1,6
973,0,0,0,0,0,3
974,0,0,3,0,5,3
975,0,0,0,0,2,3
976,0,0,0,0,6,0
977,0,1,0,0,16,9
978,0,0,0,0,4,0
979,0,0,0,0,0,3
980,0,0,0,0,2,3
