access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
455,0,0,3,41,118,0
456,0,0,15,18,117,0
457,0,0,12,16,118,0
458,0,0,6,33,121,0
459,0,0,6,50,208,0
460,0,0,3,62,195,0
461,0,0,6,24,109,0
462,0,0,9,16,63,0
463,0,0,6,19,115,0
464,0,0,15,27,113,0
465,0,0,9,38,168,0
466,0,0,18,30,181,0
467,0,0,12,31,138,0
468,0,0,6,21,164,0
469,0,0,0,20,114,0
470,0,0,3,17,184,0
471,0,2,0,30,119,0
472,0,1,3,17,81,0
473,0,0,6,33,143,0
474,0,0,6,31,142,0
475,0,1,9,27,111,0
476,0,0,12,29,162,0
477,0,0,15,19,103,0
478,0,0,9,32,108,0
479,0,0,6,31,123,0
480,0,0,3,36,182,0
481,0,0,6,21,180,0
482,0,0,3,20,166,0
483,0,0,3,17,147,0
484,0,0,12,8,83,0
485,0,0,24,21,138,0
486,0,0,3,27,90,0
487,0,0,9,17,115,0
488,0,0,9,16,77,0
489,0,0,12,29,154,0
490,0,0,6,39,115,0
491,0,0,9,38,121,0
492,0,0,9,39,118,0
493,0,0,3,36,98,0
494,0,0,6,32,103,0
495,0,0,18,35,113,0
496,0,0,9,47,148,0
497,0,0,3,25,148,0
498,0,0,3,15,93,0
499,0,0,6,11,113,0
500,0,0,0,24,110,0
501,0,0,0,28,68,0
502,0,0,15,41,144,0
503,0,0,6,26,90,0
504,0,0,3,29,159,0
505,0,0,6,19,77,0
506,0,1,6,32,132,0
507,0,0,6,46,129,0
508,0,0,6,48,150,0
509,0,0,9,50,185,0
510,0,0,3,45,152,0
511,0,1,0,27,123,0
512,0,0,3,10,140,0
513,0,0,12,18,122,0
514,0,0,6,6,65,0
515,0,1,3,7,129,0
516,0,0,0,34,146,0
517,0,0,3,13,71,0
518,0,0,3,3,33,0
519,0,0,6,25,55,0
520,0,0,15,29,67,0
521,0,0,18,24,54,0
522,0,0,6,24,93,0
523,0,0,9,13,102,0
524,1,1,9,31,93,0
525,0,0,6,18,71,0
526,0,0,6,22,69,0
527,0,0,6,28,107,0
528,0,1,6,17,71,0
529,0,1,6,16,67,0
530,0,0,12,21,72,0
531,0,0,6,9,98,0
532,0,0,18,19,86,0
533,0,1,6,15,103,0
534,0,0,3,19,88,0
535,0,0,9,20,78,0
536,0,0,21,30,107,0
537,0,0,24,11,123,0
538,0,0,12,22,119,0
539,0,0,12,23,165,0
540,0,0,9,48,160,0
541,0,0,3,35,133,0
542,0,0,3,25,115,0
543,0,0,0,13,101,0
544,0,0,18,13,62,0
545,0,0,12,17,60,0
546,0,0,9,6,122,0
547,0,0,9,32,102,0
548,0,0,0,22,76,0
549,0,1,9,15,90,0
550,0,1,12,13,106,0
551,0,0,12,23,89,0
552,0,0,6,29,104,0
553,0,0,21,21,104,0
554,0,0,9,29,113,0
555,0,1,9,34,104,0
556,0,0,6,30,129,0
557,0,0,12,18,130,0
558,0,0,12,19,160,0
559,0,0,9,25,95,0
560,0,0,9,26,129,0
561,0,2,12,14,87,0
562,0,0,6,17,101,0
563,0,0,0,14,146,0
564,0,3,9,38,170,0
565,0,3,3,11,175,0
566,0,3,0,17,146,0
567,0,2,3,3,99,0
568,1,1,0,6,101,0
569,1,2,0,3,78,0
570,0,3,9,10,113,0
571,0,1,12,4,99,0
572,0,1,0,3,78,0
573,0,1,0,15,99,0
574,0,2,0,14,97,0
575,0,0,0,31,99,0
576,0,1,3,39,115,0
577,0,0,3,14,124,0
578,0,0,3,24,138,0
579,0,0,9,11,82,0
580,0,1,6,13,93,0
581,0,0,9,11,88,0
582,0,0,0,5,88,0
583,0,0,0,3,71,0
584,0,0,0,9,112,0
585,0,0,0,14,94,0
586,0,0,6,6,80,0
587,0,0,0,4,42,0
588,0,0,12,15,79,0
589,0,0,15,3,80,0
590,0,0,0,1,86,0
591,0,0,0,0,71,0
592,0,0,0,6,64,0
593,0,0,12,26,88,0
594,0,0,0,23,104,0
595,0,0,6,6,65,0
596,0,0,0,9,51,0
597,0,0,3,2,62,0
598,0,0,3,8,46,0
599,0,1,0,7,54,0
600,0,1,6,4,68,0
601,0,0,9,7,88,0
602,0,0,9,17,97,0
603,0,0,9,12,74,0
604,0,1,3,4,55,0
605,0,0,3,10,96,0
606,0,0,3,18,57,0
607,0,0,6,1,69,0
608,0,0,6,6,59,0
609,0,0,3,3,49,0
610,0,0,18,0,36,0
611,0,1,0,9,106,0
612,0,0,6,9,81,0
613,0,0,9,18,64,0
614,0,2,3,15,59,0
615,0,0,3,11,48,0
616,0,0,3,11,54,0
617,0,0,0,20,37,0
618,0,0,9,10,43,0
619,0,0,0,1,73,0
620,0,0,3,10,113,0
621,0,0,6,10,81,0
622,0,0,3,21,86,0
623,0,0,6,12,44,0
624,0,0,0,9,70,0
625,0,0,3,6,61,0
626,0,0,9,7,88,0
627,0,0,9,4,68,0
628,0,0,0,4,79,0
629,0,0,9,8,71,0
630,0,0,3,13,54,0
631,0,0,3,9,27,0
632,0,0,3,5,46,0
633,0,0,3,18,59,0
634,0,0,6,11,89,0
635,0,2,6,6,60,0
636,0,0,3,15,49,0
637,0,0,3,14,43,0
638,0,0,9,8,42,0
639,0,0,0,10,46,0
640,0,0,6,16,61,0
641,0,0,6,19,57,0
642,0,0,3,10,48,0
643,0,0,6,6,46,0
644,0,0,0,15,84,0
645,0,0,0,5,53,0
646,0,0,3,5,80,0
647,0,0,9,1,59,0
648,0,0,6,2,38,0
649,0,0,0,4,36,0
650,0,0,0,5,45,0
651,0,0,0,24,72,0
652,0,0,0,4,66,0
653,0,0,0,4,68,0
654,0,0,3,2,52,0
655,0,0,0,3,44,0
656,0,0,6,3,33,0
657,0,0,0,2,41,0
658,0,0,3,1,47,0
659,0,0,6,1,31,0
660,0,0,3,3,36,0
661,0,0,3,5,46,0
662,0,1,3,6,57,0
663,0,0,9,8,57,0
664,0,0,3,6,56,0
665,0,1,0,5,28,0
666,0,0,6,12,26,0
667,0,0,9,0,17,0
668,0,0,6,0,12,0
669,0,0,0,1,43,0
670,0,0,6,1,52,0
671,0,0,0,1,40,0
672,0,0,0,3,43,0
673,0,0,0,2,31,0
674,0,0,0,3,20,0
675,0,1,0,0,30,0
676,0,0,0,0,34,0
677,0,0,3,0,30,0
678,0,0,0,0,27,0
679,0,0,0,1,29,0
680,0,0,3,7,61,0
681,0,0,0,5,66,0
682,0,0,3,1,58,0
683,0,0,0,1,42,0
684,0,0,0,0,8,0
685,0,0,0,1,14,0
686,0,0,3,2,30,0
687,0,0,3,6,58,0
688,0,0,3,20,53,0
689,0,0,3,14,71,0
690,0,0,9,2,53,0
691,0,0,0,2,64,0
692,0,0,3,1,66,0
693,0,0,0,3,33,0
694,0,0,0,8,38,0
695,0,0,6,6,62,0
696,0,0,0,5,36,0
697,0,0,0,7,52,0
698,0,1,3,11,59,0
699,0,0,3,0,45,0
700,0,0,0,1,49,0
701,0,0,3,8,38,0
702,0,0,0,2,32,0
703,0,0,6,0,30,0
704,0,0,0,1,37,0
705,0,1,0,9,52,0
706,0,0,6,8,80,0
707,0,0,3,8,51,0
708,0,0,0,1,16,0
709,0,0,0,0,24,0
710,0,0,0,1,14,0
711,0,0,3,0,32,0
712,0,0,0,2,26,0
713,0,0,0,1,38,0
714,0,0,6,4,45,0
715,0,0,0,5,62,0
716,0,0,0,5,53,0
717,0,0,0,18,38,0
718,0,0,0,4,25,0
719,0,0,6,5,42,0
720,0,1,0,4,86,0
721,0,0,3,4,29,0
722,0,0,0,1,69,0
723,0,0,3,0,25,0
724,0,0,0,0,13,0
725,0,0,6,0,18,0
726,0,1,6,0,21,0
727,0,0,0,0,38,0
728,0,0,6,1,20,0
729,0,0,0,1,23,0
730,0,0,0,0,50,0
731,0,0,3,1,41,0
732,0,0,0,10,59,0
733,0,0,0,0,48,0
734,0,0,0,4,37,0
735,0,0,6,7,22,0
736,0,0,0,0,24,0
737,0,0,9,1,15,0
738,0,0,0,2,18,0
739,0,0,0,6,51,0
740,0,0,0,1,42,0
741,0,0,9,0,19,0
742,0,0,3,1,39,0
743,0,0,0,1,23,0
744,0,0,0,4,46,0
745,0,0,6,12,52,0
746,0,0,6,1,9,0
747,0,0,3,0,12,0
748,0,0,0,2,10,0
749,0,0,0,5,21,0
750,0,0,0,8,28,0
751,0,0,6,1,22,0
752,0,0,6,1,38,0
753,0,0,0,0,26,0
754,0,0,0,0,37,0
755,0,0,0,0,12,0
756,0,0,0,0,17,0
757,0,0,3,3,50,0
758,0,0,0,2,41,0
759,0,1,9,3,25,0
760,0,0,3,1,20,0
761,0,0,12,1,5,0
762,0,0,0,0,19,0
763,0,0,3,0,14,0
764,0,0,0,2,27,0
765,0,0,3,2,23,0
766,0,0,0,3,18,0
767,0,0,0,5,25,0
768,0,0,0,10,30,0
769,0,0,0,5,25,0
770,0,0,6,0,19,0
771,0,0,3,0,6,0
772,0,0,3,0,6,0
773,0,0,3,0,22,0
774,0,0,6,1,10,0
775,0,0,0,0,18,0
776,0,0,0,1,24,0
777,0,0,3,0,16,0
778,0,0,0,0,9,0
779,0,0,3,0,16,0
780,0,0,3,1,23,0
781,0,0,3,0,22,0
782,0,0,0,2,27,0
783,0,0,0,0,6,0
784,0,0,3,1,11,0
785,0,0,0,0,22,0
786,0,0,3,0,33,0
787,0,0,0,0,27,0
788,0,0,0,0,23,0
789,0,0,0,0,23,0
790,0,0,0,1,27,0
791,0,0,3,0,44,0
792,0,0,0,2,72,0
793,0,0,0,6,30,0
794,0,0,0,1,16,0
795,0,0,3,1,23,0
796,0,0,6,1,51,0
797,0,0,0,6,67,0
798,0,0,0,4,70,0
799,0,0,3,3,60,0
800,0,0,0,7,39,0
801,0,0,0,0,20,0
802,0,0,0,0,38,0
803,0,0,3,8,57,0
804,0,0,0,0,34,0
805,0,0,6,0,29,0
806,1,1,3,0,21,0
807,0,0,0,1,36,0
808,0,0,3,0,53,0
809,0,0,0,0,54,0
810,0,0,0,3,45,0
811,0,0,6,3,21,0
812,0,0,3,2,17,0
813,0,0,6,0,18,0
814,0,0,3,0,34,0
815,0,0,3,0,59,0
816,0,0,3,0,23,0
817,0,0,0,0,18,0
818,0,0,6,7,27,0
819,0,0,3,0,46,0
820,0,0,6,0,40,0
821,0,0,3,0,9,0
822,0,0,3,0,21,0
823,0,0,3,0,12,0
824,0,0,0,0,6,0
825,0,0,0,0,18,0
826,0,0,0,0,39,0
827,0,0,0,0,26,0
828,0,0,3,0,31,0
829,0,0,3,0,27,0
830,0,0,3,0,16,0
831,0,0,0,0,35,0
832,0,0,0,1,49,0
833,0,0,0,0,60,0
834,0,0,0,0,42,0
835,0,0,0,4,53,0
836,0,0,0,0,57,0
837,0,0,3,3,32,0
838,0,0,0,0,44,0
839,0,0,0,0,34,0
840,0,0,3,0,38,0
841,0,1,0,0,56,0
842,0,0,0,0,41,0
843,0,0,0,0,34,0
844,0,0,0,0,65,0
845,0,0,3,0,14,0
846,0,0,6,0,13,0
847,0,0,0,0,15,0
848,0,0,0,0,25,0
849,0,0,0,0,61,0
850,0,0,0,0,9,0
851,0,0,0,0,8,0
852,0,0,0,0,4,0
853,0,0,0,0,21,0
854,0,0,0,0,35,0
855,0,0,3,0,16,0
856,0,0,0,0,10,0
857,0,0,0,0,35,0
858,0,0,0,0,22,0
859,0,0,0,0,24,0
860,0,0,0,0,14,0
861,0,0,0,0,29,0
862,0,1,0,0,17,0
863,0,0,3,0,19,0
864,0,0,0,0,57,0
865,0,0,0,0,20,0
866,0,0,0,0,4,0
867,0,0,0,0,37,0
868,0,0,3,0,12,0
869,0,0,3,0,11,0
870,0,0,0,0,5,0
871,0,0,0,0,6,0
872,0,0,0,0,22,0
873,0,1,0,0,24,0
874,0,0,0,0,43,0
875,0,0,0,0,27,0
876,0,0,3,0,18,0
877,0,0,0,0,12,0
878,0,0,0,0,16,0
879,0,0,3,0,15,0
880,0,0,0,0,19,0
881,0,0,0,0,16,0
882,0,0,3,0,2,0
883,0,0,0,0,3,0
884,0,0,3,0,5,0
885,0,0,0,0,10,0
886,0,0,3,0,11,0
887,0,0,0,0,48,0
888,0,0,0,0,21,0
889,0,0,0,0,18,0
890,0,0,0,0,21,0
891,0,0,0,0,5,0
892,0,0,3,0,11,0
893,0,0,0,0,15,0
894,0,0,0,0,12,0
895,0,0,0,0,45,0
896,0,0,0,0,38,0
897,0,0,0,0,25,0
898,0,0,0,0,28,0
899,0,0,0,0,23,0
900,0,0,0,0,26,0
901,0,0,0,0,31,0
902,0,0,0,0,9,0
903,0,0,0,0,13,0
904,0,0,0,0,8,0
905,0,0,0,0,19,0
906,0,0,3,0,16,0
907,0,0,0,0,28,0
908,0,0,0,0,25,0
909,0,0,0,0,22,0
910,0,0,3,0,13,0
911,0,0,0,0,17,0
912,0,0,0,0,32,0
913,0,0,0,0,42,0
914,0,0,0,0,43,0
915,0,0,0,0,20,0
916,0,0,0,0,8,0
917,0,0,3,0,31,0
918,0,0,0,0,8,0
919,0,0,0,0,10,0
920,0,0,0,0,30,0
921,0,0,0,0,32,0
922,0,1,0,0,12,0
923,0,0,0,0,20,0
924,0,0,0,0,7,0
925,0,0,0,0,13,0
926,0,0,0,0,20,0
927,0,1,0,0,23,0
928,0,0,3,0,39,0
929,0,0,0,0,19,0
930,0,0,0,0,19,0
931,0,0,0,0,12,0
932,0,0,3,0,37,0
933,0,0,0,0,14,0
934,0,0,0,0,9,0
935,0,0,0,0,17,0
936,0,0,0,0,17,0
937,0,0,0,0,24,0
938,0,0,0,0,42,0
939,0,0,0,0,24,0
940,0,0,0,0,24,0
941,0,0,0,0,4,0
942,0,0,3,0,22,0
943,0,0,0,0,7,0
944,0,0,0,0,27,0
945,0,0,0,0,11,0
946,0,0,3,0,2,0
947,0,0,0,0,9,0
948,0,0,0,0,5,0
949,0,0,0,0,9,0
950,0,0,0,0,9,0
951,0,0,0,0,7,0
952,0,0,0,0,13,0
953,0,0,0,0,20,0
954,0,0,0,0,19,0
955,0,0,0,0,29,0
956,0,0,0,0,15,0
957,0,0,0,0,16,0
958,0,0,0,0,20,0
959,0,0,0,0,29,0
960,0,0,0,0,56,0
961,0,0,0,0,33,0
962,0,0,0,0,18,0
963,0,0,0,0,12,0
964,0,0,0,0,13,0
965,0,0,0,0,14,0
966,0,0,0,0,15,0
967,0,0,0,0,22,0
968,0,0,0,0,19,0
969,0,0,3,0,26,0
970,0,0,0,0,18,0
971,0,0,0,0,4,0
972,0,0,0,0,19,0
973,0,0,3,0,17,0
974,0,0,0,0,21,0
975,0,0,0,0,21,0
976,0,0,3,0,36,0
977,0,0,0,0,13,0
978,0,0,0,0,32,0
979,0,0,0,0,14,0
980,0,0,0,0,21,0
981,0,0,0,0,38,0
982,0,0,0,0,19,0
983,0,0,0,0,21,0
984,0,0,0,0,13,0
985,0,0,0,0,31,0
986,0,0,0,0,14,0
987,0,0,0,0,10,0
988,0,0,0,0,27,0
989,0,0,0,0,14,0
