access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
165,1,1,12,218,882,0
166,0,1,12,126,757,0
167,0,2,21,158,746,0
168,0,3,6,156,718,0
169,0,1,24,163,665,0
170,0,2,21,194,886,0
171,0,1,24,111,767,0
172,0,1,15,230,1000,0
173,0,1,21,217,803,0
174,0,4,27,156,925,0
175,0,6,36,249,958,0
176,0,4,9,183,875,0
177,0,0,30,132,696,0
178,0,1,36,120,787,0
179,0,1,33,223,847,0
180,0,4,30,148,787,0
181,0,2,12,139,712,0
182,0,0,15,153,685,0
183,0,1,12,152,684,0
184,0,1,15,106,558,0
185,0,0,18,208,876,0
186,0,2,18,126,728,0
187,0,1,21,152,599,0
188,0,2,15,192,671,0
189,0,0,24,130,546,0
190,0,2,18,134,572,0
191,0,1,15,115,524,0
192,0,0,24,69,440,0
193,0,1,42,120,598,0
194,0,2,3,83,539,0
195,0,1,15,76,527,0
196,0,2,21,115,632,0
197,0,1,9,78,571,0
198,0,3,15,111,591,0
199,0,0,24,158,647,0
200,0,2,21,148,563,0
201,0,2,12,109,443,0
202,0,1,12,95,429,0
203,0,2,18,63,510,0
204,0,3,15,110,625,0
205,0,1,21,151,625,0
206,0,3,12,107,570,0
207,0,1,12,90,684,0
208,0,0,12,40,609,0
209,0,3,0,84,542,0
210,0,6,18,70,566,0
211,0,1,18,150,525,0
212,0,2,12,168,602,0
213,0,3,18,138,602,0
214,0,6,6,99,533,0
215,0,1,6,95,478,0
216,0,4,18,89,423,0
217,0,2,15,103,506,0
218,0,3,3,101,501,0
219,0,0,12,78,481,0
220,0,1,12,107,514,0
221,0,0,12,77,439,0
222,0,0,9,61,347,0
223,0,3,12,60,320,0
224,0,1,12,125,481,0
225,0,1,15,67,430,0
226,0,1,6,103,480,0
227,0,1,24,128,599,0
228,0,3,9,125,510,0
229,0,2,27,95,488,0
230,0,0,9,135,414,0
231,0,1,9,134,508,0
232,0,2,9,50,396,0
233,0,1,15,103,351,0
234,0,2,18,61,331,0
235,0,0,12,97,371,0
236,0,2,6,69,341,0
237,0,0,15,86,345,0
238,0,3,15,94,383,0
239,0,2,6,104,540,0
240,0,6,18,80,402,0
241,0,1,3,94,439,0
242,0,0,15,114,480,0
243,0,3,6,123,348,0
244,0,6,9,97,445,0
245,0,5,9,74,325,0
246,0,4,9,54,310,0
247,0,3,0,64,239,0
248,0,2,6,116,322,0
249,0,1,6,86,366,0
250,0,3,9,46,252,0
251,0,0,3,77,301,0
252,0,1,0,91,400,0
253,0,1,6,140,379,0
254,0,0,3,142,397,0
255,0,0,6,111,468,0
256,0,1,9,69,366,0
257,0,1,3,76,399,0
258,0,0,9,99,393,0
259,0,2,9,78,349,0
260,0,0,0,85,311,0
261,0,1,9,115,301,0
262,0,1,0,76,234,0
263,0,0,9,65,309,0
264,0,0,6,110,363,0
265,0,0,6,73,280,0
266,0,0,9,61,281,0
267,0,0,9,87,267,0
268,0,0,3,78,306,0
269,0,1,3,65,301,0
270,0,0,6,107,361,0
271,0,1,3,65,257,0
272,0,1,6,39,296,0
273,0,0,12,50,285,0
274,0,0,0,41,277,0
275,0,0,6,81,309,0
276,0,1,3,88,333,0
277,0,0,6,52,256,0
278,0,0,0,70,239,0
279,0,0,6,64,271,0
280,0,2,9,88,309,0
281,0,0,12,34,230,0
282,0,0,6,54,346,0
283,0,1,3,74,286,0
284,0,1,15,53,325,0
285,0,0,6,60,251,0
286,0,0,6,65,301,0
287,0,0,3,102,254,0
288,0,0,6,117,292,0
289,0,0,3,74,310,0
290,0,2,6,104,305,0
291,0,0,9,93,279,0
292,0,2,9,75,250,0
293,0,2,9,61,241,0
294,0,0,3,60,288,0
295,0,0,9,63,256,0
296,0,1,9,80,296,0
297,0,0,0,99,289,0
298,0,0,0,78,296,0
299,0,0,9,84,377,0
300,0,0,6,128,327,0
301,0,1,3,81,383,0
302,0,1,9,86,269,0
303,0,1,3,47,264,0
304,0,1,6,88,329,0
305,0,1,0,56,291,0
306,0,0,3,68,278,0
307,0,0,6,116,457,0
308,0,2,0,98,319,0
309,0,1,3,68,364,0
310,0,0,6,65,256,0
311,0,0,0,83,261,0
312,0,0,6,63,290,0
313,0,1,3,71,282,0
314,0,1,3,53,233,0
315,0,0,12,50,223,0
316,0,1,9,71,288,0
317,0,0,6,61,248,0
318,0,0,6,65,269,0
319,0,0,6,57,336,0
320,0,0,6,38,315,0
321,0,0,15,77,358,0
322,0,0,9,96,260,0
323,0,0,0,66,276,0
324,0,0,3,50,191,0
325,0,0,3,46,300,0
326,0,0,3,54,223,0
327,0,1,3,56,272,0
328,0,0,6,33,195,0
329,0,0,9,54,166,0
330,0,0,0,83,194,0
331,0,0,6,65,247,0
332,0,1,3,77,304,0
333,0,1,9,49,199,0
334,0,0,0,51,263,0
335,0,0,9,82,261,0
336,0,1,3,60,285,0
337,0,0,0,58,260,0
338,0,0,6,59,189,0
339,0,0,9,50,212,0
340,0,0,0,55,208,0
341,0,1,0,32,197,0
342,0,2,9,30,255,0
343,0,0,0,59,187,0
344,0,0,9,77,292,0
345,0,1,0,59,247,0
346,0,2,0,67,224,0
347,0,0,6,46,205,0
348,0,0,6,72,237,0
349,0,0,9,61,171,0
350,0,0,3,47,153,0
351,0,2,0,84,283,0
352,0,0,3,104,308,0
353,0,1,12,66,141,0
354,0,0,9,55,177,0
355,0,0,0,47,172,0
356,0,1,6,74,261,0
357,0,0,9,67,215,0
358,0,0,9,44,164,0
359,0,0,3,55,147,0
360,0,0,0,59,174,0
361,0,1,6,48,236,0
362,0,0,0,50,300,0
363,0,0,6,96,308,0
364,0,0,0,45,262,0
365,0,0,6,37,240,0
366,0,0,6,55,231,0
367,0,0,6,64,262,0
368,0,0,3,43,256,0
369,0,0,3,37,131,0
370,0,0,6,37,213,0
371,0,0,3,44,204,0
372,0,0,6,56,202,0
373,0,3,0,51,220,0
374,0,1,6,68,304,0
375,0,0,3,56,251,0
376,0,0,6,54,217,0
377,0,0,3,38,195,0
378,0,0,3,26,180,0
379,0,0,3,46,190,0
380,0,0,3,39,164,0
381,0,0,0,68,198,0
382,0,0,6,60,191,0
383,0,0,0,78,228,0
384,0,1,0,89,231,0
385,0,0,6,49,133,0
386,0,1,21,83,187,0
387,0,0,3,64,274,0
388,0,0,3,98,309,0
389,0,0,15,79,221,0
390,0,1,12,61,254,0
391,0,0,9,61,172,0
392,0,2,3,68,186,0
393,0,0,6,59,186,0
394,0,0,3,110,201,0
395,0,0,6,74,231,0
396,0,0,0,44,171,0
397,0,1,3,46,224,0
398,0,1,3,57,171,0
399,0,2,3,60,214,0
400,0,3,12,54,158,0
401,0,0,0,33,126,0
402,0,1,0,18,140,0
403,0,2,0,39,129,0
404,0,1,0,52,154,0
405,0,0,3,45,121,0
406,0,0,3,50,152,0
407,0,0,3,23,113,0
408,0,0,3,46,149,0
409,0,0,0,45,173,0
410,0,0,3,50,162,0
411,0,0,3,50,145,0
412,0,0,3,57,187,0
413,0,1,3,39,163,0
414,0,1,6,48,192,0
415,0,1,3,44,179,0
416,0,0,3,43,186,0
417,0,0,0,28,191,0
418,0,0,6,15,130,0
419,0,1,0,36,145,0
420,0,0,0,70,172,0
421,0,0,0,46,167,0
422,0,0,0,95,197,0
423,0,1,0,15,101,0
424,0,0,3,20,122,0
425,0,0,3,36,158,0
426,0,1,3,38,166,0
427,0,0,0,25,228,0
428,0,0,3,26,98,0
429,0,0,3,35,112,0
430,0,0,3,36,115,0
431,0,0,3,17,89,0
432,0,1,0,33,173,0
433,0,0,3,29,153,0
434,0,0,0,32,192,0
435,0,1,0,37,169,0
436,0,0,0,23,205,0
437,0,1,0,30,153,0
438,0,0,3,65,207,0
439,0,0,0,30,160,0
440,0,1,0,35,182,0
441,0,0,6,62,179,0
442,0,1,0,49,171,0
443,0,0,3,50,152,0
444,0,0,0,24,155,0
445,0,0,3,38,168,0
446,0,0,0,57,256,0
447,0,0,3,36,170,0
448,0,0,3,45,148,0
449,0,0,0,33,177,0
450,0,0,0,32,106,0
451,0,0,3,46,158,0
452,0,0,0,25,116,0
453,0,0,3,16,71,0
454,0,0,0,26,119,0
455,0,1,0,44,112,0
456,0,0,6,22,131,0
457,0,0,0,27,154,0
458,0,0,3,43,157,0
459,0,0,0,55,186,0
460,0,0,0,73,227,0
461,0,0,0,32,118,0
462,0,0,3,24,75,0
463,0,0,3,22,151,0
464,0,0,3,39,111,0
465,0,0,3,52,219,0
466,0,0,0,33,165,0
467,0,0,3,35,133,0
468,0,0,0,21,164,0
469,0,0,0,19,119,0
470,0,0,0,39,167,0
471,0,2,0,28,83,0
472,0,1,0,18,59,0
473,0,0,0,49,152,0
474,0,0,0,32,124,0
475,0,0,0,31,127,0
476,0,0,3,32,148,0
477,0,0,0,17,90,0
478,0,1,0,34,88,0
479,0,0,3,30,121,0
480,0,0,0,55,185,0
481,0,0,6,25,151,0
482,0,0,3,22,125,0
483,0,0,3,20,144,0
484,0,0,3,13,97,0
485,0,0,3,25,141,0
486,0,0,6,27,114,0
487,0,0,0,20,122,0
488,0,0,0,21,94,0
489,0,0,3,30,132,0
490,0,0,0,43,112,0
491,0,0,3,40,91,0
492,0,0,3,45,127,0
493,0,0,3,34,106,0
494,0,0,0,30,115,0
495,0,0,3,53,148,0
496,0,0,0,48,168,0
497,0,0,0,26,180,0
498,0,0,0,23,113,0
499,0,0,0,20,84,0
500,0,0,0,29,118,0
501,0,0,0,33,81,0
502,0,0,0,36,143,0
503,0,0,0,33,119,0
504,0,0,0,34,160,0
505,0,0,0,21,97,0
506,0,1,0,46,176,0
507,0,0,3,45,145,0
508,0,0,0,60,162,0
509,0,0,0,60,167,0
510,0,0,0,38,140,0
511,0,1,3,20,91,0
512,0,0,0,14,138,0
513,0,0,0,23,143,0
514,0,0,0,3,84,0
515,0,1,0,12,113,0
516,0,0,0,34,109,0
517,0,0,0,8,41,0
518,0,0,3,6,37,0
519,0,0,0,26,51,0
520,0,0,0,31,72,0
521,0,0,0,22,54,0
522,0,0,3,22,92,0
523,0,0,0,25,74,0
524,0,0,0,31,69,0
525,0,0,0,15,82,0
526,0,0,0,35,88,0
527,0,1,0,28,94,0
528,0,0,6,23,86,0
529,0,0,0,14,63,0
530,0,1,0,19,69,0
531,0,0,0,14,76,0
532,0,0,0,19,74,0
533,0,0,6,21,82,0
534,0,1,6,18,93,0
535,0,0,3,25,83,0
536,0,0,3,39,128,0
537,0,0,3,11,104,0
538,0,0,3,29,126,0
539,0,0,3,38,184,0
540,0,0,0,50,141,0
541,0,0,3,28,142,0
542,0,0,0,25,129,0
543,0,0,0,14,62,0
544,0,0,3,13,56,0
545,0,0,3,19,45,0
546,0,0,3,14,108,0
547,0,0,3,30,101,0
548,0,0,3,22,123,0
549,0,0,0,19,112,0
550,0,0,6,19,87,0
551,0,0,3,35,115,0
552,0,1,3,33,112,0
553,0,0,0,22,122,0
554,0,0,3,28,79,0
555,0,1,9,36,129,0
556,0,1,9,31,112,0
557,0,0,6,19,82,0
558,0,0,3,23,107,0
559,0,0,3,23,81,0
560,0,0,3,27,80,0
561,0,0,6,22,77,0
562,0,1,3,16,74,0
563,0,2,0,18,106,0
564,0,3,0,36,136,0
565,0,5,0,13,174,0
566,0,0,0,15,102,0
567,0,0,3,5,62,0
568,0,0,0,4,61,0
569,0,2,0,9,73,0
570,0,3,0,4,134,0
571,0,1,3,4,125,0
572,0,2,3,4,81,0
573,0,1,6,4,90,0
574,0,0,0,20,119,0
575,0,3,0,33,110,0
576,0,1,0,49,108,0
577,0,0,0,28,98,0
578,0,1,0,19,131,0
579,0,0,0,17,94,0
580,0,0,3,19,71,0
581,0,0,0,13,67,0
582,0,0,0,4,66,0
583,0,1,0,3,74,0
584,0,0,3,12,95,0
585,0,0,0,16,111,0
586,0,0,0,5,53,0
587,0,0,0,6,51,0
588,0,0,0,17,76,0
589,0,0,6,4,59,0
590,0,0,0,1,79,0
591,0,0,0,1,62,0
592,0,0,3,9,67,0
593,0,0,0,24,69,0
594,0,0,0,27,72,0
595,0,0,0,7,64,0
596,0,0,0,11,45,0
597,0,0,0,11,103,0
598,0,0,0,7,31,0
599,0,0,0,6,63,0
600,0,1,3,5,58,0
601,0,0,0,9,90,0
602,0,0,3,16,70,0
603,0,1,0,12,45,0
604,0,0,3,8,92,0
605,0,0,0,13,102,0
606,0,0,0,18,62,0
607,0,0,0,1,43,0
608,0,1,0,8,46,0
609,0,0,0,5,28,0
610,0,0,3,2,28,0
611,0,1,6,13,126,0
612,0,0,6,12,95,0
613,0,1,0,24,71,0
614,0,1,6,16,60,0
615,0,0,0,15,37,0
616,0,0,0,19,42,0
617,0,0,0,19,49,0
618,0,0,0,9,49,0
619,0,0,0,0,63,0
620,0,0,0,10,96,0
621,0,0,3,15,82,0
622,0,0,0,23,66,0
623,0,0,0,12,41,0
624,0,0,0,7,31,0
625,0,0,0,8,73,0
626,0,0,3,7,79,0
627,0,0,0,4,65,0
628,0,0,0,4,88,0
629,0,0,0,7,78,0
630,0,1,0,14,57,0
631,0,0,0,11,34,0
632,0,0,0,6,53,0
633,0,0,0,18,82,0
634,0,0,0,13,71,0
635,0,0,0,4,35,0
636,0,0,0,20,31,0
637,0,0,3,21,66,0
638,0,1,0,4,35,0
639,0,0,0,10,50,0
640,0,0,0,17,54,0
641,0,0,0,26,69,0
642,0,0,0,11,39,0
643,0,0,0,12,56,0
644,0,0,0,16,63,0
645,0,0,0,2,32,0
646,0,0,0,7,73,0
647,0,0,0,0,33,0
648,0,0,3,2,68,0
649,0,0,0,2,27,0
650,0,0,0,8,28,0
651,0,0,0,28,60,0
652,0,0,0,1,68,0
653,0,0,0,5,55,0
654,0,0,0,3,46,0
655,0,0,0,10,40,0
656,0,0,0,2,30,0
657,0,0,0,0,45,0
658,0,0,0,4,20,0
659,0,0,0,1,24,0
660,0,0,0,1,39,0
661,0,0,0,7,24,0
662,0,0,0,7,73,0
663,0,1,0,11,54,0
664,0,1,0,9,74,0
665,0,0,0,7,27,0
666,0,0,0,11,18,0
667,0,0,3,1,28,0
668,0,0,0,2,8,0
669,0,0,0,1,33,0
670,0,0,0,2,44,0
671,0,0,0,2,41,0
672,0,0,0,0,57,0
673,0,0,3,3,75,0
674,0,0,0,4,15,0
675,0,1,0,4,29,0
676,0,0,0,0,47,0
677,0,0,0,0,27,0
678,0,0,0,2,33,0
679,0,0,0,2,19,0
680,0,0,0,10,71,0
681,0,0,0,5,52,0
682,0,0,0,2,33,0
683,0,0,0,1,38,0
684,0,0,0,1,21,0
685,0,0,0,0,23,0
686,0,0,0,2,36,0
687,0,0,0,8,67,0
688,0,0,0,23,60,0
689,0,0,0,19,44,0
690,0,0,0,2,42,0
691,0,0,0,3,71,0
692,0,0,0,1,42,0
693,0,0,0,4,34,0
694,0,0,0,6,51,0
695,0,0,0,10,58,0
696,0,0,0,6,60,0
697,0,0,0,9,48,0
698,0,0,0,13,53,0
699,0,0,3,4,26,0
700,0,0,0,1,55,0
701,0,1,0,8,35,0
702,0,0,0,1,49,0
703,0,0,0,1,39,0
704,0,0,0,1,63,0
705,0,0,0,11,47,0
706,0,0,3,6,81,0
707,0,0,0,7,41,0
708,0,0,0,2,16,0
709,0,1,0,0,6,0
710,0,0,0,1,10,0
711,0,0,0,1,23,0
712,0,0,0,1,32,0
713,0,0,0,1,41,0
714,0,0,0,5,42,0
715,0,0,0,4,51,0
716,0,0,0,5,48,0
717,0,0,0,23,45,0
718,0,0,0,4,39,0
719,0,0,0,5,41,0
720,0,0,0,8,74,0
721,0,0,0,3,36,0
722,0,0,3,2,60,0
723,0,1,0,0,31,0
724,0,0,0,0,26,0
725,0,0,0,0,15,0
726,0,0,0,0,10,0
727,0,0,0,0,29,0
728,0,0,0,2,24,0
729,0,1,0,1,12,0
730,0,0,0,5,63,0
731,0,0,0,4,35,0
732,0,0,0,8,51,0
733,0,0,0,0,32,0
734,0,0,0,5,37,0
735,0,0,0,6,28,0
736,0,0,0,0,11,0
737,0,0,0,1,15,0
738,0,0,0,3,22,0
739,0,0,0,5,48,0
740,0,0,3,1,23,0
741,0,0,0,0,31,0
742,0,0,0,1,43,0
743,0,0,0,0,27,0
744,0,0,0,4,54,0
745,0,0,0,14,61,0
746,0,0,0,2,20,0
747,0,0,0,0,9,0
748,0,0,0,5,16,0
749,0,0,0,7,20,0
750,0,0,0,7,32,0
751,0,0,0,1,31,0
752,0,0,0,1,31,0
753,0,0,0,0,14,0
754,0,0,3,0,26,0
755,0,0,0,0,14,0
756,0,0,0,0,16,0
757,0,0,0,3,34,0
758,0,0,0,3,43,0
759,0,0,0,2,20,0
760,0,0,0,1,19,0
761,0,0,0,1,4,0
762,0,0,3,0,19,0
763,0,0,0,0,18,0
764,0,1,0,2,19,0
765,0,0,0,2,40,0
766,0,0,0,3,18,0
767,0,0,0,7,15,0
768,0,0,0,10,17,0
769,0,0,0,3,10,0
770,0,0,0,0,17,0
771,0,0,0,0,5,0
772,0,0,0,0,9,0
773,0,0,3,0,19,0
774,0,0,0,1,26,0
775,0,0,0,0,25,0
776,0,0,0,1,18,0
777,0,0,0,0,24,0
778,0,0,0,0,6,0
779,0,0,0,0,22,0
780,0,0,0,1,35,0
781,0,0,0,0,19,0
782,0,0,0,1,29,0
783,0,0,0,0,21,0
784,0,0,0,1,21,0
785,0,0,0,0,29,0
786,0,0,3,1,56,0
787,0,0,3,0,26,0
788,0,0,0,0,30,0
789,0,0,0,0,24,0
790,0,0,0,0,41,0
791,0,0,0,1,40,0
792,0,0,0,3,60,0
793,0,0,0,5,31,0
794,0,0,0,0,24,0
795,0,0,0,2,56,0
796,0,0,0,2,41,0
797,0,0,0,7,90,0
798,0,0,0,3,69,0
799,0,0,0,2,54,0
800,0,0,0,7,59,0
801,0,0,0,0,31,0
802,0,0,0,1,43,0
803,0,0,0,6,61,0
804,0,0,0,0,55,0
805,0,0,0,1,31,0
806,0,0,0,0,12,0
807,0,0,0,1,41,0
808,0,0,0,0,50,0
809,0,1,0,0,21,0
810,0,0,0,4,36,0
811,0,0,0,3,14,0
812,0,0,0,1,7,0
813,0,0,0,0,15,0
814,0,0,0,0,36,0
815,0,0,0,0,70,0
816,0,0,0,0,26,0
817,0,0,0,0,16,0
818,0,0,0,7,30,0
819,0,0,0,0,38,0
820,0,0,0,0,29,0
821,0,0,0,0,12,0
822,0,0,0,0,13,0
823,0,0,0,0,10,0
824,0,0,0,0,12,0
825,0,0,0,0,35,0
826,0,0,0,0,54,0
827,0,0,0,0,36,0
828,0,0,0,0,27,0
829,0,0,3,0,31,1596
830,0,0,0,0,14,348
831,0,0,0,0,37,105
832,0,0,0,0,64,78
833,0,0,0,0,38,96
834,0,0,0,0,47,66
835,0,0,0,0,57,66
836,0,0,0,0,49,87
837,0,0,0,0,28,69
838,0,0,0,0,42,87
839,0,0,0,0,45,54
840,0,0,0,0,39,78
841,0,1,0,0,40,81
842,0,0,0,0,59,96
843,0,0,0,0,51,63
844,0,0,0,0,58,57
845,0,0,0,0,34,90
846,0,0,0,0,14,66
847,0,0,0,0,14,51
848,0,0,0,0,27,78
849,0,0,0,0,45,48
850,0,0,0,0,3,39
851,0,0,0,0,13,36
852,0,0,0,0,12,69
853,0,0,0,0,15,42
854,0,0,0,0,34,45
855,0,0,0,0,12,63
856,0,0,0,0,17,93
857,0,0,0,0,41,54
858,0,0,0,0,27,51
859,0,0,0,0,29,54
860,0,2,0,0,20,39
861,0,0,0,0,35,36
862,0,0,0,0,21,63
863,0,0,0,0,15,33
864,0,0,0,0,58,54
865,0,0,0,0,23,30
866,0,0,0,0,13,66
867,0,0,0,0,43,48
868,0,0,0,0,7,39
869,0,0,0,0,6,51
870,0,0,0,0,8,51
871,0,0,0,0,19,36
872,0,0,0,0,23,39
873,0,0,0,0,35,45
874,0,0,0,0,41,21
875,0,0,0,0,32,51
876,0,0,0,0,11,51
877,0,0,0,0,10,45
878,0,0,0,0,2,42
879,0,0,0,0,13,33
880,0,0,0,0,12,39
881,0,0,0,0,10,48
882,0,0,0,0,7,45
883,0,0,0,0,5,45
884,0,0,0,0,11,48
885,0,0,3,0,36,36
886,0,0,0,0,34,33
887,0,0,0,0,37,33
888,0,0,0,0,18,24
889,0,0,0,0,9,48
890,0,0,0,0,16,21
891,0,0,0,0,4,21
892,0,0,0,0,11,36
893,0,0,0,0,20,18
894,0,0,0,0,6,24
895,0,0,0,0,36,33
896,0,0,0,0,48,27
897,0,0,0,0,16,45
898,0,0,0,0,48,36
899,0,0,0,0,14,27
900,0,0,0,0,36,27
901,0,0,0,0,34,33
902,0,0,0,0,26,39
903,0,0,0,0,25,27
904,0,0,0,0,10,27
905,0,0,0,0,22,39
906,0,0,0,0,16,42
907,0,0,0,0,7,33
908,0,0,0,0,6,42
909,0,0,0,0,8,33
910,0,0,0,0,9,48
911,0,0,0,0,24,21
912,0,0,0,0,34,36
913,0,0,0,0,36,18
914,0,0,0,0,49,36
915,0,0,0,0,13,27
916,0,0,0,0,10,21
917,0,0,0,0,28,21
918,0,0,0,0,23,36
919,0,1,0,0,36,21
920,0,0,0,0,19,27
921,0,0,0,0,21,21
922,0,0,0,0,13,33
923,0,0,0,0,21,30
924,0,0,0,0,17,30
925,0,1,0,0,17,21
926,0,0,0,0,18,30
927,0,0,0,0,34,21
928,0,0,0,0,27,48
929,0,0,0,0,8,24
930,0,0,0,0,29,30
931,0,0,0,0,21,27
932,0,0,0,0,43,33
933,0,0,0,0,14,24
934,0,0,0,0,10,33
935,0,0,0,0,16,33
936,0,0,0,0,13,24
937,0,0,0,0,23,18
938,0,0,0,0,18,15
939,0,0,0,0,24,9
940,0,0,0,0,24,24
941,0,0,0,0,15,24
942,0,0,0,0,13,21
943,0,0,0,0,4,18
944,0,0,0,0,16,15
945,0,0,0,0,8,27
946,0,0,0,0,5,3
947,0,0,0,0,18,24
948,0,0,0,0,8,21
949,0,0,0,0,7,15
950,0,0,0,0,2,12
951,0,0,0,0,23,15
952,0,0,0,0,9,15
953,0,0,0,0,15,21
954,0,0,0,0,19,6
955,0,0,0,0,19,27
956,0,0,0,0,12,3
957,0,0,0,0,14,24
958,0,0,0,0,32,12
959,0,0,0,0,35,15
960,0,0,0,0,73,3
961,0,0,0,0,36,15
962,0,0,0,0,8,6
963,0,0,0,0,8,6
964,0,0,0,0,19,18
965,0,0,0,0,5,12
966,0,0,0,0,14,12
967,0,0,0,0,19,12
968,0,0,0,0,8,9
969,0,0,0,0,29,15
970,0,0,0,0,25,15
971,0,0,0,0,12,15
972,0,0,0,0,15,12
973,0,0,0,0,9,12
974,0,0,0,0,15,18
975,0,0,0,0,25,9
976,0,0,0,0,23,18
977,0,0,0,0,11,15
978,0,0,0,0,34,18
979,0,0,0,0,14,3
980,0,0,0,0,30,9
981,0,0,0,0,32,15
982,0,0,0,0,22,3
983,0,0,0,0,15,21
984,0,0,0,0,12,3
985,0,0,0,0,30,15
986,0,0,0,0,3,6
987,0,0,0,0,11,9
988,0,0,0,0,27,18
