access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
222,0,1,60,45,382,0
223,0,1,21,36,346,0
224,0,1,30,71,421,0
225,0,4,12,46,505,0
226,0,0,24,56,444,0
227,0,1,21,73,528,0
228,0,2,27,72,626,0
229,0,0,36,52,510,0
230,0,1,15,70,449,0
231,0,2,21,80,475,0
232,0,0,33,34,376,0
233,0,0,18,61,354,0
234,1,2,36,37,287,0
235,0,2,27,71,337,0
236,1,4,21,31,405,0
237,0,0,21,63,410,0
238,0,3,15,73,401,0
239,0,4,18,85,493,0
240,0,4,21,62,419,0
241,0,0,27,67,400,0
242,0,1,30,75,400,0
243,0,3,33,81,407,0
244,0,7,15,74,509,0
245,0,3,15,52,366,0
246,0,4,15,31,337,0
247,1,4,21,30,285,0
248,1,2,33,82,290,0
249,0,2,15,60,354,0
250,0,1,24,28,262,0
251,0,0,21,40,290,0
252,0,1,24,52,349,0
253,0,1,9,111,409,0
254,0,1,27,123,367,0
255,0,1,24,96,466,0
256,0,0,9,44,364,0
257,0,1,9,45,332,0
258,0,0,15,60,450,0
259,0,1,12,65,342,0
260,0,0,24,59,390,0
261,1,2,18,72,345,0
262,0,0,24,67,221,0
263,0,0,9,30,234,0
264,0,0,6,59,303,0
265,0,0,9,43,322,0
266,0,0,15,36,354,0
267,0,1,18,60,317,0
268,0,1,21,60,299,0
269,0,0,18,42,255,0
270,0,0,18,79,321,0
271,0,1,9,38,242,0
272,0,1,15,32,276,0
273,0,0,21,24,225,0
274,0,0,9,25,242,0
275,0,0,21,65,269,0
276,0,1,24,71,272,0
277,0,0,18,22,227,0
278,0,0,21,53,251,0
279,0,0,12,50,305,0
280,0,2,21,66,308,0
281,0,0,39,18,203,0
282,0,0,12,24,309,0
283,0,1,15,38,264,0
284,0,0,21,32,340,0
285,0,1,15,38,264,0
286,0,0,18,48,232,0
287,0,0,6,65,256,0
288,0,0,15,83,303,0
289,0,0,9,53,302,0
290,0,0,18,38,367,0
291,0,1,18,72,259,0
292,0,3,9,40,293,0
293,1,1,24,36,157,0
294,0,0,24,38,224,0
295,0,0,15,31,260,0
296,0,1,6,68,293,0
297,0,0,12,65,293,0
298,0,0,6,41,251,0
299,1,1,15,50,338,0
300,0,0,18,44,285,0
301,0,1,12,61,304,0
302,0,0,9,69,282,0
303,0,1,6,27,252,0
304,0,0,15,56,266,0
305,0,1,9,41,348,0
306,0,1,15,24,255,0
307,0,1,9,76,390,0
308,0,1,9,34,311,0
309,0,1,15,43,320,0
310,0,0,9,26,323,0
311,0,0,3,43,216,0
312,0,0,18,35,208,0
313,0,0,6,53,284,0
314,0,0,9,30,208,0
315,0,1,9,31,244,0
316,0,0,12,18,239,0
317,0,0,6,48,205,0
318,0,0,18,45,255,0
319,0,0,6,25,292,0
320,0,0,12,16,240,0
321,0,0,30,47,333,0
322,0,0,9,44,246,0
323,0,0,18,42,229,0
324,0,0,9,28,200,0
325,0,0,9,30,264,0
326,0,1,21,34,232,0
327,0,0,9,37,247,0
328,0,0,15,22,195,0
329,0,0,15,41,154,0
330,0,0,15,50,191,0
331,0,0,15,33,295,0
332,0,2,15,50,249,0
333,0,0,12,29,204,0
334,0,0,15,26,233,0
335,0,0,9,40,195,0
336,0,1,24,23,276,0
337,0,0,6,31,258,0
338,0,0,12,29,173,0
339,0,1,12,39,179,0
340,0,1,9,43,206,0
341,1,1,21,18,217,0
342,0,0,12,26,236,0
343,0,0,24,38,236,0
344,0,1,6,33,264,0
345,0,2,18,33,191,0
346,0,0,15,54,195,0
347,0,0,24,34,191,0
348,0,0,21,41,226,0
349,0,0,18,29,140,0
350,0,0,12,29,151,0
351,0,1,6,34,187,0
352,0,0,12,55,296,0
353,0,1,15,51,146,0
354,1,2,15,39,145,0
355,0,0,3,29,108,0
356,0,0,12,28,231,0
357,0,0,21,29,244,0
358,0,0,15,25,239,0
359,0,0,15,30,132,0
360,0,0,30,29,140,0
361,0,0,15,26,223,0
362,0,1,9,26,252,0
363,0,0,18,58,292,0
364,0,0,6,28,233,0
365,0,0,9,17,167,0
366,0,1,0,33,237,0
367,0,0,15,41,244,0
368,0,1,6,25,227,0
369,0,0,12,16,168,0
370,0,0,3,32,188,0
371,0,0,9,27,215,0
372,0,1,3,35,167,0
373,0,1,6,28,143,0
374,0,0,15,37,246,0
375,0,0,9,33,233,0
376,0,0,3,25,178,0
377,0,0,12,14,195,0
378,0,0,6,24,160,0
379,0,0,9,27,198,0
380,0,0,18,32,177,0
381,0,0,9,48,167,0
382,0,0,12,48,163,0
383,0,1,3,56,213,0
384,0,0,6,51,239,0
385,0,1,15,26,172,0
386,0,0,24,45,137,0
387,0,1,27,54,191,0
388,0,0,9,69,260,0
389,0,0,33,38,239,0
390,0,0,15,47,276,0
391,0,1,15,45,155,0
392,0,1,18,49,138,0
393,0,1,0,39,192,0
