access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
111,0,7,18,0,0,0
112,1,8,21,0,0,0
113,1,7,30,0,0,0
114,1,6,15,0,40,0
115,1,5,27,0,177,0
116,1,7,12,2,588,0
117,0,5,12,18,1266,0
118,1,4,21,86,2438,0
119,0,1,9,183,4326,0
120,1,7,15,327,5946,0
121,0,2,6,596,7050,0
122,1,6,9,911,8422,0
123,1,4,30,1140,8918,0
124,0,4,33,1045,7964,0
125,0,4,12,1113,6749,0
126,2,6,18,930,5531,0
127,0,5,15,600,4282,0
128,0,3,15,436,3281,0
129,2,8,12,331,2684,0
130,0,2,12,252,2145,0
131,1,3,15,229,2091,0
132,2,4,12,178,1899,0
133,0,7,18,194,1921,0
134,0,0,3,216,2093,0
135,2,7,12,192,1969,0
136,0,4,3,181,1921,0
137,2,5,21,116,1667,0
138,0,2,3,120,1597,0
139,1,9,9,112,1663,0
140,0,6,12,131,1505,0
141,0,3,6,90,1322,0
142,1,3,12,93,1430,0
143,0,3,12,81,1247,0
144,0,1,0,120,1218,0
145,0,1,12,149,1328,0
146,1,5,9,96,1170,0
147,1,5,9,140,1310,0
148,2,3,3,112,1100,0
149,0,7,9,138,1198,0
150,2,5,3,71,1104,0
151,0,3,3,87,971,0
152,0,1,3,69,940,0
153,2,3,9,76,1058,0
154,0,3,6,56,919,0
155,0,4,15,75,999,0
156,0,1,3,74,1046,0
157,1,3,12,80,1036,0
158,1,3,3,82,914,0
159,0,4,3,45,766,0
160,1,2,6,41,711,0
161,1,2,9,18,720,0
162,0,2,0,56,714,0
163,0,2,6,83,728,0
164,0,1,0,89,776,0
165,0,3,3,85,818,0
166,0,3,6,45,635,0
167,0,2,9,49,814,0
168,0,0,3,31,681,0
169,2,3,12,64,629,0
170,0,2,3,50,710,0
171,0,0,6,43,646,0
172,0,1,3,69,794,0
173,0,3,6,67,736,0
174,2,5,0,51,853,0
175,0,2,12,62,870,0
176,0,1,6,66,773,0
177,0,0,0,51,725,0
178,0,0,3,40,653,0
179,0,1,6,74,746,0
180,1,2,0,46,762,0
181,0,0,9,62,563,0
182,0,1,3,42,655,0
183,0,1,0,54,626,0
184,0,1,6,25,540,0
185,0,1,3,47,604,0
186,0,1,3,22,619,0
187,0,2,6,60,610,0
188,1,2,3,77,674,0
189,0,0,6,37,612,0
190,0,3,12,48,584,0
191,0,1,12,47,477,0
192,0,1,9,30,404,0
193,0,0,9,57,519,0
194,2,2,0,37,547,0
195,2,4,0,17,452,0
196,0,4,6,56,536,0
197,0,1,9,17,546,0
198,0,1,9,42,460,0
199,0,0,6,56,531,0
200,2,3,0,55,520,0
201,0,1,9,42,493,0
202,0,1,3,37,403,0
203,0,3,6,19,381,0
204,1,1,6,14,464,0
205,0,0,3,57,534,0
206,0,2,6,30,540,0
207,0,0,6,20,573,0
208,0,2,0,17,519,0
209,1,4,9,41,487,0
210,0,7,3,14,546,0
211,0,1,18,34,552,0
212,0,3,6,66,587,0
213,1,1,6,46,557,0
214,1,5,3,27,467,0
215,0,4,6,34,560,0
216,0,1,0,17,455,0
217,0,2,3,48,507,0
218,0,4,6,35,517,0
219,0,1,3,13,521,0
220,0,0,9,56,524,0
221,0,1,0,33,399,0
222,0,0,3,32,381,0
223,0,1,9,27,374,0
224,0,2,3,45,404,0
225,0,3,3,22,500,0
226,0,0,9,31,430,0
227,0,1,6,40,476,0
228,0,2,9,46,655,0
229,0,0,3,42,513,0
230,0,1,6,33,401,0
231,0,3,0,47,458,0
232,0,0,6,23,375,0
233,0,0,0,35,371,0
234,1,2,0,27,292,0
235,0,0,12,43,297,0
236,0,4,3,18,384,0
237,0,1,3,44,370,0
238,0,2,9,47,362,0
239,0,4,0,55,458,0
240,0,4,6,35,438,0
241,0,0,12,46,356,0
242,0,1,0,37,363,0
243,0,4,3,48,391,0
244,0,5,0,41,501,0
245,1,5,0,28,413,0
246,1,5,0,18,313,0
247,1,4,6,18,290,0
248,0,1,0,60,281,0
249,0,2,6,44,360,0
250,0,1,12,20,289,0
251,0,0,6,25,286,0
252,1,2,3,26,309,0
253,0,1,9,69,386,0
254,0,1,3,98,363,0
255,0,0,6,64,473,0
256,0,0,3,29,364,0
257,0,1,0,37,334,0
258,0,0,3,49,419,0
259,0,1,0,49,358,0
260,0,0,9,35,341,0
261,1,2,3,41,357,0
262,0,0,3,51,217,0
263,0,0,0,18,231,0
264,0,0,6,42,282,0
265,0,0,0,33,288,0
266,0,0,0,27,324,0
267,0,1,3,35,326,0
268,1,1,3,41,259,0
269,0,0,0,27,259,0
270,0,0,6,50,289,0
271,0,1,0,21,278,0
272,0,1,0,27,250,0
273,0,0,3,11,206,0
274,0,0,3,13,236,0
275,0,0,0,39,251,0
276,0,1,3,51,263,0
277,0,0,3,15,225,0
278,0,0,6,35,225,0
279,0,0,0,21,294,0
280,0,2,3,48,305,0
281,0,0,6,15,201,0
282,0,1,0,15,276,0
283,0,1,0,22,248,0
284,0,0,6,21,333,0
285,0,0,3,31,253,0
286,0,0,0,28,222,0
287,0,0,0,43,240,0
288,0,0,0,49,261,0
289,0,0,0,30,283,0
290,0,0,0,20,324,0
291,0,2,0,42,261,0
292,0,2,0,20,310,0
293,1,1,0,15,147,0
294,0,0,0,22,216,0
295,0,0,0,14,208,0
296,1,2,3,49,309,0
297,0,0,3,33,290,0
298,0,0,0,33,222,0
299,0,0,0,28,333,0
300,0,0,3,22,249,0
301,0,1,6,41,314,0
302,0,0,0,29,291,0
303,0,1,3,9,252,0
304,0,0,0,35,258,0
305,0,2,0,19,308,0
306,0,1,3,11,239,0
307,1,1,0,50,364,0
308,0,0,0,16,295,0
309,0,1,3,21,300,0
310,0,0,3,10,303,0
311,0,0,0,26,255,0
312,0,0,3,18,184,0
313,0,0,3,33,270,0
314,0,0,6,22,204,0
315,0,1,3,19,228,0
316,0,0,3,12,218,0
317,0,0,3,28,198,0
318,0,0,0,33,261,0
319,0,0,0,16,272,0
320,0,0,0,9,219,0
321,0,0,3,28,337,0
322,0,0,0,21,238,0
323,0,0,0,18,226,0
324,0,0,0,18,183,0
325,0,1,0,24,223,0
326,0,0,0,14,218,0
327,0,0,0,27,250,0
328,0,0,6,9,208,0
329,0,0,6,16,150,0
330,0,0,3,30,171,0
331,0,0,0,31,262,0
332,0,2,6,35,260,0
333,0,1,0,14,192,0
334,0,0,3,13,184,0
335,0,0,0,23,184,0
336,0,0,0,16,253,0
337,0,0,3,10,239,0
338,0,0,6,14,212,0
339,0,1,0,25,185,0
340,0,1,0,34,192,0
341,1,1,3,9,230,0
342,0,1,0,15,228,0
343,0,0,3,28,196,0
344,0,1,0,16,259,0
345,0,1,0,16,227,0
346,0,0,0,36,188,0
347,0,0,0,27,203,0
348,0,0,0,28,213,0
349,0,0,3,19,153,0
350,0,0,3,11,155,0
351,1,2,3,25,168,0
352,0,0,6,46,272,0
353,0,1,9,25,148,0
354,0,1,6,21,141,0
355,0,0,0,17,104,0
356,0,0,0,6,205,0
357,0,0,0,18,249,0
358,0,0,3,9,248,0
359,0,0,0,13,143,0
360,0,0,3,16,131,0
361,0,0,3,13,211,0
362,0,1,3,18,241,0
363,0,0,0,37,287,0
364,0,0,0,16,241,0
365,0,1,0,12,165,0
366,0,1,3,15,217,0
367,0,0,0,27,233,0
368,0,0,0,9,206,0
369,0,0,0,10,184,0
370,0,0,0,26,192,0
371,0,0,0,24,207,0
372,0,1,3,27,195,0
373,0,1,6,18,126,0
374,0,0,6,14,221,0
375,0,0,0,16,235,0
376,0,0,3,20,156,0
377,0,0,0,8,213,0
378,0,0,3,11,163,0
379,0,0,0,28,193,0
380,0,0,0,24,149,0
381,0,0,0,34,168,0
382,0,1,0,26,169,0
383,0,1,0,40,203,0
384,0,0,0,27,219,0
385,0,0,0,15,191,0
386,0,1,3,23,130,0
387,0,0,3,40,178,0
388,0,0,6,57,249,0
389,0,0,3,19,223,0
390,0,0,0,33,252,0
391,0,1,3,26,174,0
392,0,1,3,23,157,0
393,0,2,0,28,189,0
394,0,1,3,47,167,0
395,0,3,6,27,212,0
396,0,2,0,21,156,0
397,0,0,0,23,199,0
398,0,0,0,28,140,0
399,1,2,0,33,173,0
400,0,1,0,22,181,0
401,0,0,6,7,140,0
402,0,0,0,6,130,0
403,0,0,0,15,79,0
404,0,0,3,24,106,0
405,0,1,3,21,152,0
406,0,1,0,26,156,0
407,0,0,0,19,90,0
408,0,0,0,22,112,0
409,0,0,3,23,159,0
410,0,0,0,27,170,0
411,0,0,0,33,150,0
412,0,0,0,25,149,0
413,0,0,0,17,172,0
414,0,1,0,27,134,0
415,0,1,6,23,243,0
416,0,0,0,10,174,0
417,0,0,0,12,169,0
418,0,0,3,7,148,0
419,0,1,3,16,141,0
420,0,0,3,39,209,0
421,0,0,6,5,160,0
422,0,0,0,24,236,0
423,0,0,9,11,116,0
424,0,0,0,2,93,0
425,0,0,3,6,116,0
426,0,1,3,15,194,0
427,0,0,0,9,137,0
428,0,0,0,12,134,0
429,0,1,0,7,121,0
430,0,0,0,12,103,0
431,0,0,0,10,80,0
432,0,0,3,16,115,0
433,0,1,3,6,159,0
434,0,1,6,9,138,0
435,0,1,0,13,128,0
436,0,0,0,5,187,0
437,0,0,0,5,159,0
438,0,0,3,12,120,0
439,0,0,0,6,183,0
440,0,1,0,13,131,0
441,0,0,3,20,151,0
442,0,0,0,23,155,0
443,0,0,3,16,191,0
444,0,0,0,9,119,0
445,0,0,0,9,104,0
446,0,1,3,10,230,0
447,0,0,0,12,134,0
448,0,0,3,20,168,0
449,0,0,3,18,174,0
450,0,0,0,5,145,0
451,0,0,0,8,126,0
452,0,0,3,6,119,0
453,0,0,0,9,93,0
454,0,0,0,7,96,0
455,0,0,3,17,94,0
456,0,0,6,6,144,0
457,0,0,3,3,96,0
458,0,0,0,8,130,0
459,0,0,0,19,150,0
460,0,0,3,30,189,0
461,0,0,0,6,146,0
462,0,0,0,5,73,0
463,0,0,3,3,111,0
464,0,0,6,14,89,0
465,0,0,3,22,102,0
466,0,0,0,18,171,0
467,0,0,6,12,185,0
468,0,0,3,13,141,0
469,0,0,0,8,117,0
470,0,0,3,4,158,0
471,0,2,0,7,145,0
472,0,1,3,3,93,0
473,0,1,0,10,137,0
474,0,0,0,10,136,0
475,0,0,6,4,106,0
476,0,0,0,6,146,0
477,0,0,0,10,120,0
478,0,0,3,11,100,0
479,0,0,0,16,113,0
480,0,0,3,14,134,0
481,0,0,0,11,160,0
482,0,0,0,8,115,0
483,0,0,0,7,148,0
484,0,0,3,7,108,0
485,0,0,3,4,106,0
486,0,0,3,5,81,0
487,0,0,0,3,109,0
488,0,0,0,5,96,0
489,0,0,0,13,129,0
490,0,0,0,17,128,0
491,0,0,0,15,123,0
492,0,0,3,17,112,0
493,0,0,0,15,105,0
494,0,0,0,12,120,0
495,0,0,0,18,94,0
496,0,0,0,15,177,0
497,0,0,0,6,147,0
498,0,0,6,1,109,0
499,0,0,3,3,76,0
500,0,0,0,11,99,0
501,0,0,0,10,72,0
502,0,0,3,24,139,0
503,0,0,0,15,107,0
504,0,0,0,12,127,0
505,0,1,3,6,84,0
506,0,0,0,21,106,0
507,0,0,0,16,129,0
508,0,0,3,17,125,0
509,0,0,3,11,154,0
510,0,0,3,9,206,0
511,0,1,3,20,147,0
512,0,0,0,2,165,0
513,0,0,0,11,113,0
514,0,0,3,3,58,0
515,0,1,3,2,87,0
516,0,0,0,25,126,0
517,0,0,3,6,87,0
518,0,0,6,2,61,0
519,1,1,0,8,40,0
520,0,0,0,12,72,0
521,0,0,0,20,60,0
522,0,0,6,6,105,0
523,0,1,0,7,106,0
524,0,0,0,12,86,0
525,0,0,0,6,74,0
526,0,0,3,3,81,0
527,0,0,0,9,86,0
528,0,0,0,8,83,0
529,0,1,3,9,71,0
530,0,0,3,10,61,0
531,0,0,3,6,88,0
532,0,0,0,15,76,0
533,1,1,0,6,94,0
534,0,0,3,8,99,0
535,0,0,0,15,58,0
536,0,0,3,15,64,0
537,0,0,0,2,86,0
538,0,0,0,7,122,0
539,0,0,0,9,112,0
540,0,0,6,9,148,0
541,0,0,9,10,152,0
542,0,0,3,22,125,0
543,0,0,0,8,113,0
544,0,0,3,10,76,0
545,0,1,3,6,63,0
546,0,0,3,5,88,0
547,0,0,3,16,91,0
548,0,1,0,8,98,0
549,0,0,0,11,97,0
550,0,0,3,6,97,0
551,0,0,0,3,90,0
552,0,0,3,8,82,0
553,0,0,3,10,95,0
554,0,0,0,23,83,0
555,0,0,3,23,81,0
556,0,1,0,22,102,0
557,0,0,0,14,133,0
558,0,0,3,9,127,0
559,0,0,3,14,124,0
560,0,1,0,6,85,0
561,0,0,0,6,65,0
562,0,1,0,12,99,0
563,0,2,0,6,142,0
564,1,3,0,28,141,0
565,0,5,0,3,159,0
566,0,2,0,7,153,0
567,1,1,0,3,91,0
568,0,1,6,3,81,0
569,0,3,0,1,87,0
570,0,1,0,0,112,0
571,0,1,0,1,112,0
572,0,1,3,1,100,0
573,0,0,0,3,50,0
574,0,2,0,3,63,0
575,0,1,0,3,94,0
576,0,0,0,9,109,0
577,0,0,0,4,83,0
578,0,0,0,10,155,0
579,0,1,0,0,102,0
580,0,0,0,3,118,0
581,0,0,0,4,66,0
582,0,0,0,1,69,0
583,0,0,0,0,86,0
584,0,0,0,5,129,0
585,0,0,0,9,86,0
586,0,0,0,1,86,0
587,0,0,0,2,72,0
588,0,0,3,9,53,0
589,0,0,0,3,68,0
590,0,0,0,1,68,0
591,0,0,0,0,87,0
592,0,0,0,4,75,0
593,0,0,0,5,67,0
594,0,0,0,5,84,0
595,0,0,0,2,127,0
596,0,0,3,3,50,0
597,0,0,0,0,48,0
598,0,0,0,1,63,0
599,0,1,0,3,29,0
600,0,1,0,4,45,0
601,0,0,0,6,55,0
602,0,0,0,16,78,0
603,0,0,3,11,71,0
604,0,1,3,3,33,0
605,0,0,0,4,85,0
606,0,0,0,3,67,0
607,0,0,0,0,66,0
608,0,0,3,0,60,0
609,0,0,0,0,52,0
610,0,0,3,0,36,0
611,0,1,3,5,68,0
612,0,0,0,1,62,0
613,0,1,0,5,50,0
614,0,1,3,1,38,0
615,0,0,3,6,65,0
616,0,0,3,8,56,0
617,0,0,0,11,28,0
618,0,0,3,1,30,0
619,0,0,3,1,47,0
620,0,0,0,6,80,0
621,0,0,0,5,76,0
622,0,0,0,3,85,0
623,0,0,0,4,45,0
624,0,0,3,7,53,0
625,0,0,0,5,51,0
626,0,0,6,5,101,0
627,0,0,0,3,52,0
628,0,0,6,2,65,0
629,0,0,0,8,74,0
630,0,0,0,4,82,0
631,0,0,0,7,56,0
632,0,1,0,5,35,0
633,0,0,3,9,60,0
634,0,1,0,6,76,0
635,0,0,3,6,68,0
636,0,0,0,7,53,0
637,0,0,3,6,52,0
638,0,0,0,5,27,0
639,0,0,0,9,27,0
640,0,0,0,10,64,0
641,0,0,0,6,63,0
642,0,0,0,7,68,0
643,0,0,3,6,52,0
644,0,0,0,14,82,0
645,0,0,0,2,48,0
646,0,0,3,0,42,0
647,0,0,0,0,61,0
648,0,0,0,0,42,0
649,0,0,0,0,34,0
650,0,0,0,0,39,0
651,0,0,0,12,53,0
652,0,0,0,3,67,0
653,0,0,0,3,86,0
654,0,0,0,1,63,0
655,0,0,3,0,44,0
656,0,0,0,1,45,0
657,0,0,0,1,41,0
658,0,0,0,0,46,0
659,0,0,0,1,45,0
660,0,0,0,2,30,0
661,0,0,0,0,42,0
662,0,1,3,1,59,0
663,0,0,0,6,71,0
664,0,1,3,3,61,0
665,0,0,0,3,26,0
666,0,0,6,5,34,0
667,0,0,3,0,19,0
668,0,0,0,0,9,0
669,0,0,0,0,31,0
670,0,0,0,0,34,0
671,0,0,0,0,54,0
672,0,0,0,1,53,0
673,0,0,0,0,29,0
674,0,0,0,0,17,0
675,0,1,0,0,21,0
676,0,0,0,0,25,0
677,0,0,0,0,41,0
678,0,0,0,0,26,0
679,0,0,0,0,24,0
680,0,0,0,6,54,0
681,0,0,0,2,87,0
682,0,0,3,1,63,0
683,0,0,0,0,55,0
684,0,0,3,0,19,0
685,0,0,0,0,17,0
686,0,0,0,0,26,0
687,0,0,0,2,39,0
688,0,0,0,8,56,0
689,0,0,3,1,73,0
690,0,0,3,0,53,0
691,0,0,0,1,50,0
692,0,0,0,0,96,0
693,0,0,0,3,33,0
694,0,0,0,7,60,0
695,0,0,0,1,49,0
696,0,0,3,0,25,0
697,0,1,0,1,37,0
698,0,0,0,1,60,0
699,0,0,0,0,36,0
700,0,0,0,0,36,0
701,0,0,0,8,47,0
702,0,0,0,2,33,0
703,0,0,0,0,17,0
704,0,0,0,0,26,0
705,0,1,0,9,40,0
706,0,0,0,8,49,0
707,0,0,0,8,66,0
708,0,0,0,0,25,0
709,0,0,0,0,10,0
710,0,0,0,1,8,0
711,0,0,0,0,10,0
712,0,0,0,2,16,0
713,0,0,0,0,35,0
714,0,0,3,4,28,0
715,0,0,0,5,56,0
716,0,0,0,5,51,0
717,0,0,0,10,45,0
718,0,0,0,1,38,0
719,0,0,0,5,38,0
720,0,1,0,3,85,0
721,0,0,0,0,28,0
722,0,0,0,1,40,0
723,0,0,0,0,28,0
724,0,0,0,0,24,0
725,0,0,0,0,22,0
726,0,1,0,0,10,0
727,0,0,0,0,47,0
728,0,0,0,1,13,0
729,0,0,0,1,19,0
730,0,0,0,0,31,0
731,0,0,0,0,54,0
732,0,0,0,0,47,0
733,0,0,0,0,55,0
734,0,0,0,3,24,0
735,0,0,0,7,17,0
736,0,0,0,0,29,0
737,0,0,3,1,27,0
738,0,0,0,2,19,0
739,0,0,0,6,47,0
740,0,0,0,1,29,0
741,0,0,0,0,19,0
742,0,0,0,0,42,0
743,0,0,0,1,23,0
744,0,0,0,1,46,0
745,0,0,0,1,55,0
746,0,0,0,1,12,0
747,0,0,0,0,11,0
748,0,0,0,1,8,0
749,0,0,0,0,20,0
750,0,0,0,1,27,0
751,0,0,0,1,15,0
752,0,0,0,1,28,0
753,0,0,3,0,36,0
754,0,0,0,0,48,0
755,0,0,0,0,11,0
756,0,0,0,0,8,0
757,0,0,0,2,29,0
758,0,0,0,2,57,0
759,0,0,0,3,43,0
760,0,0,3,1,14,0
761,0,0,0,1,22,0
762,0,0,0,0,19,0
763,0,0,0,0,9,0
764,0,0,0,2,23,0
765,0,0,0,2,13,0
766,0,0,0,3,13,0
767,0,0,0,5,30,0
768,0,0,0,10,40,0
769,0,1,0,5,21,0
770,0,0,0,0,15,0
771,0,0,0,0,8,0
772,0,0,0,0,21,0
773,0,0,0,0,32,0
774,0,0,0,1,9,0
775,0,0,0,0,16,0
776,0,0,0,1,12,0
777,0,0,0,0,9,0
778,0,0,3,0,10,0
779,0,0,0,0,25,0
780,0,0,0,1,12,0
781,0,0,0,0,28,0
782,0,0,0,2,19,0
783,0,0,0,0,11,0
784,0,0,0,1,7,0
785,0,0,0,0,14,0
786,0,0,0,0,18,0
787,0,0,0,0,20,0
788,0,0,0,0,39,0
789,0,0,0,0,19,0
790,0,0,0,1,27,0
791,0,0,0,0,22,0
792,0,0,0,2,69,0
793,0,0,0,6,18,0
794,0,0,0,1,17,0
795,0,0,0,1,10,0
796,0,0,0,1,42,0
797,0,0,0,6,48,0
798,0,0,0,4,78,0
799,0,0,0,3,45,0
800,0,0,0,7,37,0
801,1,1,0,0,30,0
802,0,0,0,0,28,0
803,0,0,0,8,33,0
804,0,0,0,0,29,0
805,0,0,0,0,26,0
806,0,0,0,0,27,0
807,0,0,0,1,48,0
808,0,0,0,0,60,0
809,0,0,0,0,25,0
810,0,0,0,3,41,0
811,0,0,0,3,23,0
812,0,0,0,2,27,0
813,0,0,0,0,32,0
814,0,0,0,0,35,0
815,0,0,0,0,51,0
816,0,0,0,0,23,0
817,0,0,0,0,8,0
818,0,0,0,7,24,0
819,0,0,0,0,39,0
820,0,0,0,0,23,0
821,0,0,0,0,17,0
822,0,0,0,0,34,0
823,0,0,0,0,24,0
824,0,0,0,0,8,0
825,0,0,0,0,14,0
826,0,0,0,0,17,0
827,0,0,0,0,25,0
828,0,0,0,0,38,0
829,0,0,3,0,43,0
830,0,0,0,0,33,0
831,0,0,0,0,17,0
832,0,0,0,1,38,0
833,0,0,0,0,72,0
834,0,0,0,0,51,0
835,0,0,0,4,58,0
836,0,0,0,0,41,0
837,0,0,0,3,47,0
838,0,0,0,0,46,0
839,0,0,0,0,24,0
840,0,0,3,0,39,0
841,0,1,0,0,45,0
842,0,0,0,0,64,0
843,0,0,0,0,19,0
844,0,0,0,0,70,0
845,0,0,0,0,11,0
846,0,0,0,0,10,0
847,0,0,0,0,6,0
848,0,0,0,0,24,0
849,0,0,0,0,60,0
850,0,0,3,0,30,0
851,0,0,0,0,27,0
852,0,0,0,0,5,0
853,0,0,0,0,15,0
854,0,0,0,0,34,0
855,0,0,0,0,31,0
856,0,0,0,0,23,0
857,0,0,0,0,28,0
858,0,0,0,0,28,0
859,0,0,0,0,27,0
860,0,0,0,0,24,0
861,0,1,0,0,19,0
862,0,0,0,0,18,0
863,0,0,0,0,13,0
864,0,0,0,0,53,0
865,0,0,0,0,29,0
866,0,0,0,0,7,0
867,0,0,0,0,29,0
868,0,0,0,0,13,0
869,0,0,0,0,22,0
870,0,0,0,0,44,0
871,0,0,0,0,14,0
872,0,0,0,0,6,0
873,0,1,0,0,22,0
874,0,0,0,0,21,0
875,0,0,0,0,23,0
876,0,0,0,0,13,0
877,0,0,0,0,20,0
878,0,0,0,0,6,0
879,0,0,0,0,17,0
880,0,0,0,0,10,0
881,0,0,0,0,10,0
882,0,0,0,0,19,0
883,0,0,0,0,20,0
884,0,0,0,0,7,0
885,0,0,0,0,10,0
886,0,0,0,0,8,0
887,0,0,0,0,26,0
888,0,0,0,0,29,0
889,0,0,0,0,25,0
890,0,0,0,0,17,0
891,0,0,0,0,9,0
892,0,0,0,0,4,0
893,0,0,0,0,19,0
894,0,0,0,0,8,0
895,0,0,0,0,40,0
896,0,0,0,0,31,0
897,0,0,0,0,29,0
898,0,0,0,0,21,0
899,0,0,0,0,25,0
900,0,0,0,0,31,0
901,0,0,0,0,18,0
902,0,0,0,0,11,0
903,0,0,0,0,5,0
904,0,0,0,0,9,0
905,0,0,0,0,14,0
906,0,0,0,0,22,0
907,0,0,0,0,9,0
908,0,0,0,0,19,0
909,0,0,0,0,12,0
910,0,0,0,0,6,0
911,0,0,0,0,9,0
912,0,0,0,0,12,0
913,0,0,0,0,49,0
914,0,0,0,0,46,0
915,0,0,0,0,10,0
916,0,0,0,0,20,0
917,0,1,0,0,22,0
918,0,0,0,0,12,0
919,0,0,0,0,7,0
920,0,0,0,0,15,0
921,0,0,0,0,21,0
922,0,0,0,0,16,0
923,0,0,0,0,26,0
924,0,0,0,0,5,0
925,0,0,0,0,11,0
926,0,0,0,0,14,0
927,0,1,3,0,8,0
928,0,0,0,0,34,0
929,0,0,0,0,12,0
930,0,0,0,0,10,0
931,0,0,3,0,10,0
932,0,0,0,0,16,0
933,0,0,0,0,12,0
934,0,0,0,0,18,0
935,0,0,0,0,14,0
936,0,0,0,0,15,0
937,0,0,0,0,23,0
938,0,0,0,0,19,0
939,0,0,0,0,22,0
940,0,0,0,0,29,0
941,0,0,0,0,8,0
942,0,0,0,0,3,0
943,0,0,6,0,21,0
944,0,0,0,0,26,0
945,0,0,3,0,12,0
946,0,0,3,0,2,0
947,0,0,0,0,1,0
948,0,0,0,0,10,0
949,0,0,0,0,5,0
950,0,0,0,0,6,0
951,0,0,0,0,2,0
952,0,0,0,0,8,0
953,0,0,0,0,17,0
954,0,0,0,0,18,0
955,0,0,0,0,22,0
956,0,0,0,0,25,0
957,0,0,0,0,8,0
958,0,0,0,0,7,0
959,0,0,0,0,27,0
960,0,0,0,0,37,0
961,0,0,0,0,43,0
962,0,0,0,0,31,0
963,0,0,0,0,12,0
964,0,0,0,0,21,0
965,0,0,0,0,14,0
966,0,0,0,0,22,0
967,0,0,0,0,20,0
968,0,0,0,0,18,0
969,0,0,0,0,15,0
970,0,0,0,0,13,0
971,0,0,0,0,12,0
972,0,0,0,0,6,0
973,0,0,0,0,14,0
974,0,0,0,0,27,0
975,0,0,0,0,21,0
976,0,0,0,0,38,0
977,0,0,0,0,18,0
978,0,0,0,0,34,0
979,0,0,0,0,9,0
980,0,0,0,0,20,0
981,0,0,0,0,18,0
982,0,0,0,0,30,0
983,0,0,0,0,16,0
984,0,0,0,0,18,0
985,0,0,0,0,15,0
986,0,0,0,0,15,0
987,0,0,0,0,11,0
988,0,0,0,0,22,0
989,0,0,0,0,24,0
990,0,0,0,0,23,0
