access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
169,2,2,9,80,619,0
170,0,1,27,72,748,0
171,0,2,12,58,651,0
172,0,1,9,95,824,0
173,0,3,12,89,773,0
174,0,3,21,64,847,0
175,0,2,21,86,892,0
176,1,3,12,85,794,0
177,0,0,12,67,703,0
178,0,0,24,47,656,0
179,0,1,3,95,777,0
180,1,2,6,62,764,0
181,0,0,21,83,577,0
182,0,1,21,52,668,0
183,0,2,24,74,633,0
184,0,1,21,33,527,0
185,0,0,27,64,644,0
186,0,0,18,32,635,0
187,0,3,3,79,614,0
188,1,1,21,95,687,0
189,0,1,21,53,617,0
190,0,2,24,62,576,0
191,0,1,27,57,495,0
192,0,1,27,34,408,0
193,0,0,30,68,543,0
194,2,2,21,44,534,0
195,0,2,18,19,463,0
196,1,4,15,60,560,0
197,1,2,15,25,536,0
198,0,1,3,56,472,0
199,0,1,21,70,558,0
200,2,3,12,68,528,0
201,0,1,6,60,485,0
202,0,0,18,43,392,0
203,0,3,15,24,383,0
204,1,2,18,21,477,0
205,0,1,6,71,549,0
206,0,0,21,44,557,0
207,0,1,12,23,591,0
208,0,2,21,19,545,0
209,1,3,24,53,507,0
210,0,7,18,17,548,0
211,0,3,15,51,537,0
212,0,2,15,83,577,0
213,0,1,30,67,569,0
214,2,5,21,41,484,0
215,0,3,6,42,570,0
216,0,2,12,23,465,0
217,0,1,9,57,487,0
218,0,6,6,51,510,0
219,0,0,9,21,532,0
220,0,0,21,65,566,0
221,0,1,21,42,396,0
222,0,0,9,38,372,0
223,0,0,12,33,381,0
224,0,3,12,57,398,0
225,0,3,6,31,493,0
226,0,1,9,34,410,0
227,0,0,12,54,492,0
228,0,2,15,58,648,0
229,0,0,12,50,528,0
230,0,1,6,49,411,0
231,0,1,9,61,461,0
232,0,1,3,25,402,0
233,0,1,6,49,379,0
234,1,2,27,33,311,0
235,0,2,9,54,333,0
236,0,2,18,23,392,0
237,0,1,9,50,401,0
238,0,4,12,65,386,0
239,0,1,18,66,463,0
240,0,3,6,46,423,0
241,0,2,9,59,355,0
242,0,1,12,52,415,0
243,0,4,9,66,376,0
244,0,6,6,53,502,0
245,0,2,9,37,373,0
246,1,5,9,23,345,0
247,1,4,9,23,281,0
248,1,2,12,70,307,0
249,0,3,6,50,355,0
250,0,0,9,26,275,0
251,0,1,9,32,291,0
252,0,1,15,31,340,0
253,1,2,6,94,378,0
254,0,1,18,111,377,0
255,0,0,18,84,476,0
256,0,1,12,32,369,0
257,0,0,3,40,330,0
258,0,0,9,55,448,0
259,0,1,15,57,330,0
260,0,1,9,52,363,0
261,1,1,12,49,341,0
262,0,0,6,61,218,0
263,0,0,9,25,221,0
264,0,0,6,48,272,0
265,0,0,3,36,299,0
266,0,0,3,30,316,0
267,0,1,15,44,331,0
268,1,1,9,54,283,0
269,0,0,3,34,278,0
270,0,0,6,64,304,0
271,0,0,12,30,265,0
272,0,2,6,25,255,0
273,0,0,6,16,214,0
274,0,0,3,18,239,0
275,0,0,9,51,266,0
276,0,1,9,60,259,0
277,0,0,9,16,231,0
278,0,0,18,44,251,0
279,0,1,15,33,302,0
280,0,1,6,58,305,0
281,0,0,6,17,202,0
282,0,0,6,17,291,0
283,0,0,6,29,257,0
284,0,2,6,28,350,0
285,0,0,0,33,271,0
286,0,0,3,40,231,0
287,0,0,6,58,241,0
288,0,0,0,65,283,0
289,0,0,6,41,278,0
290,0,0,3,27,331,0
291,0,2,12,53,266,0
292,0,2,9,27,294,0
293,1,1,6,23,147,0
294,0,0,0,28,223,0
295,0,0,3,25,233,0
296,0,1,0,58,304,0
297,1,1,3,44,276,0
298,0,0,15,38,232,0
299,0,0,0,37,346,0
300,0,0,6,31,257,0
301,0,1,3,50,313,0
302,0,0,9,48,287,0
303,0,0,6,17,248,0
304,0,1,9,48,252,0
305,0,1,6,25,329,0
306,0,2,0,15,246,0
307,1,1,3,62,394,0
308,0,0,15,24,298,0
309,0,1,6,30,305,0
310,0,0,3,17,306,0
311,0,0,9,36,248,0
312,0,0,6,24,198,0
313,0,0,3,41,282,0
314,0,1,0,24,192,0
315,0,0,6,27,234,0
316,0,0,6,14,225,0
317,0,0,9,40,204,0
318,0,0,12,40,263,0
319,0,0,6,19,277,0
320,0,0,3,11,234,0
321,0,0,6,40,334,0
322,0,0,6,29,242,0
323,0,0,0,32,198,0
324,0,0,0,19,202,0
325,0,0,9,27,265,0
326,0,1,12,25,240,0
327,0,0,3,33,236,0
328,0,0,12,14,215,0
329,0,0,9,22,150,0
330,0,0,6,41,169,0
331,0,1,9,34,267,0
332,0,1,9,46,259,0
333,0,0,6,19,187,0
334,0,1,3,17,184,0
335,0,0,9,29,187,0
336,0,0,9,17,249,0
337,0,0,6,16,259,0
338,0,0,9,20,214,0
339,0,2,9,33,193,0
340,0,0,3,36,190,0
341,1,1,3,13,227,0
342,0,0,9,20,233,0
343,0,1,12,31,214,0
344,0,2,12,23,266,0
345,0,0,3,23,223,0
346,0,0,9,44,175,0
347,0,0,12,32,197,0
348,0,0,3,32,215,0
349,0,0,9,25,144,0
350,0,0,3,17,165,0
351,0,1,6,25,177,0
352,1,2,3,51,286,0
353,0,0,3,36,154,0
354,0,1,24,29,136,0
355,0,0,6,21,100,0
356,0,0,0,14,227,0
357,0,0,9,22,247,0
358,0,0,3,13,236,0
359,0,0,6,22,146,0
360,0,0,9,20,131,0
361,0,1,9,19,221,0
362,0,0,9,20,242,0
363,0,0,6,44,294,0
364,0,0,9,22,239,0
365,0,1,3,15,166,0
366,0,0,6,21,226,0
367,0,1,3,33,235,0
368,0,0,6,13,214,0
369,0,0,9,12,167,0
370,0,0,0,30,197,0
371,0,0,0,25,209,0
372,0,0,0,31,181,0
373,0,2,9,20,130,0
374,0,0,6,20,218,0
375,0,0,6,18,241,0
376,0,0,3,24,166,0
377,0,0,9,11,209,0
378,0,0,3,14,157,0
379,0,0,3,29,191,0
380,0,0,3,27,159,0
381,0,0,6,41,175,0
382,0,0,3,36,175,0
383,0,1,3,49,211,0
384,0,1,6,35,239,0
385,0,0,9,17,184,0
386,0,0,15,29,125,0
387,0,1,9,51,186,0
388,0,0,9,63,252,0
389,0,0,12,26,218,0
390,0,0,3,40,272,0
391,0,2,9,35,164,0
392,0,0,3,35,145,0
393,0,1,3,34,193,0
394,0,2,9,61,174,0
395,0,0,6,34,218,0
396,0,4,3,26,159,0
397,0,1,0,28,205,0
398,0,0,6,32,129,0
399,1,1,0,40,176,0
400,0,2,3,27,179,0
401,0,0,12,9,133,0
402,0,0,3,10,130,0
403,0,0,3,19,92,0
404,0,0,6,31,104,0
405,0,0,12,26,152,0
406,0,1,3,28,175,0
407,0,1,6,24,104,0
408,0,0,3,25,117,0
409,0,0,0,30,152,0
410,0,0,6,37,170,0
411,0,0,9,38,144,0
412,0,0,6,35,160,0
413,0,0,12,22,174,0
414,0,0,0,35,155,0
415,0,2,6,27,231,0
416,0,0,3,10,190,0
417,0,0,6,16,179,0
418,0,0,3,10,137,0
419,0,0,6,23,142,0
420,0,1,0,47,201,0
421,0,0,0,13,167,0
422,0,0,9,33,269,0
423,0,0,9,11,111,0
424,0,0,3,3,88,0
425,0,1,6,9,120,0
426,0,0,0,21,197,0
427,0,0,9,15,149,0
428,0,0,6,16,126,0
429,0,1,6,14,116,0
430,0,0,3,17,89,0
431,0,0,6,12,79,0
432,0,0,0,18,113,0
433,0,0,12,12,173,0
434,0,2,15,10,153,0
435,0,1,0,16,125,0
436,0,0,6,7,185,0
437,0,0,6,9,174,0
438,0,0,6,22,132,0
439,0,1,3,12,173,0
440,0,0,0,18,145,0
441,0,0,0,26,137,0
442,0,0,9,28,173,0
443,0,0,6,25,205,0
444,0,0,3,11,136,0
445,0,0,0,9,100,0
446,0,0,9,20,239,0
447,0,1,0,17,135,0
448,0,0,3,24,163,0
449,0,0,3,27,184,0
450,0,0,3,9,138,0
451,0,0,0,12,122,0
452,0,0,0,10,117,0
453,0,0,0,9,92,0
454,0,0,3,12,101,0
455,0,0,0,22,94,0
456,0,0,0,9,126,0
457,0,0,12,8,112,0
458,0,0,3,12,125,0
459,0,0,9,31,175,0
460,0,0,0,41,184,0
461,0,0,0,6,141,0
462,0,0,3,11,60,0
463,0,0,3,5,114,0
464,0,0,3,22,93,0
465,0,0,6,25,117,0
466,0,0,3,24,186,0
467,0,0,0,17,167,0
468,0,0,9,14,142,0
469,0,0,3,13,120,0
470,0,1,0,9,151,0
471,0,0,3,10,134,0
472,0,1,0,5,89,0
473,0,2,3,15,130,0
474,0,0,0,15,132,0
475,0,0,3,9,119,0
476,0,0,3,15,158,0
477,0,0,6,15,132,0
478,0,0,0,13,95,0
479,0,0,0,18,90,0
480,0,0,6,14,145,0
481,0,0,0,15,169,0
482,0,0,0,13,120,0
483,0,0,0,10,162,0
484,0,0,0,9,111,0
485,0,0,3,7,107,0
486,0,0,3,8,81,0
487,0,0,0,2,109,0
488,0,0,3,8,90,0
489,0,0,6,18,134,0
490,0,0,3,23,121,0
491,0,0,3,25,122,0
492,0,0,0,19,113,0
493,0,0,3,17,91,0
494,0,0,6,17,144,0
495,0,0,0,18,98,0
496,0,0,0,17,171,0
497,0,0,0,7,159,0
498,0,0,3,2,101,0
499,0,0,3,3,67,0
500,0,0,6,13,102,0
501,0,0,3,15,87,0
502,0,0,3,36,140,0
503,0,0,3,21,107,0
504,0,0,3,17,140,0
505,0,0,0,7,90,0
506,0,1,3,22,113,0
507,0,0,3,26,129,0
508,0,0,6,22,133,0
509,0,0,3,22,169,0
510,0,0,0,15,183,0
511,0,1,0,24,136,0
512,0,0,0,1,162,0
513,0,0,0,14,116,0
514,0,0,6,3,56,0
515,0,1,0,5,100,0
516,0,0,0,30,134,0
517,0,0,6,6,73,0
518,0,0,6,3,52,0
519,0,0,3,11,46,0
520,1,1,0,21,62,0
521,0,0,9,21,51,0
522,0,0,3,10,105,0
523,0,0,3,7,101,0
524,0,0,0,14,82,0
525,0,1,0,8,75,0
526,0,0,3,7,82,0
527,0,0,3,12,91,0
528,0,1,3,10,76,0
529,0,0,6,15,75,0
530,0,0,3,13,70,0
531,0,0,3,9,85,0
532,0,0,9,17,85,0
533,1,1,9,12,94,0
534,0,0,0,9,102,0
535,0,0,0,18,55,0
536,0,0,3,17,76,0
537,0,0,0,4,95,0
538,0,0,6,8,125,0
539,0,0,0,16,124,0
540,0,0,6,15,152,0
541,0,0,6,11,143,0
542,0,0,9,22,131,0
543,0,0,3,8,105,0
544,0,0,0,10,64,0
545,0,0,6,10,58,0
546,0,1,12,4,101,0
547,0,0,3,20,91,0
548,0,1,0,11,92,0
549,0,0,6,15,101,0
550,0,0,6,10,84,0
551,0,0,9,5,110,0
552,0,0,12,11,81,0
553,0,0,3,12,109,0
554,0,0,9,25,82,0
555,0,1,3,31,102,0
556,0,0,3,24,92,0
557,0,0,6,14,135,0
558,0,0,9,9,141,0
559,0,0,3,19,120,0
560,0,1,0,9,80,0
561,0,0,0,6,64,0
562,0,1,3,12,102,0
563,0,2,0,12,146,0
564,1,4,0,30,147,0
565,0,3,0,8,164,0
566,0,3,0,7,147,0
567,1,1,0,3,91,0
568,0,1,3,5,88,0
569,0,3,0,1,93,0
570,0,1,0,3,113,0
571,0,1,0,2,105,0
572,0,1,3,1,100,0
573,0,0,3,6,59,0
574,0,2,0,5,78,0
575,0,1,0,11,98,0
576,0,0,0,15,119,0
577,0,0,0,6,82,0
578,0,0,3,11,167,0
579,0,1,0,5,97,0
580,0,0,0,3,114,0
581,0,0,3,6,63,0
582,0,0,3,1,76,0
583,0,0,3,1,75,0
584,0,0,0,5,131,0
585,0,0,6,12,103,0
586,0,0,3,3,76,0
587,0,0,0,2,61,0
588,0,0,0,10,56,0
589,0,0,6,4,77,0
590,0,0,0,1,59,0
591,0,0,3,0,87,0
592,0,0,0,4,69,0
593,0,0,6,9,72,0
594,0,0,0,9,86,0
595,0,0,3,2,121,0
596,0,0,0,9,50,0
597,0,0,6,0,50,0
598,0,0,3,1,61,0
599,0,2,0,4,31,0
600,0,0,0,4,52,0
601,0,0,0,6,56,0
602,0,0,3,17,90,0
603,0,0,9,12,61,0
604,0,1,9,3,46,0
605,0,0,0,4,98,0
606,0,0,0,6,59,0
607,0,0,3,0,64,0
608,0,0,6,1,58,0
609,0,0,6,1,40,0
610,0,0,9,0,30,0
611,0,0,3,6,82,0
612,0,1,0,2,54,0
613,0,1,3,11,53,0
614,0,1,0,1,39,0
615,0,0,0,7,62,0
616,0,0,3,8,55,0
617,0,0,3,13,27,0
618,0,0,0,0,32,0
619,0,0,3,1,50,0
620,0,0,3,8,89,0
621,0,0,0,6,72,0
622,0,0,3,6,83,0
623,0,0,3,4,51,0
624,0,0,3,8,56,0
625,0,0,0,5,51,0
626,0,0,6,7,90,0
627,0,0,3,4,51,0
628,0,0,6,3,76,0
629,0,0,0,8,67,0
630,0,0,3,7,75,0
631,0,0,0,9,44,0
632,0,0,0,5,40,0
633,0,1,0,12,73,0
634,0,1,3,9,72,0
635,0,0,0,6,57,0
636,0,0,6,7,61,0
637,0,0,0,9,53,0
638,0,0,0,5,27,0
639,0,0,0,9,32,0
640,0,0,3,14,67,0
641,0,0,0,9,61,0
642,0,0,0,7,70,0
643,0,0,3,6,47,0
644,0,0,3,14,80,0
645,0,0,0,2,40,0
646,0,0,0,2,46,0
647,0,0,0,0,54,0
648,0,0,3,1,53,0
649,0,0,3,0,30,0
650,0,0,0,0,33,0
651,0,0,0,17,60,0
652,0,0,0,4,64,0
653,0,0,0,3,91,0
654,0,0,0,1,66,0
655,0,0,0,0,32,0
656,0,0,3,1,40,0
657,0,0,0,1,46,0
658,0,0,3,0,22,0
659,0,0,0,1,41,0
660,0,0,3,2,57,0
661,0,0,3,0,42,0
662,0,0,3,2,67,0
663,0,1,3,6,69,0
664,0,0,3,3,57,0
665,0,0,3,3,30,0
666,0,1,6,7,35,0
667,0,0,6,0,10,0
668,0,0,0,0,15,0
669,0,0,0,0,50,0
670,0,0,0,0,41,0
671,0,0,0,0,60,0
672,0,0,0,1,45,0
673,0,0,0,0,28,0
674,0,0,3,0,12,0
675,0,1,0,0,18,0
676,0,0,0,0,30,0
677,0,0,0,0,44,0
678,0,0,0,0,25,0
679,0,0,0,0,33,0
680,0,0,0,6,55,0
681,0,0,3,2,70,0
682,0,0,3,1,64,0
683,0,0,0,1,51,0
684,0,0,0,0,14,0
685,0,0,3,0,20,0
686,0,0,0,0,26,0
687,0,0,3,3,43,0
688,0,0,3,11,70,0
689,0,0,0,4,60,0
690,0,0,3,1,48,0
691,0,0,3,1,52,0
692,0,0,3,1,88,0
693,0,0,0,3,35,0
694,0,0,3,7,57,0
695,0,0,0,3,57,0
696,0,0,0,0,24,0
697,0,1,0,1,40,0
698,0,0,0,1,62,0
699,0,0,3,0,38,0
700,0,0,0,1,38,0
701,0,0,0,8,44,0
702,0,0,0,2,33,0
703,0,0,3,0,21,0
704,0,0,0,1,24,0
705,0,1,0,9,39,0
706,0,0,0,8,54,0
707,0,0,0,8,67,0
708,0,0,0,1,20,0
709,0,0,3,0,12,0
710,0,0,0,1,11,0
711,0,0,0,0,13,0
712,0,0,0,2,19,0
713,0,0,0,1,37,0
714,0,0,0,3,38,0
715,0,0,0,5,55,0
716,0,0,3,5,51,0
717,0,0,3,11,44,0
718,0,0,0,1,31,0
719,0,1,0,5,37,0
720,0,0,0,3,89,0
721,0,0,0,1,27,0
722,0,0,0,1,55,0
723,0,0,0,0,28,0
724,0,0,0,0,14,0
725,0,1,0,0,18,0
726,0,0,3,0,9,0
727,0,0,0,0,47,0
728,0,0,0,1,13,0
729,0,0,0,1,23,0
730,0,0,0,0,28,0
731,0,0,3,0,57,0
732,0,0,0,1,48,0
733,0,0,0,0,56,0
734,0,0,0,4,31,0
735,0,0,0,7,42,0
736,0,0,0,0,34,0
737,0,0,3,1,22,0
738,0,0,0,2,18,0
739,0,0,0,6,45,0
740,0,0,3,1,24,0
741,0,0,12,0,15,0
742,0,0,0,1,40,0
743,0,0,0,1,20,0
744,0,0,0,2,46,0
745,0,0,0,4,52,0
746,0,0,0,1,12,0
747,0,0,0,0,9,0
748,0,0,0,1,10,0
749,0,0,3,3,30,0
750,0,0,3,1,19,0
751,0,0,0,1,12,0
752,0,0,0,1,26,0
753,0,0,3,0,34,0
754,0,0,0,0,42,0
755,0,0,0,0,8,0
756,0,0,0,0,14,0
757,0,0,3,3,30,0
758,0,0,0,2,46,0
759,0,0,3,3,49,0
760,0,0,3,1,15,0
761,0,0,0,1,19,0
762,0,0,0,0,33,0
763,0,0,3,0,12,0
764,0,0,3,2,24,0
765,0,0,0,2,14,0
766,0,0,0,3,10,0
767,0,0,0,5,25,0
768,0,1,0,10,38,0
769,0,0,0,5,26,0
770,0,0,3,0,12,0
771,0,0,3,0,5,0
772,0,0,0,0,22,0
773,0,0,3,0,27,0
774,0,0,3,1,6,0
775,0,0,0,0,18,0
776,0,0,0,1,11,0
777,0,0,0,0,11,0
778,0,0,3,0,9,0
779,0,0,0,0,23,0
780,0,0,0,1,15,0
781,0,0,0,0,30,0
782,0,0,0,2,19,0
783,0,0,0,0,12,0
784,0,0,0,1,5,0
785,0,0,0,0,14,0
786,0,0,0,0,23,0
787,0,0,0,0,35,0
788,0,0,0,0,26,0
789,0,0,0,0,19,0
790,0,0,0,1,24,0
791,0,0,3,0,27,0
792,0,0,0,2,66,0
793,0,0,0,6,21,0
794,0,0,0,1,21,0
795,0,0,0,1,13,0
796,0,0,0,1,43,0
797,0,0,0,6,43,0
798,0,0,0,4,80,0
799,0,0,0,3,44,0
800,0,0,0,7,36,0
801,0,0,0,0,32,0
802,1,1,0,0,30,0
803,0,0,0,8,45,0
804,0,0,0,0,32,0
805,0,0,0,0,34,0
806,0,0,3,0,22,0
807,0,0,0,1,40,0
808,0,0,0,0,53,0
809,0,0,0,0,32,0
810,0,0,0,3,35,0
811,0,0,0,3,23,0
812,0,0,3,2,26,0
813,0,0,3,0,20,0
814,0,0,3,0,48,0
815,0,0,0,0,52,0
816,0,0,0,0,18,0
817,0,0,0,0,16,0
818,0,0,3,7,24,0
819,0,0,0,0,40,0
820,0,0,0,0,24,0
821,0,0,0,0,20,0
822,0,0,3,0,31,0
823,0,0,0,0,15,0
824,0,0,3,0,12,0
825,0,0,0,0,13,0
826,0,0,0,0,25,0
827,0,0,3,0,27,0
828,0,0,0,0,37,0
829,0,0,0,0,45,0
830,0,0,0,0,24,0
831,0,0,0,0,24,0
832,0,0,0,1,49,0
833,0,0,3,0,65,0
834,0,0,0,0,47,0
835,0,0,0,4,53,0
836,0,0,0,0,42,0
837,0,0,3,3,44,0
838,0,0,0,0,44,0
839,0,0,3,0,27,0
840,0,1,0,0,41,0
841,0,0,3,0,62,0
842,0,0,0,0,35,0
843,0,0,0,0,27,0
844,0,0,0,0,63,0
845,0,0,3,0,13,0
846,0,0,3,0,11,0
847,0,0,0,0,7,0
848,0,0,0,0,33,0
849,0,0,0,0,41,0
850,0,0,3,0,47,0
851,0,0,0,0,21,0
852,0,0,0,0,6,0
853,0,0,0,0,17,0
854,0,0,0,0,30,0
855,0,0,0,0,36,0
856,0,0,0,0,24,0
857,0,1,0,0,33,0
858,0,0,0,0,25,0
859,0,0,0,0,21,0
860,0,0,0,0,32,0
861,0,0,0,0,19,0
862,0,0,0,0,19,0
863,0,0,0,0,15,0
864,0,0,0,0,54,0
865,0,0,0,0,29,0
866,0,0,0,0,11,0
867,0,0,0,0,31,0
868,0,0,3,0,16,0
869,0,0,0,0,14,0
870,0,0,0,0,41,0
871,0,0,0,0,12,0
872,0,0,0,0,10,0
873,0,0,3,0,19,0
874,0,1,0,0,25,0
875,0,0,0,0,22,0
876,0,0,0,0,16,0
877,0,0,0,0,27,0
878,0,0,0,0,7,0
879,0,0,0,0,24,0
880,0,0,0,0,10,0
881,0,0,0,0,9,0
882,0,0,0,0,8,0
883,0,0,0,0,21,0
884,0,0,3,0,5,0
885,0,0,0,0,6,0
886,0,0,0,0,7,0
887,0,0,0,0,30,0
888,0,0,0,0,31,0
889,0,0,0,0,20,0
890,0,0,0,0,20,0
891,0,0,0,0,8,0
892,0,0,0,0,8,0
893,0,0,0,0,18,0
894,0,0,0,0,9,0
895,0,0,0,0,35,0
896,0,0,0,0,31,0
897,0,0,0,0,30,0
898,0,0,0,0,19,0
899,0,0,0,0,28,0
900,0,0,3,0,32,0
901,0,0,0,0,15,0
902,0,0,0,0,10,0
903,0,0,0,0,5,0
904,0,0,0,0,8,0
905,0,0,0,0,14,0
906,0,0,0,0,17,0
907,0,0,3,0,15,0
908,0,0,0,0,20,0
909,0,0,0,0,9,0
910,0,0,0,0,7,0
911,0,0,0,0,10,0
912,0,0,0,0,22,0
913,0,0,0,0,52,0
914,0,0,0,0,45,0
915,0,0,0,0,12,0
916,0,0,3,0,19,0
917,0,0,0,0,28,0
918,0,0,0,0,12,0
919,0,1,0,0,9,0
920,0,0,0,0,15,0
921,0,0,0,0,25,0
922,0,0,3,0,15,0
923,0,0,0,0,20,0
924,0,0,0,0,1,0
925,0,0,0,0,6,0
926,0,0,0,0,13,0
927,0,0,0,0,10,0
928,0,0,3,0,30,0
929,0,1,0,0,19,0
930,0,0,0,0,12,0
931,0,0,3,0,15,0
932,0,0,0,0,19,0
933,0,0,0,0,17,0
934,0,0,3,0,19,0
935,0,0,0,0,16,0
936,0,0,0,0,7,0
937,0,0,0,0,24,0
938,0,0,0,0,25,0
939,0,0,0,0,17,0
940,0,0,0,0,32,0
941,0,0,0,0,2,0
942,0,0,0,0,4,0
943,0,0,0,0,16,0
944,0,0,0,0,30,0
945,0,0,0,0,13,0
946,0,0,3,0,5,0
947,0,0,0,0,5,0
948,0,0,0,0,9,0
949,0,0,0,0,6,0
950,0,0,0,0,6,0
951,0,0,0,0,6,0
952,0,0,0,0,10,0
953,0,0,0,0,19,0
954,0,0,0,0,14,0
955,0,0,0,0,23,0
956,0,0,0,0,28,0
957,0,0,0,0,4,0
958,0,0,0,0,10,0
959,0,0,0,0,31,0
960,0,0,0,0,34,0
961,0,0,0,0,46,0
962,0,0,0,0,23,0
963,0,0,0,0,11,0
964,0,0,0,0,13,0
965,0,0,0,0,13,0
966,0,0,0,0,25,0
967,0,0,3,0,20,0
968,0,0,0,0,16,0
969,0,0,0,0,20,0
970,0,0,0,0,14,0
971,0,0,0,0,8,0
972,0,0,0,0,10,0
973,0,0,0,0,20,0
974,0,0,0,0,23,0
975,0,0,0,0,17,0
976,0,0,0,0,40,0
977,0,0,0,0,24,0
978,0,0,0,0,29,0
979,0,0,0,0,19,0
980,0,0,0,0,25,0
981,0,0,0,0,28,0
982,0,0,0,0,26,0
983,0,0,0,0,18,0
984,0,0,0,0,24,0
985,0,0,0,0,19,0
986,0,0,0,0,17,0
987,0,0,0,0,11,0
988,0,0,0,0,21,0
989,0,0,0,0,20,0
990,0,0,0,0,23,0
