access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
268,1,1,9,58,282,0
269,0,0,21,41,250,0
270,0,0,18,73,340,0
271,0,0,6,37,242,0
272,0,2,21,32,273,0
273,0,0,12,23,216,0
274,0,0,9,24,244,0
275,0,0,18,62,272,0
276,0,1,15,67,275,0
277,0,0,12,20,228,0
278,0,0,6,51,247,0
279,0,1,21,45,303,0
280,0,1,24,65,279,0
281,0,0,15,16,214,0
282,0,0,21,23,290,0
283,0,0,18,35,269,0
284,0,1,27,32,332,0
285,0,1,6,37,255,0
286,0,0,9,47,238,0
287,0,0,15,64,257,0
288,0,0,9,81,293,0
289,0,0,15,52,289,0
290,0,0,9,33,358,0
291,0,2,12,65,269,0
292,0,1,24,35,278,0
293,1,2,9,33,169,0
294,0,0,9,35,216,0
295,0,1,12,30,246,0
296,0,0,15,68,292,0
297,0,0,12,59,290,0
298,1,1,9,41,241,0
299,0,0,18,46,346,0
300,0,0,6,42,263,0
301,0,0,6,58,323,0
302,0,1,12,64,299,0
303,0,0,9,23,249,0
304,0,1,12,54,275,0
305,0,2,6,36,318,0
306,0,0,9,21,229,0
307,1,1,9,74,424,0
308,0,1,9,32,314,0
309,0,1,18,42,314,0
310,0,0,3,24,309,0
311,0,0,6,39,221,0
312,0,0,12,32,197,0
313,0,0,12,49,280,0
314,0,1,12,30,208,0
315,0,0,6,31,239,0
316,0,0,12,15,247,0
317,0,0,18,46,245,0
318,0,0,12,44,248,0
319,0,0,3,24,281,0
320,0,0,21,15,237,0
321,0,0,9,45,331,0
322,0,0,15,40,245,0
323,0,0,15,39,229,0
324,0,0,18,25,178,0
325,0,1,6,28,272,0
326,0,0,6,34,235,0
327,0,0,3,35,246,0
328,0,0,9,20,205,0
329,0,0,21,36,149,0
330,0,0,9,49,186,0
331,0,1,15,34,277,0
332,0,1,15,49,231,0
333,0,0,15,26,201,0
334,0,0,12,24,221,0
335,0,0,6,38,198,0
336,0,1,18,19,276,0
337,0,0,6,27,266,0
338,0,0,12,26,191,0
339,0,2,9,38,186,0
340,0,0,18,42,198,0
341,1,1,12,16,222,0
342,0,0,12,24,234,0
343,0,0,9,36,214,0
344,0,2,15,29,269,0
345,0,1,18,31,205,0
346,0,0,9,51,189,0
347,0,0,12,32,198,0
348,0,0,12,40,220,0
349,0,0,36,27,157,0
350,0,0,9,27,153,0
351,0,0,6,29,179,0
352,0,2,6,55,293,0
353,0,0,15,45,148,0
354,1,2,30,36,142,0
355,0,0,6,28,115,0
356,0,0,9,25,221,0
357,0,0,15,27,249,0
358,0,0,15,22,235,0
359,0,0,18,28,134,0
360,0,0,15,25,132,0
361,0,1,18,25,232,0
362,0,0,12,26,259,0
363,0,0,15,53,286,0
364,0,0,3,27,232,0
365,0,1,9,15,161,0
366,0,0,3,30,225,0
367,0,0,9,39,241,0
368,0,1,12,22,230,0
369,0,0,3,15,172,0
370,0,0,6,31,184,0
371,0,0,0,26,208,0
372,0,0,0,35,182,0
373,0,2,15,27,140,0
374,0,0,6,34,241,0
375,0,0,9,29,233,0
376,0,0,6,23,185,0
377,0,0,9,14,189,0
378,0,0,12,20,153,0
379,0,0,6,29,199,0
380,0,0,15,29,176,0
381,0,0,9,50,164,0
382,0,0,12,46,173,0
383,0,0,3,54,215,0
384,0,2,6,48,247,0
385,0,0,27,22,173,0
386,0,0,15,41,133,0
387,0,1,33,54,184,0
388,0,0,18,69,260,0
389,0,0,18,34,222,0
390,0,0,3,46,281,0
391,0,1,18,43,161,0
392,0,1,6,45,138,0
393,0,0,6,37,189,0
394,0,3,6,76,183,0
395,0,0,21,48,218,0
396,0,2,6,33,152,0
397,0,3,3,32,216,0
398,0,0,12,34,143,0
399,1,1,18,50,183,0
400,0,2,6,32,181,0
401,0,0,9,11,135,0
402,0,0,6,13,121,0
403,0,0,18,21,85,0
404,0,0,3,37,114,0
405,0,0,9,28,141,0
406,0,0,9,33,180,0
407,0,1,6,26,104,0
408,0,1,9,25,107,0
409,0,0,6,37,161,0
410,0,0,6,39,172,0
411,0,0,18,40,142,0
412,0,0,3,42,158,0
413,0,0,9,26,182,0
414,0,0,9,35,159,0
415,0,1,6,32,232,0
416,0,1,3,15,186,0
417,0,0,6,16,187,0
418,0,0,0,12,120,0
419,0,0,0,26,162,0
420,0,1,9,55,196,0
421,0,0,6,19,177,0
422,0,0,12,46,240,0
423,0,0,9,12,107,0
424,0,0,9,7,93,0
425,0,0,3,10,125,0
426,0,1,15,24,192,0
427,0,0,12,24,156,0
428,0,0,12,21,125,0
429,0,1,9,19,120,0
430,0,0,6,20,98,0
431,0,0,15,14,87,0
432,0,0,9,21,95,0
433,0,0,15,19,178,0
434,0,1,15,17,154,0
435,0,2,18,25,133,0
436,0,0,6,6,194,0
437,0,0,6,8,180,0
438,0,0,6,33,156,0
439,0,0,3,17,154,0
440,0,1,9,20,147,0
441,0,0,3,32,181,0
442,0,0,12,32,185,0
443,0,0,6,32,177,0
444,0,0,6,12,132,0
445,0,0,3,11,117,0
446,0,0,0,34,246,0
447,0,0,6,22,131,0
448,0,1,6,31,160,0
449,0,0,3,30,188,0
450,0,0,3,14,143,0
451,0,0,3,14,139,0
452,0,0,0,14,121,0
453,0,0,6,13,87,0
454,0,0,9,14,114,0
455,0,0,0,28,107,0
456,0,0,6,14,137,0
457,0,0,6,10,116,0
458,0,0,3,19,125,0
459,0,0,15,38,169,0
460,0,0,6,44,186,0
461,0,0,6,10,132,0
462,0,0,6,14,66,0
463,0,0,3,11,119,0
464,0,0,6,26,85,0
465,0,0,6,29,151,0
466,0,0,12,27,194,0
467,0,0,9,23,169,0
468,0,0,12,16,145,0
469,0,0,6,16,109,0
470,0,0,3,10,172,0
471,0,2,3,14,137,0
472,0,2,0,10,89,0
473,0,0,0,19,145,0
474,0,0,9,21,131,0
475,0,0,3,22,122,0
476,0,0,9,20,161,0
477,0,0,6,17,117,0
478,0,0,6,25,103,0
479,0,0,0,19,108,0
480,0,0,0,18,145,0
481,0,0,6,15,169,0
482,0,0,6,18,130,0
483,0,0,9,14,165,0
484,0,0,0,8,104,0
485,0,0,6,12,117,0
486,0,0,3,14,85,0
487,0,0,6,3,112,0
488,0,0,3,11,78,0
489,0,0,6,21,139,0
490,0,0,0,30,122,0
491,0,0,0,29,105,0
492,0,0,3,26,117,0
493,0,0,6,21,96,0
494,0,0,3,20,114,0
495,0,0,3,22,105,0
496,0,0,0,24,169,0
497,0,0,6,11,165,0
498,0,0,3,4,94,0
499,0,0,6,6,71,0
500,0,0,9,17,118,0
501,0,0,0,18,71,0
502,0,0,3,38,149,0
503,0,0,6,25,104,0
504,0,0,9,23,141,0
505,0,0,3,8,85,0
506,0,1,0,22,122,0
507,0,0,3,34,143,0
508,0,0,6,24,121,0
509,0,0,3,33,179,0
510,0,0,3,23,201,0
511,0,1,3,26,132,0
512,0,0,0,1,159,0
513,0,0,3,15,108,0
514,0,0,6,5,69,0
515,0,1,6,7,98,0
516,0,0,3,32,122,0
517,0,0,6,7,73,0
518,0,0,0,4,48,0
519,0,0,9,13,46,0
520,0,0,6,27,70,0
521,1,1,3,21,57,0
522,0,0,6,13,107,0
523,0,0,6,8,114,0
524,0,0,0,19,83,0
525,0,0,0,7,64,0
526,0,1,6,14,84,0
527,0,0,6,15,94,0
528,0,1,6,13,74,0
529,0,0,0,17,73,0
530,0,0,12,16,71,0
531,0,0,3,9,90,0
532,0,0,9,19,85,0
533,1,1,12,13,90,0
534,0,0,12,13,103,0
535,0,0,6,20,62,0
536,0,0,3,18,90,0
537,0,0,0,7,101,0
538,0,0,6,9,120,0
539,0,0,3,18,123,0
540,0,0,12,25,154,0
541,0,0,3,19,149,0
542,0,0,3,23,122,0
543,0,0,12,9,112,0
544,0,0,15,10,74,0
545,0,0,9,13,53,0
546,0,0,6,4,104,0
547,0,1,6,25,99,0
548,0,0,6,16,103,0
549,0,1,0,15,99,0
550,0,0,12,14,90,0
551,0,0,9,9,100,0
552,0,0,24,18,77,0
553,0,0,15,13,95,0
554,0,0,12,27,95,0
555,0,1,3,33,87,0
556,0,0,6,24,120,0
557,0,0,12,14,128,0
558,0,0,9,14,156,0
559,0,0,6,21,110,0
560,0,1,0,14,89,0
561,0,1,0,9,67,0
562,0,0,3,12,105,0
563,0,1,0,12,142,0
564,0,3,9,32,146,0
565,0,2,3,11,167,0
566,1,4,0,8,151,0
567,0,2,0,4,92,0
568,1,1,6,5,95,0
569,0,1,0,1,84,0
570,0,3,3,6,115,0
571,0,1,0,2,101,0
572,0,1,0,2,90,0
573,0,1,3,8,65,0
574,0,2,3,9,80,0
575,0,0,3,20,103,0
576,0,1,0,25,121,0
577,0,0,0,7,84,0
578,0,0,0,12,161,0
579,0,0,3,8,102,0
580,0,1,0,3,113,0
581,0,0,3,9,60,0
582,0,0,0,1,71,0
583,0,0,0,1,75,0
584,0,0,0,7,115,0
585,0,0,0,14,115,0
586,0,0,6,5,75,0
587,0,0,3,2,56,0
588,0,0,6,10,61,0
589,0,0,6,4,58,0
590,0,0,6,1,83,0
591,0,0,3,0,71,0
592,0,0,3,4,69,0
593,0,0,3,16,67,0
594,0,0,0,11,91,0
595,0,0,0,5,114,0
596,0,0,6,9,52,0
597,0,0,3,2,55,0
598,0,0,0,4,63,0
599,0,1,6,5,28,0
600,0,1,6,4,51,0
601,0,0,6,6,59,0
602,0,0,3,17,101,0
603,0,0,6,12,62,0
604,0,1,3,3,50,0
605,0,0,0,7,90,0
606,0,0,0,12,63,0
607,0,0,3,0,62,0
608,0,0,6,1,58,0
609,0,0,3,1,39,0
610,0,0,15,0,29,0
611,0,1,6,8,83,0
612,0,0,3,4,62,0
613,0,0,0,17,61,0
614,0,2,3,2,47,0
615,0,0,0,7,54,0
616,0,0,0,8,50,0
617,0,0,6,14,31,0
618,0,0,9,2,38,0
619,0,0,0,1,48,0
620,0,0,6,8,98,0
621,0,0,0,6,72,0
622,0,0,0,12,83,0
623,0,0,3,4,47,0
624,0,0,9,8,60,0
625,0,0,0,5,53,0
626,0,0,3,7,91,0
627,0,0,9,4,50,0
628,0,0,0,3,74,0
629,0,0,3,8,74,0
630,0,0,0,10,74,0
631,0,0,0,9,45,0
632,0,0,0,5,39,0
633,0,1,3,15,54,0
634,0,1,3,11,84,0
635,0,0,9,6,55,0
636,0,0,0,7,61,0
637,0,0,3,12,43,0
638,0,0,6,5,34,0
639,0,0,0,9,38,0
640,0,0,0,16,70,0
641,0,0,3,12,57,0
642,0,0,0,7,63,0
643,0,0,3,6,48,0
644,0,0,3,15,83,0
645,0,0,0,2,36,0
646,0,0,0,5,58,0
647,0,0,0,1,56,0
648,0,0,0,1,36,0
649,0,0,3,0,30,0
650,0,0,3,0,39,0
651,0,0,3,20,56,0
652,0,0,0,4,68,0
653,0,0,3,4,85,0
654,0,0,0,1,60,0
655,0,0,0,0,47,0
656,0,0,3,1,37,0
657,0,0,0,1,40,0
658,0,0,0,0,39,0
659,0,0,6,1,44,0
660,0,0,3,2,35,0
661,0,0,3,1,39,0
662,0,1,3,5,63,0
663,0,0,6,6,62,0
664,0,0,3,3,55,0
665,0,0,3,3,31,0
666,0,0,3,10,40,0
667,0,1,9,0,15,0
668,0,0,3,0,11,0
669,0,0,3,0,33,0
670,0,0,0,0,41,0
671,0,0,0,0,53,0
672,0,0,3,1,42,0
673,0,0,3,0,28,0
674,0,0,0,0,18,0
675,0,1,0,0,26,0
676,0,0,0,0,30,0
677,0,0,0,0,45,0
678,0,0,0,0,19,0
679,0,0,0,0,27,0
680,0,0,3,6,61,0
681,0,0,3,2,96,0
682,0,0,3,1,68,0
683,0,0,3,1,52,0
684,0,0,3,1,15,0
685,0,0,0,0,15,0
686,0,0,0,0,21,0
687,0,0,0,3,44,0
688,0,0,0,14,76,0
689,0,0,0,7,57,0
690,0,0,3,1,46,0
691,0,0,3,1,68,0
692,0,0,0,1,77,0
693,0,0,3,3,38,0
694,0,0,6,7,44,0
695,0,0,0,5,60,0
696,0,0,0,1,27,0
697,0,1,3,1,40,0
698,0,0,3,4,64,0
699,0,0,3,0,40,0
700,0,0,6,1,41,0
701,0,0,0,8,44,0
702,0,0,0,2,22,0
703,0,0,0,0,22,0
704,0,1,0,1,28,0
705,0,0,0,9,45,0
706,0,0,0,8,62,0
707,0,0,0,8,72,0
708,0,0,3,1,13,0
709,0,0,0,0,11,0
710,0,0,3,1,9,0
711,0,0,0,0,18,0
712,0,0,0,2,18,0
713,0,0,0,1,37,0
714,0,0,0,3,31,0
715,0,0,3,5,58,0
716,0,0,0,5,47,0
717,0,0,3,14,44,0
718,0,0,0,1,29,0
719,0,1,0,5,41,0
720,0,0,0,3,83,0
721,0,0,0,1,26,0
722,0,0,0,1,48,0
723,0,0,3,0,25,0
724,0,0,0,0,18,0
725,0,1,0,0,13,0
726,0,0,0,0,11,0
727,0,0,0,0,49,0
728,0,0,3,1,16,0
729,0,0,0,1,10,0
730,0,0,0,0,43,0
731,0,0,0,0,55,0
732,0,0,9,4,59,0
733,0,0,3,0,52,0
734,0,0,0,4,25,0
735,0,0,0,7,19,0
736,0,0,3,0,22,0
737,0,0,6,1,28,0
738,0,0,0,2,18,0
739,0,0,0,6,48,0
740,0,0,3,1,28,0
741,0,0,12,0,18,0
742,0,0,3,1,42,0
743,0,0,3,1,20,0
744,0,0,0,2,47,0
745,0,0,0,7,48,0
746,0,0,3,1,11,0
747,0,0,3,0,11,0
748,0,0,0,1,7,0
749,0,0,0,4,29,0
750,0,0,0,3,16,0
751,0,0,0,1,18,0
752,0,0,3,1,27,0
753,0,0,0,0,30,0
754,0,0,3,0,42,0
755,0,0,3,0,14,0
756,0,0,6,0,15,0
757,0,0,0,3,31,0
758,0,0,3,2,57,0
759,0,0,0,3,36,0
760,0,0,6,1,11,0
761,0,0,3,1,19,0
762,0,0,0,0,29,0
763,0,0,6,0,13,0
764,0,0,0,2,24,0
765,0,0,3,2,9,0
766,0,0,0,3,15,0
767,0,0,3,5,29,0
768,0,1,0,10,43,0
769,0,0,0,5,21,0
770,0,0,3,0,12,0
771,0,0,0,0,8,0
772,0,0,0,0,20,0
773,0,0,6,0,27,0
774,0,0,3,1,8,0
775,0,0,0,0,17,0
776,0,0,0,1,21,0
777,0,0,3,0,7,0
778,0,0,0,0,17,0
779,0,0,0,0,21,0
780,0,0,0,1,14,0
781,0,0,0,0,25,0
782,0,0,0,2,17,0
783,0,0,0,0,10,0
784,0,0,3,1,7,0
785,0,0,0,0,19,0
786,0,0,3,0,39,0
787,0,0,0,0,31,0
788,0,0,0,0,22,0
789,0,0,0,0,17,0
790,0,0,0,1,34,0
791,0,0,0,0,24,0
792,0,0,0,2,69,0
793,0,0,3,6,25,0
794,0,0,0,1,19,0
795,0,0,0,1,14,0
796,0,0,3,1,44,0
797,0,0,0,6,50,0
798,0,0,6,4,78,0
799,0,0,3,3,45,0
800,0,0,0,7,40,0
801,0,0,0,0,31,0
802,0,0,3,0,35,0
803,1,1,0,8,39,0
804,0,0,0,0,43,0
805,0,0,3,0,25,0
806,0,0,3,0,21,0
807,0,0,0,1,36,0
808,0,0,0,0,56,0
809,0,0,0,0,37,0
810,0,0,0,3,38,0
811,0,0,0,3,26,0
812,0,0,6,2,24,0
813,0,0,0,0,25,0
814,0,0,3,0,39,0
815,0,0,6,0,52,0
816,0,0,0,0,19,0
817,0,0,3,0,18,0
818,0,0,3,7,29,0
819,0,0,0,0,43,0
820,0,0,0,0,20,0
821,0,0,0,0,17,0
822,0,0,0,0,27,0
823,0,0,3,0,11,0
824,0,0,0,0,13,0
825,0,0,6,0,14,0
826,0,0,0,0,25,0
827,0,0,0,0,30,0
828,0,0,3,0,36,0
829,0,0,3,0,46,0
830,0,0,0,0,23,0
831,0,0,0,0,27,0
832,0,0,0,1,43,0
833,0,0,0,0,64,0
834,0,0,0,0,48,0
835,0,0,0,4,53,0
836,0,0,0,0,45,0
837,0,0,6,3,37,0
838,0,0,0,0,46,0
839,0,0,0,0,28,0
840,0,1,3,0,38,0
841,0,0,0,0,42,0
842,0,0,0,0,57,0
843,0,0,0,0,29,0
844,0,0,0,0,66,0
845,0,0,3,0,9,0
846,0,0,0,0,9,0
847,0,0,0,0,12,0
848,0,0,0,0,25,0
849,0,0,0,0,61,0
850,0,0,0,0,34,0
851,0,0,0,0,14,0
852,0,0,3,0,11,0
853,0,0,3,0,15,0
854,0,0,0,0,33,0
855,0,0,0,0,36,0
856,0,0,0,0,22,0
857,0,0,0,0,32,0
858,0,0,0,0,23,0
859,0,0,0,0,25,0
860,0,1,0,0,17,0
861,0,0,0,0,21,0
862,0,0,0,0,20,0
863,0,0,0,0,17,0
864,0,0,0,0,57,0
865,0,0,0,0,22,0
866,0,0,3,0,11,0
867,0,0,0,0,37,0
868,0,0,0,0,13,0
869,0,0,0,0,15,0
870,0,0,0,0,34,0
871,0,0,0,0,11,0
872,0,0,0,0,11,0
873,0,1,0,0,21,0
874,0,0,0,0,28,0
875,0,0,3,0,26,0
876,0,0,0,0,17,0
877,0,0,3,0,15,0
878,0,0,0,0,2,0
879,0,0,0,0,21,0
880,0,0,0,0,13,0
881,0,0,3,0,26,0
882,0,0,0,0,17,0
883,0,0,0,0,15,0
884,0,0,0,0,3,0
885,0,0,0,0,6,0
886,0,0,6,0,8,0
887,0,0,0,0,37,0
888,0,0,0,0,27,0
889,0,0,0,0,19,0
890,0,0,0,0,22,0
891,0,0,0,0,7,0
892,0,0,0,0,7,0
893,0,0,0,0,16,0
894,0,0,0,0,10,0
895,0,0,0,0,31,0
896,0,0,0,0,30,0
897,0,0,0,0,31,0
898,0,0,0,0,23,0
899,0,0,0,0,27,0
900,0,0,0,0,29,0
901,0,0,0,0,17,0
902,0,0,0,0,13,0
903,0,0,3,0,6,0
904,0,0,0,0,11,0
905,0,0,0,0,16,0
906,0,0,0,0,16,0
907,0,0,0,0,16,0
908,0,0,0,0,22,0
909,0,0,3,0,16,0
910,0,0,0,0,8,0
911,0,0,0,0,10,0
912,0,0,0,0,22,0
913,0,0,0,0,56,0
914,0,0,0,0,38,0
915,0,0,0,0,11,0
916,0,0,0,0,18,0
917,0,0,0,0,28,0
918,0,0,0,0,9,0
919,0,1,0,0,7,0
920,0,0,0,0,17,0
921,0,0,0,0,34,0
922,0,0,0,0,17,0
923,0,0,0,0,17,0
924,0,0,0,0,9,0
925,0,0,0,0,7,0
926,0,1,0,0,14,0
927,0,0,0,0,16,0
928,0,0,6,0,39,0
929,0,0,0,0,17,0
930,0,0,3,0,15,0
931,0,0,0,0,10,0
932,0,0,6,0,27,0
933,0,0,0,0,10,0
934,0,0,0,0,11,0
935,0,0,0,0,16,0
936,0,0,0,0,14,0
937,0,0,0,0,25,0
938,0,0,0,0,21,0
939,0,0,0,0,16,0
940,0,0,0,0,34,0
941,0,0,0,0,2,0
942,0,0,3,0,10,0
943,0,0,0,0,15,0
944,0,0,0,0,28,0
945,0,0,0,0,9,0
946,0,0,3,0,2,0
947,0,0,0,0,3,0
948,0,0,0,0,7,0
949,0,0,0,0,5,0
950,0,0,3,0,5,0
951,0,0,0,0,5,0
952,0,0,0,0,9,0
953,0,0,0,0,18,0
954,0,0,0,0,21,0
955,0,0,0,0,23,0
956,0,0,0,0,20,0
957,0,0,0,0,10,0
958,0,0,0,0,17,0
959,0,0,0,0,30,0
960,0,0,0,0,40,0
961,0,0,0,0,45,0
962,0,0,0,0,18,0
963,0,0,0,0,16,0
964,0,0,0,0,10,0
965,0,0,0,0,15,0
966,0,0,3,0,24,0
967,0,0,3,0,17,0
968,0,0,0,0,21,0
969,0,0,0,0,19,0
970,0,0,0,0,20,0
971,0,0,0,0,12,0
972,0,0,0,0,9,0
973,0,0,0,0,18,0
974,0,0,0,0,25,0
975,0,0,0,0,29,0
976,0,0,0,0,37,0
977,0,0,3,0,17,0
978,0,0,0,0,28,0
979,0,0,0,0,10,0
980,0,0,0,0,22,0
981,0,0,0,0,32,0
982,0,0,0,0,25,0
983,0,0,0,0,16,0
984,0,0,0,0,17,0
985,0,0,0,0,25,0
986,0,0,3,0,17,0
987,0,0,0,0,15,0
988,0,0,0,0,27,0
989,0,0,0,0,16,0
990,0,0,0,0,24,0
