access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
293,1,1,15,30,153,0
294,0,0,6,33,214,0
295,0,0,9,28,240,0
296,0,1,3,68,279,0
297,0,0,9,53,292,0
298,1,1,6,41,253,0
299,0,0,12,42,348,0
300,0,0,12,38,263,0
301,0,1,6,57,312,0
302,0,0,6,59,289,0
303,0,0,12,21,241,0
304,0,2,12,52,266,0
305,0,0,9,32,338,0
306,0,1,6,19,245,0
307,1,2,3,69,387,0
308,0,0,12,29,309,0
309,0,1,18,38,317,0
310,0,0,3,22,298,0
311,0,0,6,39,245,0
312,0,0,18,28,198,0
313,0,0,6,45,287,0
314,0,0,9,27,194,0
315,0,1,6,30,243,0
316,0,0,0,16,226,0
317,0,0,21,44,207,0
318,0,0,9,44,247,0
319,0,0,12,22,277,0
320,0,0,6,13,256,0
321,0,0,15,43,332,0
322,0,0,6,36,250,0
323,0,0,9,37,257,0
324,0,0,6,23,178,0
325,0,0,6,28,242,0
326,0,1,18,32,245,0
327,0,0,0,34,239,0
328,0,0,18,18,199,0
329,0,0,18,31,149,0
330,0,0,6,47,186,0
331,0,0,12,34,281,0
332,0,2,9,49,229,0
333,0,0,12,23,200,0
334,0,0,9,21,193,0
335,0,1,6,37,204,0
336,0,0,6,17,255,0
337,0,0,9,24,283,0
338,0,0,12,23,208,0
339,0,2,9,37,181,0
340,0,0,15,41,210,0
341,1,1,3,14,214,0
342,0,0,12,22,233,0
343,0,0,12,37,210,0
344,0,3,15,25,257,0
345,0,0,12,28,217,0
346,0,0,12,48,179,0
347,0,0,18,32,199,0
348,0,0,24,36,220,0
349,0,0,18,27,156,0
350,0,0,9,25,158,0
351,0,1,3,26,177,0
352,0,1,12,54,297,0
353,1,1,12,43,122,0
354,0,1,21,34,165,0
355,0,0,6,26,108,0
356,0,0,0,19,225,0
357,0,0,12,24,245,0
358,0,0,18,17,212,0
359,0,0,6,28,152,0
360,0,0,6,24,137,0
361,0,1,15,22,228,0
362,0,0,15,25,258,0
363,0,0,9,50,292,0
364,0,0,3,27,234,0
365,0,0,12,15,162,0
366,0,1,3,26,224,0
367,0,0,9,36,234,0
368,0,1,3,19,221,0
369,0,0,3,12,186,0
370,0,0,9,31,190,0
371,0,0,0,26,207,0
372,0,1,3,34,184,0
373,0,1,3,24,136,0
374,0,0,9,27,216,0
375,0,0,3,27,246,0
376,0,0,18,23,174,0
377,0,0,24,14,202,0
378,0,0,0,17,154,0
379,0,0,9,29,192,0
380,0,0,15,29,181,0
381,0,0,9,46,165,0
382,0,0,3,43,167,0
383,0,1,6,52,214,0
384,0,1,15,43,235,0
385,0,0,12,22,185,0
386,0,0,18,36,137,0
387,0,1,18,53,183,0
388,0,0,15,67,256,0
389,0,0,15,32,221,0
390,0,0,6,43,272,0
391,0,2,15,41,172,0
392,0,0,6,42,142,0
393,0,0,6,36,186,0
394,0,3,9,71,183,0
395,0,0,12,44,212,0
396,0,3,6,30,147,0
397,0,2,6,32,218,0
398,0,0,6,34,130,0
399,1,3,6,47,175,0
400,0,0,0,32,179,0
401,0,0,9,10,139,0
402,0,0,3,13,122,0
403,0,0,15,20,86,0
404,0,0,9,34,112,0
405,0,0,15,27,141,0
406,0,0,15,32,167,0
407,0,1,9,25,110,0
408,0,1,3,25,114,0
409,0,0,6,36,159,0
410,0,0,9,37,178,0
411,0,0,12,40,140,0
412,0,0,6,40,155,0
413,0,0,18,25,174,0
414,0,1,6,35,182,0
415,0,0,3,30,236,0
416,0,1,3,13,190,0
417,0,0,9,16,184,0
418,0,0,0,12,133,0
419,0,0,6,25,144,0
420,0,1,6,53,197,0
421,0,0,3,17,174,0
422,0,0,6,38,250,0
423,0,0,15,14,112,0
424,0,0,3,5,95,0
425,0,1,6,11,119,0
426,0,0,6,22,202,0
427,0,0,15,21,149,0
428,0,0,12,18,119,0
429,0,1,12,20,119,0
430,0,0,9,20,103,0
431,0,0,9,13,91,0
432,0,0,6,20,99,0
433,0,0,12,18,178,0
434,0,2,18,14,138,0
435,0,1,6,20,143,0
436,0,0,6,8,182,0
437,0,0,6,8,173,0
438,0,0,6,29,139,0
439,0,1,6,16,171,0
440,0,0,9,19,133,0
441,0,0,3,30,171,0
442,0,0,6,31,179,0
443,0,0,9,29,191,0
444,0,0,6,12,122,0
445,0,0,0,9,124,0
446,0,0,9,30,258,0
447,0,0,0,21,124,0
448,0,1,3,29,161,0
449,0,0,9,29,187,0
450,0,0,0,13,145,0
451,0,0,6,14,143,0
452,0,0,3,12,115,0
453,0,0,3,11,81,0
454,0,0,0,14,102,0
455,0,0,6,26,104,0
456,0,0,0,12,126,0
457,0,0,6,10,107,0
458,0,0,12,17,121,0
459,0,0,6,36,176,0
460,0,0,6,43,196,0
461,0,0,6,9,139,0
462,0,0,3,13,63,0
463,0,0,3,10,115,0
464,0,0,3,26,90,0
465,0,0,9,28,147,0
466,0,0,6,26,185,0
467,0,0,6,19,154,0
468,0,0,12,16,147,0
469,0,0,0,15,108,0
470,0,1,3,10,159,0
471,0,1,3,13,130,0
472,0,1,3,8,88,0
473,0,1,3,17,137,0
474,0,0,3,19,132,0
475,0,0,6,15,121,0
476,0,0,6,18,153,0
477,0,0,3,16,127,0
478,0,0,9,20,104,0
479,0,0,3,19,93,0
480,0,0,3,17,150,0
481,0,0,6,16,170,0
482,0,0,3,18,124,0
483,0,0,3,13,161,0
484,0,0,0,8,104,0
485,0,0,9,10,118,0
486,0,0,0,12,79,0
487,0,0,9,3,116,0
488,0,0,0,10,86,0
489,0,0,6,20,143,0
490,0,0,0,31,128,0
491,0,0,9,29,117,0
492,0,0,0,25,111,0
493,0,0,3,19,88,0
494,0,0,6,18,142,0
495,0,0,3,21,92,0
496,0,0,0,20,176,0
497,0,0,3,9,166,0
498,0,0,6,2,97,0
499,0,0,3,5,72,0
500,0,0,9,15,107,0
501,0,0,0,17,89,0
502,0,0,9,37,149,0
503,0,0,6,25,109,0
504,0,0,0,19,140,0
505,0,1,0,8,77,0
506,0,0,0,22,115,0
507,0,0,3,31,136,0
508,0,0,3,24,141,0
509,0,0,6,29,168,0
510,0,0,0,20,178,0
511,0,1,3,26,142,0
512,0,0,3,1,150,0
513,0,0,0,14,112,0
514,0,0,3,4,65,0
515,0,1,12,7,104,0
516,0,0,3,31,129,0
517,0,0,3,6,77,0
518,0,0,3,4,48,0
519,0,0,6,13,35,0
520,0,0,3,26,70,0
521,1,1,12,21,53,0
522,0,0,6,12,103,0
523,0,0,3,7,109,0
524,0,0,3,18,84,0
525,0,0,0,7,72,0
526,0,1,3,12,79,0
527,0,0,6,13,93,0
528,0,0,3,12,73,0
529,0,1,6,18,73,0
530,0,0,6,15,67,0
531,0,0,6,8,86,0
532,0,0,9,19,87,0
533,1,1,12,13,93,0
534,0,0,3,11,107,0
535,0,0,3,20,54,0
536,0,0,6,18,81,0
537,0,0,0,5,102,0
538,0,0,6,9,116,0
539,0,0,0,17,126,0
540,0,0,6,22,151,0
541,0,0,9,16,166,0
542,0,0,3,22,130,0
543,0,0,15,8,89,0
544,0,0,3,10,65,0
545,0,0,6,12,63,0
546,0,0,6,4,100,0
547,0,1,9,23,95,0
548,0,1,6,14,89,0
549,0,0,6,15,99,0
550,0,0,3,13,89,0
551,0,0,18,8,93,0
552,0,0,15,15,97,0
553,0,0,18,12,99,0
554,0,0,6,27,94,0
555,0,1,0,33,87,0
556,0,0,3,24,106,0
557,0,0,6,14,129,0
558,0,0,6,11,142,0
559,0,0,9,21,112,0
560,0,1,0,12,93,0
561,0,0,0,8,62,0
562,0,1,3,12,98,0
563,0,2,0,12,150,0
564,0,4,3,32,152,0
565,1,3,0,11,169,0
566,0,3,0,7,149,0
567,1,1,0,3,82,0
568,0,1,0,5,98,0
569,0,3,0,1,85,0
570,0,1,3,5,114,0
571,0,1,3,2,104,0
572,0,1,3,2,93,0
573,0,0,0,7,61,0
574,0,2,0,8,76,0
575,0,1,0,17,101,0
576,0,0,3,22,128,0
577,0,0,0,6,81,0
578,0,0,3,11,156,0
579,0,1,0,7,100,0
580,0,0,0,4,111,0
581,0,0,9,8,68,0
582,0,0,3,1,69,0
583,0,0,0,1,75,0
584,0,0,3,6,133,0
585,0,0,3,14,104,0
586,0,0,6,4,78,0
587,0,0,0,2,54,0
588,0,0,6,10,62,0
589,0,0,3,4,68,0
590,0,0,3,1,64,0
591,0,0,3,0,91,0
592,0,0,3,4,72,0
593,0,0,3,14,74,0
594,0,0,0,10,90,0
595,0,0,0,4,113,0
596,0,0,9,9,48,0
597,0,0,3,2,52,0
598,0,0,3,3,66,0
599,0,2,3,4,29,0
600,0,0,6,4,56,0
601,0,0,3,6,70,0
602,0,0,3,17,89,0
603,0,0,9,12,58,0
604,0,1,0,3,54,0
605,0,0,6,6,98,0
606,0,0,6,10,57,0
607,0,0,0,0,68,0
608,0,0,6,1,52,0
609,0,0,0,1,39,0
610,0,0,9,0,33,0
611,0,1,6,8,86,0
612,0,0,0,2,55,0
613,0,1,6,15,59,0
614,0,1,0,2,40,0
615,0,0,6,7,57,0
616,0,0,6,8,54,0
617,0,0,3,14,33,0
618,0,0,6,1,34,0
619,0,0,3,1,50,0
620,0,0,3,8,95,0
621,0,0,6,6,68,0
622,0,0,0,10,90,0
623,0,0,3,4,44,0
624,0,0,3,8,63,0
625,0,0,0,5,56,0
626,0,0,3,7,94,0
627,0,0,3,4,50,0
628,0,0,6,3,77,0
629,0,0,3,8,66,0
630,0,0,3,9,68,0
631,0,0,3,9,44,0
632,0,0,0,5,41,0
633,0,1,3,14,65,0
634,0,1,0,10,77,0
635,0,0,3,7,53,0
636,0,0,6,7,63,0
637,0,0,3,11,51,0
638,0,0,3,5,28,0
639,0,0,0,9,37,0
640,0,0,0,16,54,0
641,0,0,0,11,69,0
642,0,0,0,7,49,0
643,0,0,0,6,63,0
644,0,0,3,14,83,0
645,0,0,0,2,36,0
646,0,0,0,4,50,0
647,0,0,0,0,53,0
648,0,0,0,1,58,0
649,0,0,9,0,32,0
650,0,0,0,0,35,0
651,0,0,0,19,58,0
652,0,0,0,4,69,0
653,0,0,3,4,86,0
654,0,0,0,1,61,0
655,0,0,3,0,39,0
656,0,0,0,1,43,0
657,0,0,0,1,36,0
658,0,0,6,0,37,0
659,0,0,0,1,48,0
660,0,0,3,2,37,0
661,0,1,0,1,44,0
662,0,0,6,4,62,0
663,0,0,0,6,60,0
664,0,0,9,3,63,0
665,0,0,3,3,29,0
666,0,0,3,9,35,0
667,0,0,6,0,13,0
668,0,0,6,0,12,0
669,0,1,3,0,51,0
670,0,0,6,0,44,0
671,0,0,0,0,59,0
672,0,0,0,1,42,0
673,0,0,0,0,28,0
674,0,0,0,0,12,0
675,0,1,3,0,18,0
676,0,0,0,0,27,0
677,0,0,0,0,48,0
678,0,0,0,0,24,0
679,0,0,0,0,25,0
680,0,0,3,6,56,0
681,0,0,0,2,74,0
682,0,0,0,1,58,0
683,0,0,3,1,44,0
684,0,0,0,0,16,0
685,0,0,0,0,17,0
686,0,0,0,0,24,0
687,0,0,3,3,46,0
688,0,0,0,13,79,0
689,0,0,0,6,57,0
690,0,0,6,1,49,0
691,0,0,0,1,57,0
692,0,0,0,1,83,0
693,0,0,6,3,32,0
694,0,0,3,7,50,0
695,0,0,0,5,57,0
696,0,0,3,0,27,0
697,0,1,0,1,40,0
698,0,0,0,3,62,0
699,0,0,0,0,39,0
700,0,0,9,1,42,0
701,0,0,0,8,49,0
702,0,0,0,2,28,0
703,0,0,0,0,24,0
704,0,0,0,1,31,0
705,0,1,0,9,45,0
706,0,0,0,8,57,0
707,0,0,3,8,71,0
708,0,0,0,1,13,0
709,0,0,3,0,12,0
710,0,0,0,1,6,0
711,0,0,3,0,18,0
712,0,0,0,2,18,0
713,0,0,0,1,37,0
714,0,0,0,3,31,0
715,0,0,0,5,61,0
716,0,0,0,5,47,0
717,0,0,3,13,45,0
718,0,0,0,1,30,0
719,0,1,0,5,40,0
720,0,0,0,3,89,0
721,0,0,0,1,30,0
722,0,0,3,1,54,0
723,0,0,0,0,27,0
724,0,0,3,0,13,0
725,0,0,0,0,18,0
726,0,1,0,0,12,0
727,0,0,6,0,46,0
728,0,0,0,1,12,0
729,0,0,0,1,7,0
730,0,0,0,0,44,0
731,0,0,3,0,54,0
732,0,0,3,3,58,0
733,0,0,0,0,53,0
734,0,0,0,4,30,0
735,0,0,0,7,41,0
736,0,0,0,0,27,0
737,0,0,3,1,25,0
738,0,0,3,2,14,0
739,0,0,3,6,49,0
740,0,0,3,1,25,0
741,0,0,6,0,19,0
742,0,0,3,1,40,0
743,0,0,3,1,19,0
744,0,0,0,2,46,0
745,0,0,0,6,48,0
746,0,0,3,1,14,0
747,0,0,0,0,12,0
748,0,0,0,1,8,0
749,0,0,0,4,26,0
750,0,0,0,2,18,0
751,0,0,3,1,17,0
752,0,0,0,1,26,0
753,0,0,3,0,33,0
754,0,0,0,0,41,0
755,0,0,3,0,9,0
756,0,0,3,0,13,0
757,0,0,3,3,31,0
758,0,0,0,2,41,0
759,0,0,3,3,49,0
760,0,0,9,1,12,0
761,0,0,0,1,15,0
762,0,0,3,0,30,0
763,0,0,3,0,8,0
764,0,0,0,2,30,0
765,0,0,0,2,10,0
766,0,0,0,3,14,0
767,0,0,0,5,33,0
768,0,0,0,10,36,0
769,0,1,0,5,19,0
770,0,0,3,0,12,0
771,0,0,0,0,6,0
772,0,0,3,0,19,0
773,0,0,3,0,29,0
774,0,0,3,1,4,0
775,0,0,0,0,15,0
776,0,0,0,1,23,0
777,0,0,0,0,4,0
778,0,0,3,0,16,0
779,0,0,0,0,19,0
780,0,0,0,1,17,0
781,0,0,0,0,29,0
782,0,0,3,2,18,0
783,0,0,0,0,13,0
784,0,0,3,1,1,0
785,0,0,0,0,15,0
786,0,0,0,0,23,0
787,0,0,0,0,33,0
788,0,0,0,0,30,0
789,0,0,0,0,21,0
790,0,0,0,1,28,0
791,0,0,0,0,8,0
792,0,0,0,2,87,0
793,0,0,3,6,22,0
794,0,0,0,1,18,0
795,0,0,6,1,14,0
796,0,0,0,1,45,0
797,0,0,0,6,44,0
798,0,0,0,4,81,0
799,0,0,3,3,45,0
800,0,0,3,7,38,0
801,0,0,0,0,33,0
802,0,0,3,0,31,0
803,1,1,0,8,38,0
804,0,0,0,0,41,0
805,0,0,0,0,31,0
806,0,0,3,0,30,0
807,0,0,0,1,43,0
808,0,0,0,0,54,0
809,0,0,0,0,31,0
810,0,0,0,3,37,0
811,0,0,0,3,21,0
812,0,0,3,2,25,0
813,0,0,0,0,20,0
814,0,0,3,0,44,0
815,0,0,3,0,51,0
816,0,0,3,0,22,0
817,0,0,0,0,16,0
818,0,0,0,7,26,0
819,0,0,3,0,43,0
820,0,0,0,0,26,0
821,0,0,0,0,15,0
822,0,0,3,0,29,0
823,0,0,0,0,14,0
824,0,0,3,0,14,0
825,0,0,0,0,10,0
826,0,0,0,0,21,0
827,0,0,0,0,31,0
828,0,0,3,0,44,0
829,0,0,0,0,44,0
830,0,0,3,0,23,0
831,0,0,0,0,25,0
832,0,0,0,1,41,0
833,0,0,3,0,62,0
834,0,0,0,0,45,0
835,0,0,0,4,56,0
836,0,0,0,0,46,0
837,0,0,3,3,40,0
838,0,0,0,0,45,0
839,0,0,0,0,29,0
840,0,1,0,0,38,0
841,0,0,3,0,43,0
842,0,0,0,0,39,0
843,0,0,0,0,46,0
844,0,0,0,0,59,0
845,0,0,0,0,15,0
846,0,0,3,0,11,0
847,0,0,0,0,12,0
848,0,0,0,0,32,0
849,0,0,0,0,57,0
850,0,0,0,0,26,0
851,0,0,3,0,15,0
852,0,0,0,0,9,0
853,0,0,0,0,18,0
854,0,0,0,0,30,0
855,0,0,3,0,40,0
856,0,0,0,0,22,0
857,0,0,3,0,30,0
858,0,0,0,0,26,0
859,0,0,0,0,22,0
860,0,1,0,0,21,0
861,0,0,0,0,16,0
862,0,0,0,0,28,0
863,0,0,0,0,18,0
864,0,0,0,0,57,0
865,0,0,3,0,20,0
866,0,0,0,0,9,0
867,0,0,0,0,34,0
868,0,0,0,0,16,0
869,0,0,0,0,18,0
870,0,0,0,0,40,0
871,0,0,0,0,8,0
872,0,0,0,0,14,0
873,0,0,0,0,19,0
874,0,1,0,0,28,0
875,0,0,0,0,25,0
876,0,0,0,0,17,0
877,0,0,0,0,17,0
878,0,0,0,0,5,0
879,0,0,0,0,24,0
880,0,0,3,0,11,0
881,0,0,0,0,18,0
882,0,0,0,0,17,0
883,0,0,0,0,15,0
884,0,0,3,0,4,0
885,0,0,3,0,8,0
886,0,0,0,0,10,0
887,0,0,0,0,35,0
888,0,0,0,0,26,0
889,0,0,0,0,21,0
890,0,0,0,0,21,0
891,0,0,0,0,9,0
892,0,0,0,0,10,0
893,0,0,0,0,18,0
894,0,0,0,0,8,0
895,0,0,0,0,35,0
896,0,0,0,0,33,0
897,0,0,0,0,32,0
898,0,0,0,0,22,0
899,0,0,0,0,26,0
900,0,0,0,0,33,0
901,0,0,0,0,16,0
902,0,0,0,0,12,0
903,0,0,3,0,7,0
904,0,0,0,0,11,0
905,0,0,0,0,14,0
906,0,0,0,0,20,0
907,0,0,0,0,16,0
908,0,0,0,0,22,0
909,0,0,3,0,9,0
910,0,0,0,0,3,0
911,0,0,0,0,11,0
912,0,0,0,0,22,0
913,0,0,0,0,55,0
914,0,0,0,0,40,0
915,0,0,0,0,13,0
916,0,0,0,0,19,0
917,0,0,3,0,28,0
918,0,0,0,0,10,0
919,0,1,0,0,10,0
920,0,0,0,0,17,0
921,0,0,0,0,27,0
922,0,0,0,0,14,0
923,0,0,0,0,22,0
924,0,0,0,0,4,0
925,0,0,0,0,4,0
926,0,1,0,0,15,0
927,0,0,0,0,13,0
928,0,0,6,0,37,0
929,0,0,0,0,16,0
930,0,0,0,0,12,0
931,0,0,9,0,12,0
932,0,0,0,0,19,0
933,0,0,0,0,16,0
934,0,0,0,0,15,0
935,0,0,3,0,17,0
936,0,0,0,0,9,0
937,0,0,3,0,23,0
938,0,0,0,0,22,0
939,0,0,0,0,21,0
940,0,0,0,0,32,0
941,0,0,0,0,4,0
942,0,0,0,0,8,0
943,0,0,0,0,16,0
944,0,0,0,0,25,0
945,0,0,0,0,8,0
946,0,0,3,0,4,0
947,0,0,0,0,6,0
948,0,0,0,0,13,0
949,0,0,0,0,5,0
950,0,0,0,0,7,0
951,0,0,0,0,4,0
952,0,0,0,0,11,0
953,0,0,0,0,20,0
954,0,0,0,0,17,0
955,0,0,0,0,22,0
956,0,0,0,0,21,0
957,0,0,0,0,4,0
958,0,0,0,0,15,0
959,0,0,3,0,32,0
960,0,0,0,0,38,0
961,0,0,0,0,47,0
962,0,0,0,0,20,0
963,0,0,0,0,14,0
964,0,0,0,0,9,0
965,0,0,3,0,19,0
966,0,0,0,0,24,0
967,0,0,0,0,18,0
968,0,0,0,0,15,0
969,0,0,0,0,19,0
970,0,0,0,0,18,0
971,0,0,0,0,3,0
972,0,0,0,0,16,0
973,0,0,0,0,21,0
974,0,0,0,0,21,0
975,0,0,0,0,18,0
976,0,0,0,0,39,0
977,0,0,0,0,26,0
978,0,0,0,0,31,0
979,0,0,0,0,24,0
980,0,0,0,0,19,0
981,0,0,0,0,30,0
982,0,0,0,0,23,0
983,0,0,0,0,18,0
984,0,0,0,0,20,0
985,0,0,0,0,23,0
986,0,0,0,0,14,0
987,0,0,0,0,14,0
988,0,0,0,0,23,0
989,0,0,0,0,17,0
990,0,0,0,0,25,0
