access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
225,2,22,54,5688,422344,0
226,3,23,54,2777,346677,0
227,5,10,72,989,234039,0
228,1,16,33,611,120568,0
229,2,10,27,349,66489,0
230,0,14,36,487,45640,0
231,2,19,39,324,36741,0
232,3,16,21,298,32591,0
233,3,8,30,185,29644,0
234,3,18,33,160,24074,0
235,1,7,36,168,20751,0
236,2,4,24,283,19259,0
237,2,8,21,156,19005,0
238,0,8,36,136,17071,0
239,1,13,36,135,15487,0
240,1,5,30,52,13321,0
241,0,7,27,163,14784,0
242,1,3,27,160,15589,0
243,4,12,42,131,13556,0
244,0,6,45,148,13257,0
245,1,9,33,86,12739,0
246,3,11,39,81,11462,0
247,0,3,48,23,9693,0
248,2,3,39,44,10792,0
249,2,6,27,111,10374,0
250,3,7,15,127,8418,0
251,1,5,30,145,10251,0
252,0,3,33,55,9846,0
253,2,4,27,57,10456,0
254,2,9,42,71,8868,0
255,0,5,48,36,8336,0
256,0,3,36,22,6545,0
257,1,8,18,104,8289,0
258,0,8,12,98,7389,0
259,0,7,42,40,6345,0
260,1,8,18,32,8673,0
261,0,5,18,52,7583,0
262,1,8,15,27,7166,0
263,1,5,45,88,7142,0
264,0,2,21,50,5893,0
265,1,4,21,55,5249,0
266,1,6,30,30,6576,0
267,0,3,42,28,5048,0
268,0,5,21,56,5438,0
269,0,2,36,22,6275,0
270,0,2,12,35,5093,0
271,1,3,30,52,5982,0
272,0,4,9,67,6428,0
273,0,3,12,24,5905,0
274,1,6,6,14,4613,0
275,1,2,27,6,3749,0
276,0,2,21,44,4837,0
277,0,5,30,24,4674,0
278,0,3,24,24,4482,0
279,1,4,24,20,4761,0
280,0,4,12,4,5380,0
281,0,6,27,26,5761,0
282,0,3,33,61,5419,0
283,1,5,39,22,3971,0
284,0,2,48,10,4420,0
285,1,5,24,12,3394,0
286,0,4,27,1,3784,0
287,0,4,30,0,4320,0
288,0,3,24,0,3856,0
289,1,6,18,19,3324,0
290,0,3,33,2,3613,0
291,0,1,36,22,3020,0
292,0,5,24,37,3156,0
293,0,1,30,7,2528,0
294,0,0,24,1,3185,0
295,0,1,21,1,3997,0
296,1,4,18,1,4517,0
297,1,2,24,0,2599,0
298,0,2,27,0,2666,0
299,2,8,15,2,3064,0
300,0,0,27,2,2717,0
301,0,2,15,1,3006,0
302,0,2,27,20,2203,0
303,0,3,12,5,2058,0
304,0,3,9,3,2638,0
305,1,2,21,24,3093,0
306,0,3,18,3,2734,0
307,0,1,15,28,2287,0
308,0,1,24,6,2396,0
309,0,2,24,27,2751,0
310,0,1,24,23,2770,0
311,0,1,24,3,3066,0
312,1,1,18,1,4480,0
313,1,3,30,25,3818,0
314,0,2,15,23,2909,0
315,0,0,21,5,3446,0
316,0,1,30,21,2466,0
317,0,2,15,39,2232,0
318,0,1,36,2,2200,0
319,0,0,24,21,2377,0
320,0,0,18,23,3624,0
321,0,0,30,65,2463,0
322,0,1,21,22,2459,0
323,0,1,27,22,2478,0
324,0,0,21,23,1871,0
325,0,0,15,22,2432,0
326,0,1,27,22,1782,0
327,0,2,30,18,1353,0
328,0,1,57,4,1760,0
329,0,0,30,1,1627,0
330,0,0,15,22,2389,0
